Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2000,-28.2080,-4.0916,-1.6837,-26.6574,-1.6221,-1.3742,-28.4638,-15.1211,-1.3742,-13.1572

1.5850,-29.4939,-4.0916,-2.1158,-26.9146,-1.1281,-0.5099,-27.9493,-15.2822,-0.5099,-13.1719

2.5850,-32.5803,-4.7090,-2.2393,-29.2296,-2.7334,-0.2013,-29.7500,-16.8736,-0.2013,-14.4919

3.5860,-30.0083,-3.5360,-2.0541,-26.1429,-1.8690,0.1692,-27.6920,-15.2171,0.1692,-13.0190

4.5850,-30.0083,-4.2768,-1.4367,-27.4290,-1.9925,-0.1395,-28.4638,-15.6012,-0.1395,-13.3924

