Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2000,28.8790,28.3309,27.5258,28.2589,27.7723,26.2895,27.0069,27.7526,28.1534,27.0211,27.7270

1.5850,28.8686,28.3439,27.5143,28.2215,27.7740,26.2857,27.0026,27.7228,28.1445,27.0043,27.7167

2.5850,28.8882,28.3300,27.5155,28.2533,27.7916,26.2832,26.9992,27.7401,28.1557,27.0116,27.7251

3.5860,28.8709,28.3127,27.5391,28.2547,27.7776,26.2758,26.9852,27.7176,28.1510,26.9967,27.7167

4.5850,28.8868,28.3350,27.5492,28.2488,27.7684,26.2828,26.9921,27.7288,28.1577,27.0058,27.7240

