Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2620,-24.8644,-7.7340,-4.2768,-21.7700,-4.0300,-0.2630,-23.0614,-14.2894,-0.2630,-12.2857

2.2550,-25.3788,-5.8202,-4.2150,-22.2845,-4.3388,-0.0778,-24.0905,-14.3546,-0.0778,-12.3151

3.2550,-26.4076,-5.5733,-4.3385,-22.0273,-4.0918,0.1074,-24.0905,-14.4215,0.1074,-12.3459

4.2550,-25.3788,-5.5733,-4.1533,-21.7700,-4.4005,0.2309,-23.8332,-14.1848,0.2309,-12.1255

5.2560,-24.3500,-5.6350,-4.0298,-23.0562,-4.2770,0.0457,-23.0614,-14.0682,0.0457,-12.0520

6.2550,-24.8644,-5.8820,-4.0298,-21.7700,-4.1535,-0.1395,-23.5759,-14.0459,-0.1395,-12.0593

7.2550,-23.0640,-5.8820,-4.0298,-23.0562,-4.4005,0.0457,-23.5759,-14.0014,0.0457,-11.9947

8.2550,-25.3788,-5.7585,-4.0298,-23.0562,-4.4005,0.0457,-23.0614,-14.2809,0.0457,-12.2342

9.2560,-24.3500,-5.6968,-4.1533,-22.2845,-4.0300,-0.0778,-17.1446,-12.9432,-0.0778,-11.1053

10.2560,-25.6360,-5.6968,-4.0915,-20.9983,-4.4005,-0.0778,-24.0905,-14.1523,-0.0778,-12.1416

11.2550,-24.6072,-5.7585,-4.1533,-22.0273,-4.4005,-0.0160,-24.3477,-14.2157,-0.0160,-12.1872

12.2550,-24.8644,-5.6968,-4.0915,-22.2845,-4.0300,-0.0778,-23.3187,-14.0476,-0.0778,-12.0520

13.2550,-25.6360,-5.6968,-4.1533,-21.2556,-4.2770,-0.0160,-24.3477,-14.2277,-0.0160,-12.1975

14.2550,-25.3788,-5.8202,-4.0298,-22.0273,-4.4622,0.0457,-23.8332,-14.2586,0.0457,-12.2151

15.2550,-25.3788,-5.8820,-4.0915,-21.7700,-4.2770,-0.0778,-23.8332,-14.2054,-0.0778,-12.1872

16.2560,-24.8644,-5.7585,-3.9063,-22.0273,-4.2770,-0.0778,-23.0614,-13.9825,-0.0778,-11.9961

