Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2620,28.4728,25.2957,25.0430,24.4472,24.5021,25.3918,24.7466,28.2180,25.5522,26.8049,25.7646

2.2550,28.4424,25.2948,25.0261,24.4421,24.4969,25.3911,24.7137,28.2234,25.5404,26.8072,25.7538

3.2550,28.4693,25.2811,25.0308,24.4407,24.4955,25.3926,24.7195,28.2089,25.5435,26.8008,25.7548

4.2550,28.4678,25.2834,25.0222,24.4444,24.4846,25.3854,24.7085,28.2126,25.5405,26.7990,25.7511

5.2560,28.4658,25.2980,25.0363,24.4358,24.5138,25.4140,24.7263,28.2322,25.5499,26.8231,25.7653

6.2550,28.4849,25.2799,25.0258,24.4375,24.5141,25.3945,24.7285,28.2155,25.5484,26.8050,25.7601

7.2550,28.4990,25.3109,25.0374,24.4411,24.5106,25.3836,24.7408,28.2348,25.5598,26.8092,25.7698

8.2550,28.4743,25.2911,25.0285,24.4436,24.4960,25.3938,24.7316,28.2106,25.5467,26.8022,25.7587

9.2560,28.4818,25.3090,25.0057,24.4614,24.5125,25.3782,24.7183,28.2105,25.5541,26.7944,25.7597

10.2560,28.4821,25.3173,25.0363,24.4320,24.4953,25.4017,24.7290,28.2278,25.5526,26.8148,25.7652

11.2550,28.4874,25.2884,25.0334,24.4602,24.4725,25.3890,24.7121,28.2110,25.5484,26.8000,25.7567

12.2550,28.4779,25.3027,25.0354,24.4339,24.4944,25.3781,24.7243,28.2232,25.5489,26.8006,25.7587

13.2550,28.4476,25.2862,25.0340,24.4481,24.4967,25.3906,24.7265,28.1994,25.5425,26.7950,25.7536

14.2550,28.4819,25.2937,25.0509,24.4272,24.4939,25.3769,24.7161,28.2069,25.5495,26.7919,25.7559

15.2550,28.4468,25.3154,25.0339,24.4750,24.5062,25.3898,24.7271,28.2212,25.5555,26.8055,25.7644

16.2560,28.4672,25.2939,25.0346,24.4388,24.4941,25.3896,24.7198,28.2115,25.5458,26.8006,25.7562

17.2560,28.4652,25.3157,25.0262,24.4511,24.5031,25.3814,24.7201,28.1968,25.5523,26.7891,25.7574

18.2560,28.4807,25.3113,25.0307,24.4472,24.5039,25.3762,24.7158,28.1996,25.5548,26.7879,25.7582

19.2560,28.3412,25.1902,24.7863,24.4414,24.6365,25.3840,24.7222,28.2060,25.4791,26.7950,25.7135

20.2550,27.1547,24.8011,24.2449,24.4046,25.8599,25.3825,24.7170,28.2140,25.2930,26.7983,25.5973

21.2550,26.4781,24.3832,24.2347,24.7182,26.1145,25.3605,24.7129,28.2164,25.1857,26.7885,25.5273

22.2550,25.8518,24.2668,25.7392,25.4346,25.9700,25.2276,24.7075,28.1004,25.4525,26.6640,25.6622

23.2550,25.5355,24.9037,26.0558,25.7353,25.6933,25.1530,24.7207,27.9741,25.5847,26.5635,25.7214

24.2560,25.5819,25.7885,25.7262,25.7318,25.4306,25.1068,24.7266,27.8518,25.6518,26.4793,25.7430

25.2560,25.9611,25.6136,25.2934,25.5309,25.4809,25.1102,24.7096,27.7450,25.5760,26.4276,25.6806

26.2550,26.0299,25.2574,25.0316,25.3674,25.7484,25.1059,24.6973,27.6850,25.4869,26.3955,25.6154

27.2560,25.9192,25.0293,25.3647,25.4440,25.8316,25.1156,24.7070,27.6443,25.5177,26.3800,25.6320

28.2550,25.7510,25.2262,25.6077,25.5524,25.7772,25.1306,24.6926,27.6088,25.5829,26.3697,25.6683

29.2550,25.7515,25.4562,25.6158,25.6304,25.6942,25.1338,24.7110,27.6074,25.6296,26.3706,25.7000

30.2550,25.8576,25.5158,25.4884,25.6065,25.6848,25.1461,24.6713,27.5739,25.6306,26.3600,25.6930

31.2550,25.8961,25.4339,25.3754,25.5638,25.8041,25.1610,24.7018,27.6293,25.6147,26.3951,25.6957

