Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V)
1.2620,-0.2040,-0.4489

2.2550,-0.1901,-0.4335

3.2550,-0.1901,-0.4335

4.2550,-0.2087,-0.4541

5.2560,-0.1994,-0.4438

6.2550,-0.1994,-0.4438

7.2550,-0.2040,-0.4489

8.2550,-0.2040,-0.4489

9.2560,-0.2087,-0.4541

10.2560,-0.1716,-0.4129

11.2550,-0.1901,-0.4335

12.2550,-0.1901,-0.4335

13.2550,-0.1901,-0.4335

14.2550,-0.1161,-0.3512

15.2550,-0.1994,-0.4438

16.2560,-0.1763,-0.4181

17.2560,-0.1948,-0.4386

18.2560,-0.1299,-0.3666

19.2560,-0.2642,-0.5158

20.2550,-0.1577,-0.3975

21.2550,-0.2133,-0.4592

22.2550,0.9490,0.8322

23.2550,1.3333,1.2592

24.2560,1.3194,1.2438

25.2560,1.3379,1.2644

26.2550,1.3194,1.2438

27.2560,1.3287,1.2541

28.2550,1.3241,1.2490

29.2550,1.3379,1.2644

30.2550,1.3287,1.2541

31.2550,1.3148,1.2387

32.2550,1.3379,1.2644

33.2560,1.6806,1.6451

34.2560,1.8103,1.7892

35.2550,1.8566,1.8406

36.2550,1.8288,1.8098

37.2550,1.9584,1.9538

38.2560,1.9955,1.9950

39.2560,2.0233,2.0259

40.2550,2.0325,2.0362

41.2560,2.0557,2.0619

42.2550,2.2919,2.3243

43.2560,2.3335,2.3706

44.2560,2.3196,2.3551

45.2550,2.3057,2.3397

46.2550,2.3567,2.3963

47.2550,2.3289,2.3654

48.2550,2.5465,2.6073

49.2550,2.5975,2.6639

50.2560,2.6206,2.6896

51.2560,2.6206,2.6896

52.2550,2.6391,2.7102

53.2560,2.6484,2.7205

54.2560,2.7873,2.8748

55.2550,2.6901,2.7668

56.2550,2.6855,2.7616

57.2550,2.7318,2.8131

58.2550,2.7364,2.8182

59.2560,2.7364,2.8182

60.2560,2.7827,2.8697

61.2560,2.7827,2.8697

62.2550,2.7966,2.8851

63.2550,2.8105,2.9005

64.2560,2.8244,2.9160

65.2550,2.8058,2.8954

66.2560,2.8429,2.9365

67.2550,2.8568,2.9520

68.2560,2.8753,2.9726

69.2550,2.8799,2.9777

70.2550,2.9679,3.0755

71.2560,2.8336,2.9263

72.2550,2.9633,3.0703

73.2560,2.8799,2.9777

74.2550,2.9262,3.0292

75.2550,2.9031,3.0034

76.2560,2.9031,3.0034

77.2560,2.9448,3.0497

78.2550,2.8985,2.9983

79.2550,2.8938,2.9931

80.2550,2.9077,3.0086

81.2550,2.9494,3.0549

82.2550,2.8985,2.9983

83.2550,2.9031,3.0034

84.2550,2.9170,3.0189

85.2550,2.8985,2.9983

86.2550,2.9124,3.0137

87.2550,2.9031,3.0034

88.2550,2.9031,3.0034

89.2550,2.9124,3.0137

90.2550,2.9077,3.0086

91.2550,3.0652,3.1835

92.2550,2.2687,2.2986

93.2550,3.2921,3.4356

94.2550,3.1902,3.3224

95.2550,3.2041,3.3379

96.2550,3.2133,3.3482

97.2560,3.1717,3.3018

98.2560,3.2041,3.3379

99.2560,3.1994,3.3327

100.2550,3.1948,3.3276

101.2560,3.1902,3.3224

102.2550,3.1763,3.3070

103.2550,3.1902,3.3224

104.2560,3.1578,3.2864

105.2550,3.1763,3.3070

106.2560,3.1531,3.2813

107.2550,3.1531,3.2813

108.2550,3.0281,3.1423

109.2560,3.1717,3.3018

110.2560,3.1763,3.3070

111.2560,3.1856,3.3173

112.2550,3.1578,3.2864

113.2560,-0.1855,-0.4283

114.2560,-0.1716,-0.4129

115.2550,-0.1670,-0.4078

116.2550,-0.1346,-0.3718

117.2550,-0.1624,-0.4026

118.2550,-0.1901,-0.4335

119.2550,-0.1948,-0.4386

120.2560,-0.1948,-0.4386

121.2550,1.0092,0.8991

122.2550,-0.1763,-0.4181

123.2550,-0.1809,-0.4232

124.2550,-0.1346,-0.3718

125.2560,-0.1855,-0.4283

126.2560,-0.1994,-0.4438

127.2550,-0.1855,-0.4283

128.2550,-0.1624,-0.4026

129.2560,-0.2087,-0.4541

130.2550,-0.1809,-0.4232

131.2550,4.1533,4.3926

132.2560,4.0515,4.2794

133.2550,4.1024,4.3360

134.2560,4.1163,4.3514

135.2550,2.7132,2.7925

136.2550,0.6248,0.4720

137.2550,1.4722,1.4136

138.2550,1.7964,1.7738

139.2560,1.9584,1.9538

140.2560,1.9399,1.9333

141.2550,1.9446,1.9384

142.2550,1.9909,1.9898

143.2550,1.9399,1.9333

144.2550,3.8940,4.1045

145.2550,3.9126,4.1251

146.2560,4.0052,4.2280

147.2550,3.9033,4.1148

148.2560,3.9126,4.1251

149.2550,3.8894,4.0993

150.2550,3.9311,4.1456

151.2560,3.3106,3.4562

152.2550,3.0652,3.1835

153.2570,3.2643,3.4047

154.2550,3.3152,3.4613

155.2560,3.2596,3.3996

156.2550,2.9494,3.0549

157.2550,2.9077,3.0086

158.2550,2.9216,3.0240

159.2560,2.9355,3.0394

160.2550,2.9216,3.0240

161.2550,2.9170,3.0189

162.2560,2.8892,2.9880

163.2560,2.9077,3.0086

164.2560,2.9170,3.0189

165.2550,2.9262,3.0292

166.2550,2.9262,3.0292

167.2550,2.9401,3.0446

168.2560,2.9262,3.0292

169.2550,2.9170,3.0189

170.2550,2.9401,3.0446

171.2560,3.0466,3.1629

172.2560,2.9448,3.0497

173.2560,2.9216,3.0240

174.2550,2.9216,3.0240

175.2550,2.9124,3.0137

176.2550,2.9494,3.0549

177.2550,2.9540,3.0600

178.2550,2.9216,3.0240

179.2550,2.8938,2.9931

180.2550,2.9494,3.0549

181.2550,2.9448,3.0497

182.2550,2.9448,3.0497

183.2560,2.9448,3.0497

184.2550,2.9077,3.0086

185.2550,2.9077,3.0086

186.2570,2.9216,3.0240

187.2550,2.9262,3.0292

188.2550,2.9170,3.0189

189.2550,2.9077,3.0086

190.2550,2.9262,3.0292

191.2560,2.9262,3.0292

192.2560,2.9124,3.0137

193.2550,2.9170,3.0189

194.2550,2.9725,3.0806

195.2560,2.9170,3.0189

196.2560,2.9355,3.0394

197.2560,2.9262,3.0292

198.2560,2.9031,3.0034

199.2550,2.9216,3.0240

200.2550,2.8892,2.9880

201.2550,2.9077,3.0086

202.2560,2.9077,3.0086

203.2550,2.9170,3.0189

204.2560,2.9262,3.0292

205.2550,2.9077,3.0086

206.2550,2.9077,3.0086

207.2550,2.9031,3.0034

208.2550,2.9309,3.0343

209.2560,2.9309,3.0343

210.2550,2.9170,3.0189

211.2560,2.9309,3.0343

212.2560,2.9309,3.0343

213.2550,2.9262,3.0292

214.2550,2.9725,3.0806

215.2550,2.9401,3.0446

216.2560,2.9355,3.0394

217.2550,2.9401,3.0446

218.2550,2.9725,3.0806

219.2560,2.9262,3.0292

220.2560,2.9077,3.0086

221.2560,2.9170,3.0189

222.2550,2.9077,3.0086

223.2550,2.9216,3.0240

224.2550,2.9216,3.0240

225.2550,2.9448,3.0497

226.2560,2.9077,3.0086

227.2550,2.9262,3.0292

228.2550,2.9216,3.0240

229.2550,2.9216,3.0240

230.2550,2.9077,3.0086

231.2550,2.9170,3.0189

232.2550,2.9216,3.0240

233.2550,2.9587,3.0652

234.2550,2.9216,3.0240

235.2560,2.9124,3.0137

236.2550,2.9170,3.0189

237.2560,2.9216,3.0240

238.2550,2.9262,3.0292

239.2550,2.9077,3.0086

240.2550,2.9170,3.0189

241.2550,2.9448,3.0497

242.2550,2.9077,3.0086

243.2560,2.9077,3.0086

244.2550,2.8985,2.9983

245.2560,2.9216,3.0240

246.2550,2.9170,3.0189

247.2560,2.9170,3.0189

248.2550,3.0698,3.1887

249.2550,2.9124,3.0137

250.2550,2.9309,3.0343

251.2550,2.9170,3.0189

252.2550,2.9216,3.0240

253.2560,2.9355,3.0394

254.2550,2.9355,3.0394

255.2550,2.9216,3.0240

256.2550,2.9309,3.0343

257.2550,2.9262,3.0292

258.2550,2.9494,3.0549

259.2560,2.9262,3.0292

260.2550,2.8429,2.9365

261.2560,2.9077,3.0086

262.2560,2.9262,3.0292

263.2560,2.9309,3.0343

264.2550,2.9355,3.0394

265.2550,2.9216,3.0240

266.2550,2.9262,3.0292

267.2550,2.9124,3.0137

268.2560,2.9262,3.0292

269.2560,2.9077,3.0086

