Elapsed Time (s), Rod voltage (V)
370.5630,0.0016

371.5640,0.0016

372.5630,0.0016

373.5630,0.0016

374.5630,0.0016

375.5630,0.0016

376.5630,0.0016

377.5640,0.0017

378.5630,0.0017

379.5630,0.0017

380.5640,0.0017

381.5630,0.0017

382.5630,0.0017

383.5630,0.0017

384.5630,0.0017

385.5630,0.0017

386.5630,0.0017

387.5630,0.0017

388.5630,0.0017

389.5630,0.0017

390.5630,0.0016

391.5630,0.0016

392.5630,0.0017

393.5630,0.0017

394.5630,0.0017

395.5630,0.0017

396.5630,0.0017

397.5630,0.0017

398.5640,0.0017

399.5630,0.0017

400.5630,0.0017

401.5630,0.0017

402.5630,0.0017

403.5640,0.0017

404.5640,0.0017

405.5630,0.0017

406.5630,0.0017

407.5630,0.0017

408.5640,0.0017

409.5630,0.0017

410.5630,0.0017

411.5630,0.0017

412.5640,0.0017

413.5630,0.0017

414.5630,0.0017

415.5630,0.0017

416.5630,0.0017

417.5630,0.0017

418.5630,0.0017

419.5630,0.0017

420.5640,0.0017

421.5630,0.0017

422.5630,0.0017

423.5630,0.0017

424.5640,0.0017

425.5630,0.0017

426.5640,0.0017

427.5630,0.0017

428.5630,0.0017

429.5630,0.0017

430.5630,0.0017

431.5630,0.0017

432.5630,0.0017

433.5640,0.0017

434.5630,0.0017

435.5630,0.0017

436.5640,0.0017

437.5630,0.0017

438.5640,0.0017

439.5640,0.0017

440.5630,0.0017

441.5630,0.0017

442.5630,0.0017

443.5630,0.0017

444.5630,0.0017

445.5640,0.0017

446.5640,0.0017

447.5630,0.0017

448.5630,0.0017

449.5640,0.0017

450.5630,0.0017

451.5630,0.0017

452.5640,0.0017

453.5630,0.0017

454.5640,0.0017

455.5630,0.0017

456.5640,0.0017

457.5630,0.0017

458.5630,0.0017

459.5630,0.0017

460.5630,0.0017

461.5630,0.0017

462.5640,0.0017

463.5650,0.0017

464.5630,0.0017

465.5630,0.0017

466.5630,0.0017

467.5630,0.0017

468.5630,0.0017

469.5630,0.0017

470.5640,0.0017

471.5630,0.0017

472.5630,0.0017

473.5630,0.0017

474.5630,0.0017

475.5630,0.0017

476.5630,0.0017

477.5650,0.0017

478.5630,0.0017

479.5630,0.0017

480.5630,0.0017

481.5630,0.0017

482.5630,0.0017

483.5650,0.0017

484.5630,0.0017

485.5630,0.0017

486.5630,0.0017

487.5630,0.0017

488.5640,0.0017

489.5630,0.0017

490.5630,0.0017

491.5630,0.0017

492.5630,0.0017

493.5640,0.0017

494.5640,0.0017

495.5630,0.0017

496.5630,0.0017

497.5630,0.0017

498.5640,0.0017

499.5630,0.0017

500.5630,0.0017

501.5630,0.0017

502.5630,0.0017

503.5630,0.0017

504.5630,0.0017

505.5630,0.0017

506.5630,0.0017

507.5630,0.0017

508.5630,0.0017

509.5630,0.0017

510.5650,0.0017

511.5640,0.0017

512.5630,0.0017

513.5640,0.0017

514.5640,0.0017

515.5630,0.0017

516.5630,0.0017

517.5630,0.0017

518.5630,0.0017

519.5630,0.0017

520.5630,0.0017

521.5640,0.0017

522.5630,0.0017

523.5640,0.0017

524.5630,0.0017

525.5640,0.0017

526.5630,0.0017

527.5630,0.0017

528.5630,0.0017

529.5640,0.0017

530.5650,0.0017

531.5640,0.0017

532.5630,0.0017

533.5630,0.0017

534.5640,0.0017

535.5640,0.0017

536.5650,0.0017

537.5630,0.0017

538.5640,0.0017

539.5630,0.0017

540.5630,0.0017

541.5630,0.0017

542.5630,0.0017

543.5630,0.0017

544.5630,0.0017

545.5630,0.0017

546.5640,0.0017

547.5630,0.0017

548.5630,0.0017

549.5640,0.0017

550.5630,0.0017

551.5630,0.0017

552.5630,0.0017

553.5630,0.0017

554.5630,0.0017

555.5630,0.0017

556.5640,0.0017

557.5640,0.0017

558.5630,0.0017

559.5650,0.0017

560.5630,0.0017

561.5630,0.0017

562.5630,0.0017

563.5630,0.0017

564.5630,0.0017

565.5640,0.0017

566.5630,0.0017

567.5640,0.0017

568.5640,0.0017

569.5630,0.0017

570.5630,0.0017

571.5640,0.0017

572.5630,0.0017

573.5630,0.0017

574.5630,0.0017

575.5640,0.0017

576.5630,0.0017

577.5630,0.0017

578.5630,0.0017

579.5630,0.0017

580.5630,0.0017

581.5630,0.0017

582.5640,0.0017

583.5640,0.0017

584.5630,0.0017

585.5640,0.0017

586.5630,0.0017

587.5640,0.0017

588.5630,0.0017

589.5630,0.0017

590.5630,0.0017

591.5630,0.0017

592.5630,0.0017

593.5630,0.0017

594.5630,0.0017

595.5640,0.0017

596.5630,0.0017

597.5630,0.0017

598.5630,0.0017

599.5630,0.0017

600.5630,0.0017

601.5630,0.0017

602.5630,0.0017

603.5630,0.0017

604.5630,0.0017

605.5630,0.0017

606.5630,0.0017

607.5630,0.0017

608.5630,0.0017

609.5630,0.0017

610.5640,0.0017

611.5630,0.0017

612.5630,0.0017

613.5630,0.0017

614.5630,0.0017

615.5630,0.0017

616.5630,0.0017

617.5630,0.0017

618.5630,0.0017

619.5630,0.0017

620.5630,0.0017

621.5630,0.0017

622.5630,0.0017

623.5630,0.0017

624.5640,0.0017

625.5630,0.0017

626.5630,0.0017

627.5630,0.0017

628.5630,0.0017

629.5630,0.0017

630.5630,0.0017

631.5630,0.0017

632.5630,0.0017

633.5630,0.0018

634.5640,0.0017

635.5640,0.0017

636.5630,0.0017

637.5640,0.0017

638.5630,0.0017

639.5640,0.0017

640.5630,0.0017

641.5630,0.0017

642.5630,0.0017

643.5630,0.0017

644.5630,0.0017

645.5640,0.0017

646.5630,0.0017

647.5630,0.0018

648.5630,0.0017

649.5630,0.0017

650.5640,0.0017

