Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.1990,1.8843,2.5759,3.5643,10.1263,0.0450,11.1581,8.0662,4.3770,11.1581,5.3457

1.5640,1.6271,2.9463,4.4286,9.6118,0.4772,11.1581,8.0662,4.5262,11.1581,5.4736

2.5630,1.6271,2.8228,3.8730,11.6696,0.1067,2.8855,7.0372,4.5227,2.8855,4.2889

3.5630,1.8843,2.6994,4.3052,9.3546,0.1067,3.8116,7.2944,4.2741,3.8116,4.2080

4.5640,1.1127,2.6376,4.2434,9.3546,0.2302,3.7498,7.8089,4.2312,3.7498,4.1625

5.5630,1.6271,2.8846,3.8730,9.6118,0.1685,3.6881,8.0662,4.3719,3.6881,4.2742

6.5630,1.1127,2.7611,4.3669,9.8690,-0.0785,3.8116,7.8089,4.3067,3.8116,4.2360

7.5630,0.8555,2.6994,4.1817,8.5829,0.0450,3.7498,7.8089,4.0289,3.7498,3.9890

8.5630,1.3699,2.8228,4.0582,9.0974,-0.5724,3.7498,8.0662,4.1403,3.7498,4.0846

9.5630,0.0839,2.8228,4.6756,9.3546,0.0450,3.6264,7.0372,4.0032,3.6264,3.9494

10.5630,1.8843,3.0698,4.3052,10.3835,-0.0167,3.5029,7.5517,4.5296,3.5029,4.3829

11.5630,2.3987,2.9463,4.4904,9.3546,-0.1402,3.6264,7.0372,4.3478,3.6264,4.2448

12.5630,1.8843,2.8228,4.3052,9.8690,0.1067,3.6881,7.5517,4.4233,3.6881,4.3183

13.5630,1.6271,2.7611,4.4286,9.8690,-0.0167,3.5029,7.5517,4.3701,3.5029,4.2462

14.5630,1.6271,2.6994,4.4904,9.0974,0.1067,3.3794,7.8089,4.3050,3.3794,4.1728

15.5640,0.8555,2.6994,3.5643,9.3546,-0.2637,3.6264,7.5517,3.9603,3.6264,3.9126

16.5640,2.1415,2.5142,4.7991,9.6118,0.1067,3.5029,8.3234,4.5828,3.5029,4.4285

17.5630,0.3411,2.5142,4.1199,10.1263,-0.2020,3.4412,7.8089,4.1181,3.4412,4.0214

18.5630,0.0839,2.7611,3.7495,10.1263,-0.0167,3.4412,7.8089,4.0855,3.4412,3.9934

19.5630,1.3699,2.6994,4.1199,9.3546,0.0450,3.1325,8.0662,4.2758,3.1325,4.1125

20.5640,1.6271,2.7611,3.7495,9.0974,0.4772,2.8238,8.8380,4.4250,2.8238,4.1963

21.5630,1.6271,2.5142,4.4904,10.1263,0.1067,3.0090,7.2944,4.3598,3.0090,4.1669

22.5630,1.8843,2.3907,3.9347,8.5829,0.1685,2.7621,7.2944,4.0426,2.7621,3.8597

23.5630,1.8843,2.5759,4.1199,9.3546,-0.2020,2.6386,7.5517,4.2141,2.6386,3.9890

24.5630,2.1415,2.6994,4.1817,9.3546,0.1685,2.7003,7.8089,4.3924,2.7003,4.1507

25.5630,3.1703,2.6376,4.1817,9.6118,-0.0785,2.7003,7.5517,4.5124,2.7003,4.2536

26.5640,1.1127,2.5759,4.0582,8.8401,0.1067,2.5769,10.6387,4.5554,2.5769,4.2727

27.5630,1.1127,2.6994,3.8730,14.7564,-0.2020,2.8238,7.2944,4.9223,2.8238,4.6225

28.5630,0.3411,2.7611,4.0582,9.0974,-0.0785,2.7621,7.8089,3.9980,2.7621,3.8215

29.5630,2.3987,2.4524,4.2434,9.3546,0.0450,2.5151,8.0662,4.4267,2.5151,4.1536

30.5640,0.8555,2.5142,3.9965,9.3546,-0.0167,2.7621,7.0372,3.9569,2.7621,3.7862

31.5650,1.1127,2.5142,4.1199,10.3835,0.1067,2.8238,7.8089,4.3410,2.8238,4.1243

32.5630,2.3987,2.3290,4.3052,8.8401,0.0450,2.2682,7.8089,4.2878,2.2682,3.9993

33.5630,1.3699,2.6376,3.9347,8.8401,0.3537,2.5151,7.8089,4.1575,2.5151,3.9229

34.5630,3.1703,2.5759,2.5764,4.7245,4.8610,2.5151,2.6639,3.4286,2.5151,3.2981

