Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.1990,0.0005,0.0399,60.5828,0.3400

1.5640,-0.0020,0.0347,Inf,0.0000

2.5630,0.0005,0.0450,0.0000,0.3493

3.5630,0.2763,1.1821,60.8769,0.3508

4.5640,0.4299,1.1203,60.8852,0.3446

5.5630,0.5290,1.0997,60.7951,0.3220

6.5630,0.5998,1.0997,60.6593,0.3278

7.5630,0.6541,1.1100,61.0406,0.3362

8.5630,0.6963,1.1100,60.7765,0.3395

9.5630,0.7306,1.1152,60.6646,0.3315

10.5630,0.8340,1.1100,60.9561,0.3118

11.5630,0.9389,1.1203,60.8683,0.3435

12.5630,1.0413,1.1049,60.8144,0.3233

13.5630,1.0348,1.1152,60.8412,0.3269

14.5630,1.0358,1.1306,60.9373,0.3385

15.5640,1.0383,1.1255,60.7256,0.3415

16.5640,1.0368,1.0843,60.8051,0.2832

17.5630,1.0388,1.1306,60.6535,0.3271

18.5630,1.0413,1.1358,60.8905,0.3353

19.5630,1.0403,1.1049,60.6954,0.3480

20.5640,1.0388,1.0946,60.8473,0.3423

21.5630,1.0393,1.1255,60.6328,0.3171

22.5630,1.0408,1.1203,60.7019,0.3217

23.5630,1.0447,1.1563,60.7168,0.3327

24.5630,1.0716,1.4085,60.8731,0.3496

25.5630,1.1029,1.4496,60.8327,0.3240

26.5640,1.1397,1.4650,60.5581,0.3256

27.5630,1.1725,1.4702,60.7422,0.3258

28.5630,1.2023,1.4445,60.6184,0.3114

29.5630,1.2356,1.4496,60.6753,0.3262

30.5640,1.2714,1.4650,60.7421,0.2907

31.5650,1.3057,1.4805,60.6680,0.3445

32.5630,1.3385,1.4599,60.6775,0.3422

33.5630,1.3683,1.4650,60.6334,0.3286

34.5630,1.3757,1.4856,60.5862,0.3322

35.5630,1.3782,1.4753,60.5422,0.3179

36.5630,1.3807,1.4908,18.8840,0.0235

37.5640,1.3832,1.4959,4.6474,0.0104

38.5630,1.3902,1.5165,1.1549,0.0037

39.5630,1.3926,1.4753,0.0000,0.0000

40.5630,1.3907,1.4445,0.0000,0.0000

41.5630,1.3926,1.5011,0.0000,0.0000

42.5630,1.3956,1.4908,0.0000,0.0000

43.5630,1.3971,1.4805,0.0000,0.0000

44.5630,1.3961,1.4753,0.0000,0.0000

45.5640,1.3986,1.5011,0.0000,0.0000

46.5630,1.3991,1.4959,0.0000,0.0000

