Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.6380,0.0154,0.0553,0.0000,0.0000

2.1350,-0.0045,0.0141,0.0000,0.0000

3.1350,-0.0012,0.0450,0.0000,0.0001

4.1350,0.2627,1.1306,0.0000,0.0001

5.1350,0.4369,1.2129,0.0000,0.0000

6.1350,0.5439,1.1563,0.0000,0.0000

7.1360,0.6168,1.1306,0.0000,0.0000

8.1360,0.6696,1.1152,0.0000,0.0000

9.1360,0.7157,1.1615,0.0000,0.0000

10.1350,0.7485,1.1203,0.0000,0.0000

11.1360,0.8499,1.1049,0.0000,0.0000

12.1350,0.9602,1.1563,0.0000,0.0000

13.1350,1.0696,1.1769,0.0000,0.0000

14.1360,1.0676,1.1100,0.0000,0.0000

15.1360,1.0651,1.1872,0.0000,0.0000

16.1350,1.0636,1.1409,0.0000,0.0000

17.1350,1.0611,1.1049,0.0000,0.0000

18.1360,1.0626,1.1306,0.0000,0.0000

19.1350,1.0596,1.1306,0.0000,0.0000

20.1350,1.0601,1.1255,0.0000,0.0000

21.1350,1.0596,1.0997,0.0000,0.0000

22.1350,1.0591,1.1512,0.0000,0.0000

23.1360,1.0562,1.1461,0.0000,0.0000

24.1480,1.0601,1.1512,0.0000,0.0000

25.1350,1.0547,1.1306,0.0000,0.0000

26.1360,1.0547,1.1409,0.0000,0.0000

27.1350,1.0586,1.1461,0.0000,0.0000

28.1350,1.0582,1.1255,0.0000,0.0000

29.1350,1.0586,1.1358,0.0000,0.0001

30.1350,1.0586,1.1255,0.0000,0.0000

31.1350,1.0641,1.1563,0.0000,0.0000

32.1360,1.0656,1.1666,0.0000,0.0000

33.1350,1.0755,1.2490,0.0000,0.0000

34.1360,1.0845,1.2438,0.0000,0.0000

35.1360,1.0979,1.2695,0.0000,0.0000

36.1350,1.1088,1.2541,0.0000,0.0000

37.1350,1.1198,1.2592,0.0000,0.0000

38.1350,1.1302,1.2335,0.0000,0.0000

39.1350,1.1441,1.2798,0.0000,0.0000

40.1350,1.1581,1.2695,0.0000,0.0000

41.1350,1.1710,1.2901,0.0000,0.0000

42.1350,1.1799,1.2592,0.0000,0.0000

43.1350,1.1834,1.2850,0.0000,0.0000

44.1360,1.1834,1.2438,0.0000,0.0000

45.1350,1.1859,1.2953,0.0000,0.0000

46.1350,1.1904,1.3004,0.0000,0.0000

47.1350,1.1958,1.3158,0.0000,0.0000

48.1360,1.2028,1.3055,0.0000,0.0000

49.1350,1.2028,1.2798,0.0000,0.0000

