Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.6380,1.3412,0.9708,3.4408,3.1328,-0.2020,0.1074,1.5877,1.7119,0.1074,1.4827

2.1350,0.8474,1.4029,3.5643,3.6885,-0.0167,-0.1395,1.8964,1.8971,-0.1395,1.6062

3.1350,0.8474,0.7238,3.5025,3.2563,-0.0785,0.3544,1.8347,1.6811,0.3544,1.4915

4.1350,0.8474,1.1560,3.3173,3.3180,-0.1402,-0.3865,1.9582,1.7428,-0.3865,1.4386

5.1350,0.8474,0.8473,3.5025,3.1946,-0.5107,0.1074,1.5877,1.5781,0.1074,1.3680

6.1350,0.7857,0.6621,3.6260,3.0711,0.3537,0.1074,2.0199,1.7531,0.1074,1.5180

7.1360,1.8968,1.2794,3.5025,3.2563,-0.0785,-0.2630,1.9582,1.9691,-0.2630,1.6503

8.1360,0.7857,1.2794,3.5025,3.1328,-0.2637,-0.4482,1.9582,1.7325,-0.4482,1.4210

9.1360,1.0326,1.0942,3.9347,3.3798,0.4155,0.1074,1.8964,1.9589,0.1074,1.6944

10.1350,0.6622,1.0942,3.3173,3.6885,0.1685,0.1692,2.0199,1.8251,0.1692,1.5885

11.1360,0.8474,1.0942,3.3173,3.2563,-0.2020,-0.0778,1.9582,1.7119,-0.0778,1.4562

12.1350,0.8474,1.1560,3.8730,3.2563,-0.0167,0.1074,1.8347,1.8251,0.1074,1.5797

13.1350,0.9092,1.2177,3.1321,3.3180,-0.3255,0.1692,2.8843,1.8560,0.1692,1.6150

14.1360,0.6005,1.0325,3.5643,3.0711,-0.2020,-0.0778,2.0199,1.6811,-0.0778,1.4298

15.1360,0.8474,1.1560,3.2556,3.3180,-0.1402,-0.0160,1.0938,1.5884,-0.0160,1.3592

16.1350,0.9092,1.2177,3.3173,3.1328,-0.2020,-0.1395,1.8964,1.7119,-0.1395,1.4474

17.1350,1.0943,1.2794,3.6260,3.4415,-0.2020,-0.5099,1.9582,1.8663,-0.5099,1.5268

18.1360,1.0326,0.9090,3.2556,3.2563,-0.0785,0.0457,1.9582,1.7222,0.0457,1.4827

19.1350,0.9709,0.9708,3.5643,3.4415,-0.2020,0.0457,2.0199,1.7942,0.0457,1.5444

20.1350,0.9709,1.3412,3.5643,3.3180,-0.3255,-0.0778,1.8347,1.7839,-0.0778,1.5180

21.1350,0.7240,1.1560,3.5025,3.2563,-0.0785,-0.2013,2.1434,1.7840,-0.2013,1.5004

22.1350,0.6005,1.4029,3.4408,3.3798,-0.1402,-0.3247,1.6495,1.7222,-0.3247,1.4298

23.1360,1.0326,0.9708,3.1938,3.3180,-0.0785,0.0457,1.7112,1.6913,0.0457,1.4562

24.1480,0.8474,0.8473,3.3791,3.3798,0.2302,-0.3865,1.9582,1.7737,-0.3865,1.4651

25.1350,0.7857,0.9708,3.1938,3.1946,0.4155,-0.0160,1.8964,1.7428,-0.0160,1.4915

26.1360,0.8474,0.9708,3.7495,3.2563,1.0329,0.1692,1.8347,1.9486,0.1692,1.6944

27.1350,0.9092,1.4029,3.4408,3.3798,-0.2637,-0.2013,1.8347,1.7839,-0.2013,1.5003

28.1350,0.9709,1.0325,3.3791,3.2563,-0.2637,-0.5099,2.2051,1.7634,-0.5099,1.4386

29.1350,1.1561,1.2794,3.4408,3.4415,-0.2637,-0.0778,1.8347,1.8148,-0.0778,1.5444

30.1350,1.1561,1.0942,3.6878,3.2563,-0.3255,-0.2630,1.8964,1.7942,-0.2630,1.5003

31.1350,0.9709,-1.3752,3.9965,3.2563,0.1067,-0.0778,2.2051,1.5267,-0.0778,1.2975

32.1360,1.3412,1.4029,3.3791,3.6267,0.1067,-0.0160,1.8347,1.9486,-0.0160,1.6679

33.1350,0.9092,0.9708,3.6260,3.3798,0.6624,0.0457,1.8347,1.8971,0.0457,1.6326

34.1360,0.9092,1.0325,3.6260,3.6267,-0.0167,0.1692,2.0817,1.8766,0.1692,1.6326

35.1360,0.4153,0.9708,3.5643,3.1946,-0.3255,-0.0160,2.9460,1.7943,-0.0160,1.5356

36.1350,0.9092,1.4647,3.4408,3.5033,0.1067,-0.0778,2.0817,1.9177,-0.0778,1.6326

37.1350,0.6005,0.7856,3.7495,3.1328,-0.0167,-0.1395,1.8964,1.6914,-0.1395,1.4298

38.1350,1.2178,1.2177,3.5025,3.9354,0.1685,-0.8186,2.2669,2.0515,-0.8186,1.6415

39.1350,0.7240,1.1560,3.5025,3.3180,0.1067,-0.5717,1.9582,1.7942,-0.5717,1.4563

40.1350,0.9092,1.2177,3.6878,3.3180,-0.2020,0.2309,1.8964,1.8045,0.2309,1.5797

41.1350,0.7240,1.0325,3.3791,3.1946,-0.0167,-0.0778,2.0817,1.7325,-0.0778,1.4739

42.1350,0.9709,1.0942,3.4408,3.0711,-0.3255,-0.0160,1.7112,1.6605,-0.0160,1.4210

43.1350,0.9709,0.9708,3.2556,3.0094,-0.0785,-0.0778,1.7730,1.6502,-0.0778,1.4033

44.1360,0.2919,1.0325,3.7495,3.1946,-0.0167,-0.0160,2.2051,1.7428,-0.0160,1.4915

45.1350,0.9709,1.7116,3.8730,3.2563,-0.0785,-0.1395,1.9582,1.9486,-0.1395,1.6503

46.1350,1.0943,1.2177,3.4408,3.3798,0.0450,0.0457,1.7730,1.8251,0.0457,1.5709

47.1350,1.0943,1.0942,3.6260,3.4415,0.1067,-0.1395,1.8964,1.8765,-0.1395,1.5885

48.1360,1.0943,0.9708,3.6878,3.5650,0.0450,-0.2630,1.8964,1.8765,-0.2630,1.5709

49.1350,1.2795,1.2177,3.1938,3.4415,-0.0785,0.1692,2.1434,1.8662,0.1692,1.6238

