Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2500,3.9418,5.8479,8.4418,9.6118,1.0946,0.1692,7.2944,6.0387,0.1692,5.2002

1.6050,4.7134,5.9097,8.5035,9.3546,1.2181,-0.1395,7.5517,6.2085,-0.1395,5.3016

2.3700,5.2278,5.8479,8.6270,9.0974,1.4651,-0.2630,7.2944,6.2599,-0.2630,5.3281

3.3700,4.7134,5.8479,8.5035,9.0974,1.0329,0.0457,7.2944,6.0816,0.0457,5.2193

4.3700,4.7134,5.9097,8.2566,9.8690,1.0946,0.1074,6.5227,6.0610,0.1074,5.2105

5.3700,4.9706,5.8479,8.5035,9.0974,1.8355,-0.2013,7.2944,6.2582,-0.2013,5.3355

6.3700,5.4850,5.6010,8.6270,8.8401,1.2799,-0.2013,7.5517,6.2308,-0.2013,5.3119

7.3700,4.9706,6.0949,8.4418,10.1263,0.9094,-0.1395,7.8089,6.3920,-0.1395,5.4589

8.3700,4.9706,5.9714,8.2566,8.8401,1.4033,-0.1395,6.7799,6.0370,-0.1395,5.1546

9.3700,4.9706,5.6627,8.5035,9.8690,1.4651,0.0457,7.2944,6.2942,0.0457,5.4016

10.3710,5.2278,5.7245,8.6887,8.3257,1.1564,-0.0160,7.5517,6.1125,-0.0160,5.2370

11.3700,4.7134,5.8479,8.1331,9.6118,1.0329,-0.1395,7.0372,6.0627,-0.1395,5.1767

12.3700,4.9706,5.8479,8.4418,9.0974,0.6007,0.1074,6.7799,5.9564,0.1074,5.1208

13.3700,4.1990,5.9097,8.8740,9.0974,1.5886,-0.3865,7.5517,6.2034,-0.3865,5.2620

14.3700,4.9706,5.8479,8.5035,9.8690,1.3416,-0.0160,7.5517,6.3474,-0.0160,5.4383

15.3700,4.9706,5.8479,8.3800,9.0974,1.4033,-0.2630,7.5517,6.2085,-0.2630,5.2840

16.3700,4.7134,5.9097,8.5035,9.0974,1.0329,-0.1395,6.7799,6.0061,-0.1395,5.1282

17.3700,5.2278,5.8479,8.5035,8.8401,1.4651,-0.2013,7.8089,6.2822,-0.2013,5.3560

18.3700,3.9418,5.7862,8.5035,8.8401,1.7738,-0.1395,7.2944,6.0233,-0.1395,5.1429

19.3700,4.7134,5.7245,8.4418,9.0974,1.2181,-0.0778,7.2944,6.0816,-0.0778,5.2017

20.3700,5.2278,5.9714,8.3800,9.6118,1.0946,-0.0778,7.0372,6.2205,-0.0778,5.3207

21.3700,4.9706,5.9714,8.9357,8.5829,0.9711,-0.2013,7.5517,6.1639,-0.2013,5.2546

22.3700,5.4850,5.7245,8.5035,8.8401,1.1564,-0.1395,7.5517,6.2102,-0.1395,5.3031

23.3710,4.7134,5.6010,8.3800,9.0974,1.0946,0.1074,7.2944,6.0301,0.1074,5.1840

24.3700,3.4275,5.7862,8.3800,9.3546,1.0329,-0.1395,7.5517,5.9221,-0.1395,5.0562

25.3710,4.7134,5.6627,8.2566,8.5829,0.8477,-0.0160,7.2944,5.8930,-0.0160,5.0488

26.3700,4.4562,5.7862,8.3800,9.0974,1.0946,-0.1395,7.5517,6.0610,-0.1395,5.1752

27.3700,3.9418,5.4775,8.6270,8.3257,0.9711,-0.2630,7.2944,5.7729,-0.2630,4.9107

28.3700,4.9706,5.6627,8.5653,8.8401,0.6624,-0.2013,7.8089,6.0850,-0.2013,5.1870

29.3700,4.4562,5.6010,8.1948,9.0974,1.3416,-0.2630,6.5227,5.8689,-0.2630,4.9930

30.3700,4.7134,5.4775,8.2566,8.8401,0.7859,-0.1395,7.2944,5.8947,-0.1395,5.0326

31.3700,4.1990,5.4775,8.3183,8.3257,0.6624,-0.0160,7.0372,5.6700,-0.0160,4.8577

32.3700,4.1990,5.2306,7.9478,9.0974,0.4155,-0.2013,6.7799,5.6117,-0.2013,4.7813

33.3700,4.1990,5.5392,8.0096,8.5829,0.6624,-0.0160,6.7799,5.6289,-0.0160,4.8224

34.3700,4.1990,5.4158,8.0096,8.5829,0.6624,-0.0160,6.7799,5.6083,-0.0160,4.8048

35.3710,3.6847,5.3540,7.8244,8.8401,0.0450,-0.2630,6.7799,5.4214,-0.2630,4.6093

36.3710,3.9418,5.4158,7.8244,8.5829,0.0450,-0.0778,6.7799,5.4316,-0.0778,4.6446

37.3710,3.9418,5.2306,7.8861,9.0974,0.4155,-0.5717,7.2944,5.6443,-0.5717,4.7563

38.3700,3.9418,5.1071,7.5157,8.0684,0.2920,0.0457,7.0372,5.3270,0.0457,4.5726

39.3700,4.9706,5.4775,7.8244,8.5829,0.5389,-0.0160,6.2654,5.6100,-0.0160,4.8062

40.3710,3.4275,5.2306,7.8244,8.8401,0.2302,-0.2013,6.5227,5.3459,-0.2013,4.5535

41.3700,4.7134,5.2923,8.0713,8.3257,0.1067,-0.1395,6.7799,5.5482,-0.1395,4.7357

42.3700,3.6847,5.1688,7.7009,8.3257,0.2920,-0.0778,6.7799,5.3253,-0.0778,4.5535

43.3700,4.1990,5.1688,7.8861,8.5829,0.2302,-0.5099,4.9792,5.1744,-0.5099,4.3623

