Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.8850,2393.4592,30.6009,30.2639,30.0288,2393.4961,2393.5094,28.9187,2393.5245,975.5698,2393.5169,1211.7252

2.2410,2393.4259,30.6076,30.2800,30.0280,2393.4666,2393.4477,28.9348,2393.4571,975.5616,2393.4524,1211.7060

2.9060,2393.4395,30.6072,30.2867,30.0357,2393.4679,2393.4660,28.9255,2393.4423,975.5674,2393.4541,1211.7089

3.9050,2393.4565,30.6054,30.2708,30.0169,2393.4991,2393.4499,28.9082,2393.4707,975.5697,2393.4603,1211.7097

4.9050,2393.4810,30.6124,30.2740,30.0216,2393.4990,2393.4971,28.9171,2393.5056,975.5776,2393.5014,1211.7260

5.9060,2393.4749,30.6058,30.2876,30.0465,2393.5184,2393.5156,28.9152,2393.4834,975.5866,2393.4995,1211.7309

6.9050,2393.4978,30.6194,30.2796,30.0262,2393.5223,2393.5205,28.9401,2393.5119,975.5891,2393.5162,1211.7397

