Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.8850,0.3536,0.6621,2.8851,3.1328,2.8234,9.5530,1.5260,1.8972,9.5530,2.9909

2.2410,0.4771,0.6621,2.8851,3.0094,2.8234,9.4913,1.5260,1.8972,9.4913,2.9820

2.9060,0.4771,0.5386,3.0086,2.8859,2.8234,2.6386,1.5260,1.8766,2.6386,1.9855

3.9050,0.4153,0.6621,2.8234,2.8859,2.7617,3.8116,1.5260,1.8457,3.8116,2.1266

4.9050,0.4153,0.5386,2.8234,2.9476,2.8234,3.3177,1.4643,1.8354,3.3177,2.0472

5.9060,0.3536,0.6003,3.0704,3.0094,2.8234,3.1325,1.5260,1.8972,3.1325,2.0737

6.9050,0.6005,0.6003,2.9469,2.8859,2.8852,3.0090,1.5877,1.9178,3.0090,2.0737

