Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.8560,24.0077,24.3315,23.6577,23.8483,23.5074,23.6715,24.4156,23.6124,23.8705,23.6420,23.8815

2.2110,24.0332,24.3290,23.6411,23.8704,23.4879,23.6761,24.3702,23.5986,23.8723,23.6374,23.8758

3.0970,24.0318,24.3309,23.6241,23.8534,23.4941,23.6734,24.4042,23.6200,23.8669,23.6467,23.8790

4.0970,24.0039,24.2998,23.6529,23.8686,23.4993,23.6591,24.3763,23.6246,23.8649,23.6419,23.8731

5.0970,24.0417,24.3204,23.6215,23.8665,23.5021,23.6667,24.3728,23.6137,23.8704,23.6402,23.8757

6.0970,24.0128,24.3268,23.6398,23.8720,23.4973,23.6714,24.3788,23.6099,23.8697,23.6406,23.8761

7.0980,24.0099,24.3136,23.6507,23.8678,23.4792,23.6694,24.3963,23.6036,23.8642,23.6365,23.8738

8.0970,24.0236,24.3278,23.6687,23.8611,23.4859,23.6656,24.3883,23.6065,23.8734,23.6361,23.8784

9.0970,24.0450,24.3236,23.6470,23.8593,23.4912,23.6942,24.4058,23.6100,23.8732,23.6521,23.8845

10.0970,24.0419,24.3294,23.6263,23.8646,23.4659,23.6806,24.3875,23.6135,23.8656,23.6470,23.8762

11.0970,24.0209,24.3229,23.6311,23.8738,23.4884,23.6724,24.3862,23.6114,23.8674,23.6419,23.8759

12.0970,24.0327,24.3205,23.6406,23.8690,23.4732,23.6842,24.3994,23.6038,23.8672,23.6440,23.8779

13.0980,24.0203,24.3262,23.6392,23.8596,23.4651,23.6708,24.3914,23.6316,23.8621,23.6512,23.8755

14.0970,24.0140,24.3400,23.6393,23.8601,23.4891,23.6617,24.3910,23.6040,23.8685,23.6329,23.8749

15.0970,24.0144,24.3135,23.6355,23.8521,23.5206,23.6834,24.3844,23.5996,23.8672,23.6415,23.8754

