Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
0.9780,25.0211,24.5636,23.3820,24.2842,24.4076,24.5599,24.4078,24.4494,24.3317,24.5047,24.3844

1.9700,25.0186,24.5447,23.3957,24.3065,24.3944,24.5716,24.4147,24.4237,24.3320,24.4976,24.3837

2.9700,24.9932,24.5369,23.4031,24.3205,24.3786,24.5614,24.4168,24.4475,24.3265,24.5044,24.3822

3.9700,25.0011,24.5368,23.3807,24.2820,24.3917,24.5692,24.4085,24.4397,24.3184,24.5045,24.3762

4.9700,25.0004,24.5270,23.3979,24.2902,24.3946,24.5586,24.3927,24.4452,24.3220,24.5019,24.3758

5.9700,24.9857,24.5304,23.4008,24.2969,24.3810,24.5666,24.4376,24.4508,24.3190,24.5087,24.3812

6.9700,25.0088,24.5365,23.4097,24.2921,24.3904,24.5477,24.4309,24.4305,24.3275,24.4891,24.3808

7.9710,25.0003,24.5207,23.3953,24.2924,24.3940,24.5624,24.4201,24.4267,24.3205,24.4945,24.3765

8.9700,25.0134,24.5365,23.3786,24.3172,24.4080,24.5816,24.3945,24.4412,24.3307,24.5114,24.3839

9.9700,25.0172,24.5312,23.3907,24.2972,24.3913,24.5579,24.4001,24.4388,24.3255,24.4984,24.3780

10.9700,25.0092,24.5344,23.4029,24.3061,24.3751,24.5741,24.3969,24.4488,24.3256,24.5115,24.3810

11.9700,24.9994,24.5135,23.3938,24.3013,24.4048,24.5618,24.4083,24.4650,24.3226,24.5134,24.3810

