Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
0.9780,-0.9449,0.2917,0.3538,0.3516,0.3537,-0.0160,0.0913,0.0829,-0.0160,0.0687

1.9700,0.0839,0.1682,0.1686,0.8661,0.2920,-0.2013,-0.1659,0.2355,-0.2013,0.1731

2.9700,0.3411,0.1682,0.1068,0.0944,0.1067,-0.0778,0.6059,0.2372,-0.0778,0.1922

3.9700,0.3411,0.2299,0.3538,0.3516,0.2302,-0.4482,1.1204,0.4378,-0.4482,0.3113

4.9700,0.5983,0.2299,0.2920,2.6666,0.6624,-0.3247,0.6059,0.8425,-0.3247,0.6758

5.9700,0.0839,0.3534,0.3538,0.8661,0.2302,-0.0778,0.0913,0.3298,-0.0778,0.2716

6.9700,0.3411,0.0447,0.1686,0.0944,0.5389,0.0457,0.0913,0.2132,0.0457,0.1892

7.9710,0.0839,0.3534,0.1686,0.8661,0.2920,-0.0160,-0.4232,0.2234,-0.0160,0.1892

8.9700,0.0839,0.3534,0.2303,0.3516,0.1067,0.0457,-0.9377,0.0314,0.0457,0.0334

9.9700,0.0839,0.2917,0.3538,0.0944,0.1685,0.1692,0.3486,0.2235,0.1692,0.2157

10.9700,0.5983,0.2917,0.3538,2.1522,-0.2637,-0.0778,-0.9377,0.3658,-0.0778,0.3024

11.9700,0.3411,0.2299,0.3538,0.8661,0.2920,-0.0160,0.0913,0.3624,-0.0160,0.3083

