Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.3580,24.5610,24.2472,22.8481,23.9404,24.0435,24.0046,23.9715,24.0434,23.9280,24.0240,23.9575

1.7140,24.5399,24.2620,22.8525,23.9311,24.0219,23.9992,23.9595,24.0465,23.9215,24.0228,23.9516

2.4210,24.5531,24.2555,22.8365,23.9425,24.0286,24.0038,23.9608,24.0383,23.9232,24.0211,23.9524

3.4220,24.5452,24.2369,22.8538,23.9471,24.0416,24.0087,23.9652,24.0262,23.9249,24.0174,23.9531

4.4220,24.5614,24.2607,22.8540,23.9416,24.0470,24.0107,23.9431,24.0249,23.9329,24.0178,23.9554

5.4210,24.5620,24.2374,22.8634,23.9325,24.0356,24.0175,23.9631,24.0472,23.9262,24.0324,23.9573

6.4210,24.5528,24.2601,22.8487,23.9401,24.0309,24.0069,23.9794,24.0409,23.9265,24.0239,23.9575

7.4210,24.5478,24.2605,22.8496,23.9334,24.0189,23.9929,23.9735,24.0439,23.9220,24.0184,23.9526

8.4220,24.5545,24.2476,22.8660,23.9469,24.0562,23.9958,23.9703,24.0195,23.9342,24.0076,23.9571

9.4210,24.5628,24.2617,22.8508,23.9403,24.0528,24.0026,23.9449,24.0310,23.9337,24.0168,23.9559

10.4210,24.5534,24.2581,22.8533,23.9527,24.0321,24.0098,23.9701,24.0335,23.9299,24.0216,23.9579

11.4210,24.5413,24.2593,22.8568,23.9335,24.0352,24.0110,23.9684,24.0436,23.9252,24.0273,23.9561

12.4210,24.5720,24.2551,22.8502,23.9369,24.0253,23.9830,23.9617,24.0407,23.9279,24.0119,23.9531

13.4220,24.5563,24.2480,22.8522,23.9445,24.0296,23.9862,23.9569,24.0255,23.9261,24.0058,23.9499

14.4220,24.5531,24.2262,22.8535,23.9624,24.0532,23.9949,23.9613,24.0507,23.9297,24.0228,23.9569

15.4210,24.5576,24.2458,22.8438,23.9427,24.0397,24.0093,23.9507,24.0495,23.9259,24.0294,23.9549

16.4220,24.5654,24.2569,22.8611,23.9388,24.0220,23.9915,23.9655,24.0487,23.9288,24.0201,23.9562

