Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.3580,-0.4305,0.3534,0.2303,0.8661,0.5389,-0.0160,-1.1949,0.0605,-0.0160,0.0496

1.7140,1.1127,0.0447,0.1068,2.1522,0.4155,-0.3247,0.3486,0.6967,-0.3247,0.5508

2.4210,0.3411,0.3534,0.3538,0.6088,0.2302,0.1692,0.8631,0.4584,0.1692,0.4171

3.4220,0.0839,0.2299,0.4155,0.8661,0.3537,0.0457,-0.4232,0.2543,0.0457,0.2245

4.4220,1.3699,0.4151,0.2920,0.6088,0.4772,-0.0778,-0.4232,0.4566,-0.0778,0.3803

5.4210,0.3411,0.4151,0.0451,1.1233,0.3537,-0.0160,0.3486,0.4378,-0.0160,0.3730

6.4210,1.8843,0.3534,0.1068,0.8661,0.4772,-0.0778,0.0913,0.6298,-0.0778,0.5288

7.4210,0.3411,0.1682,0.2920,0.8661,0.3537,-0.0778,-0.6804,0.2234,-0.0778,0.1804

8.4220,0.0839,0.4151,0.0451,0.6088,0.1685,0.2309,0.3486,0.2783,0.2309,0.2716

9.4210,-0.9449,0.4151,0.2303,0.3516,0.4155,0.1074,-0.1659,0.0503,0.1074,0.0584

10.4210,-0.1733,0.4769,0.2920,1.3805,0.0450,0.6013,-0.9377,0.1806,0.6013,0.2407

11.4210,0.0839,0.4769,0.1686,0.6088,0.2920,-0.0778,0.3486,0.3298,-0.0778,0.2716

12.4210,0.0839,0.2917,0.1068,-0.1629,0.2302,0.0457,-2.4812,-0.3219,0.0457,-0.2694

13.4220,-0.1733,0.3534,0.3538,-0.1629,0.2920,0.0457,-0.6804,-0.0029,0.0457,0.0040

14.4220,-2.7453,0.5386,0.1068,0.6088,0.5389,-0.0160,0.6059,-0.0577,-0.0160,-0.0518

15.4210,0.3411,0.1065,0.1686,0.6088,0.2920,-0.3247,-0.6804,0.1394,-0.3247,0.0731

16.4220,0.5983,0.6003,0.1686,0.6088,0.1067,0.1074,0.3486,0.4052,0.1074,0.3627

