Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2330,24.2494,24.2007,23.6588,23.5907,23.3892,23.8092,23.7368,24.0182,23.8178,23.9137,23.8316

1.8690,24.2447,24.2031,23.6357,23.5728,23.3945,23.8017,23.7516,24.0400,23.8102,23.9209,23.8305

2.8690,24.2381,24.1968,23.6351,23.5883,23.3976,23.8083,23.7577,24.0249,23.8112,23.9166,23.8308

3.8690,24.2416,24.1803,23.6380,23.5978,23.3986,23.8085,23.7404,24.0383,23.8113,23.9234,23.8304

4.8690,24.2363,24.2093,23.6608,23.5917,23.3949,23.8321,23.7536,24.0273,23.8186,23.9297,23.8382

5.8700,24.2362,24.2027,23.6486,23.5814,23.4059,23.8324,23.7383,24.0292,23.8150,23.9308,23.8343

6.8690,24.2582,24.2060,23.6627,23.5974,23.3969,23.8227,23.7423,24.0365,23.8242,23.9296,23.8403

7.8690,24.2472,24.2024,23.6487,23.5981,23.4055,23.8250,23.7465,24.0321,23.8204,23.9285,23.8382

8.8690,24.2443,24.2023,23.6623,23.6122,23.3998,23.8330,23.7459,24.0306,23.8242,23.9318,23.8413

9.8700,24.2540,24.1833,23.6527,23.6016,23.4077,23.8228,23.7287,24.0361,23.8199,23.9295,23.8359

10.8690,24.2545,24.1823,23.6627,23.5969,23.4281,23.8389,23.7533,24.0456,23.8249,23.9423,23.8453

11.8690,24.2372,24.2077,23.6611,23.6052,23.4312,23.8362,23.7412,24.0348,23.8285,23.9355,23.8443

12.8690,24.2555,24.2049,23.6639,23.6100,23.4043,23.8286,23.7501,24.0518,23.8277,23.9402,23.8461

13.8690,24.2580,24.1815,23.6387,23.6065,23.4159,23.8519,23.7417,24.0325,23.8201,23.9422,23.8408

14.8690,24.2504,24.1945,23.6441,23.6218,23.4175,23.8480,23.7289,24.0438,23.8256,23.9459,23.8436

15.8690,24.2508,24.2264,23.6486,23.6188,23.4300,23.8466,23.7463,24.0461,23.8349,23.9463,23.8517

16.8690,24.2509,24.2231,23.6723,23.6136,23.4202,23.8372,23.7682,24.0377,23.8360,23.9374,23.8529

17.8700,24.2637,24.2162,23.6663,23.6298,23.4274,23.8377,23.7654,24.0524,23.8407,23.9451,23.8574

18.8690,24.2854,24.2234,23.6461,23.6144,23.4134,23.8391,23.7719,24.0518,23.8365,23.9455,23.8557

19.8690,24.2558,24.2025,23.6681,23.6128,23.4269,23.8625,23.7750,24.0610,23.8332,23.9617,23.8581

20.8690,24.2674,24.2192,23.6613,23.6054,23.4295,23.8759,23.7567,24.0570,23.8365,23.9664,23.8590

21.8690,24.2510,24.2181,23.6644,23.6071,23.4231,23.8462,23.7569,24.0732,23.8327,23.9597,23.8550

