Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.1850,2.6559,2.9463,6.8365,10.3835,0.1685,8.6270,9.8670,5.4763,8.6270,5.9264

1.9110,2.1415,3.5637,6.8983,9.6118,-0.0785,8.5652,9.0952,5.2053,8.5652,5.6853

2.9100,1.8843,3.4402,7.2070,10.8980,-1.0664,8.9356,8.5807,5.1573,8.9356,5.6971

3.9100,1.3699,3.3785,7.0835,9.8690,0.1685,8.6270,9.0952,5.1608,8.6270,5.6559

4.9100,1.8843,3.3167,6.8365,11.1552,0.0450,8.6270,9.3525,5.4317,8.6270,5.8882

5.9100,2.3987,3.2550,7.1452,10.6407,0.0450,8.2565,9.0952,5.4300,8.2565,5.8338

6.9100,2.1415,3.5019,7.1452,10.8980,-0.2020,8.5035,9.3525,5.4728,8.5035,5.9058

7.9100,2.1415,3.5019,7.3922,9.6118,-0.0785,8.5035,9.0952,5.2774,8.5035,5.7382

8.9100,2.6559,3.1933,7.1452,10.3835,0.1067,8.5652,9.8670,5.5586,8.5652,5.9881

9.9100,2.1415,3.4402,7.2070,9.8690,-0.1402,8.5652,9.0952,5.2688,8.5652,5.7397

10.9110,1.6271,3.1933,7.2070,10.6407,-0.2020,8.5035,9.0952,5.2602,8.5035,5.7235

11.9100,1.8843,3.5019,6.6513,10.1263,-0.0785,8.6270,9.0952,5.1967,8.6270,5.6868

12.9110,2.3987,3.3785,7.2070,9.6118,0.0450,8.6270,8.3234,5.1607,8.6270,5.6559

13.9100,2.3987,3.1933,7.0217,10.6407,0.0450,8.3183,8.8380,5.3562,8.3183,5.7794

14.9100,2.6559,3.4402,7.1452,7.8112,0.0450,8.5035,9.6097,5.1179,8.5035,5.6015

15.9110,1.8843,3.3785,7.2070,9.3546,-0.0785,8.5652,9.0952,5.1402,8.5652,5.6295

