Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V)
60.9100,0.2405,0.0450

61.9100,0.2498,0.0553

62.9100,0.2359,0.0399

63.9100,0.2312,0.0347

64.9100,0.2405,0.0450

65.9100,0.2220,0.0244

66.9110,0.2359,0.0399

67.9100,0.2405,0.0450

68.9100,0.2359,0.0399

69.9100,0.2451,0.0501

70.9100,0.2451,0.0501

71.9100,0.2451,0.0501

72.9100,0.2127,0.0141

73.9100,0.2220,0.0244

74.9100,0.2405,0.0450

75.9100,0.2405,0.0450

76.9100,0.2451,0.0501

77.9100,0.2266,0.0296

78.9100,0.2266,0.0296

79.9100,0.2405,0.0450

80.9100,0.2359,0.0399

81.9100,0.2405,0.0450

82.9100,0.2359,0.0399

83.9110,0.2498,0.0553

84.9100,0.2405,0.0450

85.9100,0.2451,0.0501

86.9100,0.2312,0.0347

87.9100,0.2405,0.0450

88.9100,0.2359,0.0399

89.9100,0.2266,0.0296

90.9100,0.2451,0.0501

91.9110,0.2590,0.0656

92.9100,0.2405,0.0450

93.9100,0.2405,0.0450

94.9110,0.2220,0.0244

95.9100,0.2266,0.0296

96.9100,0.2405,0.0450

97.9100,0.2405,0.0450

98.9100,0.2405,0.0450

99.9100,0.2405,0.0450

100.9100,0.2405,0.0450

101.9100,0.2359,0.0399

102.9100,0.2359,0.0399

103.9100,0.2405,0.0450

104.9100,0.2220,0.0244

105.9100,0.2405,0.0450

106.9100,0.2405,0.0450

107.9100,0.2405,0.0450

108.9100,0.2544,0.0604

109.9100,0.2498,0.0553

110.9120,0.2220,0.0244

111.9100,0.2451,0.0501

112.9100,0.2405,0.0450

113.9100,0.2451,0.0501

114.9100,0.2405,0.0450

115.9100,0.2405,0.0450

116.9100,0.2220,0.0244

117.9100,0.2266,0.0296

118.9100,0.2405,0.0450

119.9100,0.2359,0.0399

120.9100,0.2498,0.0553

121.9100,0.2498,0.0553

122.9100,0.2544,0.0604

123.9100,0.2405,0.0450

124.9100,0.2498,0.0553

125.9100,0.2359,0.0399

126.9100,0.2220,0.0244

127.9100,0.2405,0.0450

128.9110,0.2637,0.0707

129.9100,0.2451,0.0501

130.9100,0.2220,0.0244

131.9100,0.2451,0.0501

132.9100,0.2405,0.0450

133.9100,0.2451,0.0501

134.9100,0.2127,0.0141

135.9110,0.2359,0.0399

136.9100,0.2451,0.0501

137.9110,0.2405,0.0450

138.9100,0.2359,0.0399

139.9100,0.2405,0.0450

140.9110,0.2220,0.0244

141.9110,0.2405,0.0450

142.9100,0.2312,0.0347

143.9100,0.2405,0.0450

144.9100,0.2451,0.0501

145.9100,0.2451,0.0501

146.9100,0.2359,0.0399

147.9100,0.2405,0.0450

148.9100,0.2451,0.0501

149.9100,0.2405,0.0450

150.9100,0.2405,0.0450

151.9100,0.1988,-0.0013

152.9110,0.2498,0.0553

153.9100,0.2405,0.0450

154.9100,0.2451,0.0501

155.9110,0.3053,0.1170

156.9100,0.2359,0.0399

157.9100,0.2405,0.0450

158.9100,0.2359,0.0399

159.9100,0.2451,0.0501

160.9100,0.2498,0.0553

161.9100,0.2405,0.0450

162.9100,0.2359,0.0399

163.9100,0.2451,0.0501

164.9100,0.2451,0.0501

165.9100,0.2544,0.0604

166.9100,0.2405,0.0450

167.9100,0.2451,0.0501

168.9100,0.2405,0.0450

169.9100,0.2451,0.0501

170.9100,0.2405,0.0450

171.9100,0.2405,0.0450

172.9100,0.2405,0.0450

173.9100,0.2451,0.0501

174.9100,0.2359,0.0399

175.9100,0.2220,0.0244

176.9100,0.2405,0.0450

177.9100,0.2359,0.0399

178.9100,0.2359,0.0399

179.9100,0.2451,0.0501

180.9110,0.2359,0.0399

181.9100,0.2498,0.0553

182.9110,0.2220,0.0244

183.9100,0.2451,0.0501

184.9100,0.2498,0.0553

185.9100,0.2544,0.0604

186.9110,0.2451,0.0501

187.9110,0.2451,0.0501

188.9100,0.2451,0.0501

189.9100,0.2498,0.0553

190.9100,0.2405,0.0450

191.9100,0.2266,0.0296

192.9100,0.1896,-0.0116

193.9100,0.2312,0.0347

194.9100,0.2405,0.0450

195.9110,0.2451,0.0501

196.9100,0.2359,0.0399

197.9100,0.2683,0.0759

198.9100,0.2405,0.0450

199.9120,0.2405,0.0450

200.9110,0.2312,0.0347

201.9100,0.2359,0.0399

202.9100,0.2590,0.0656

203.9100,0.2405,0.0450

204.9100,0.2359,0.0399

205.9100,0.2312,0.0347

206.9100,0.2405,0.0450

207.9100,0.2405,0.0450

208.9100,0.2266,0.0296

209.9110,0.2405,0.0450

210.9100,1.2731,1.1924

211.9100,0.2451,0.0501

212.9100,0.2359,0.0399

213.9110,0.2405,0.0450

214.9110,0.2359,0.0399

215.9100,0.2405,0.0450

216.9100,0.2359,0.0399

217.9100,0.2359,0.0399

218.9100,0.2405,0.0450

219.9100,0.2544,0.0604

220.9100,0.2498,0.0553

221.9100,0.2451,0.0501

222.9110,0.2359,0.0399

223.9100,0.2359,0.0399

224.9100,0.2451,0.0501

225.9100,0.2498,0.0553

226.9100,0.2451,0.0501

227.9110,0.2544,0.0604

228.9100,0.2498,0.0553

229.9100,0.2266,0.0296

230.9100,0.2312,0.0347

231.9100,0.2405,0.0450

232.9110,0.2498,0.0553

233.9100,0.2173,0.0193

234.9110,0.2359,0.0399

235.9100,0.2451,0.0501

236.9100,0.2405,0.0450

237.9100,0.2405,0.0450

238.9100,0.2451,0.0501

239.9110,0.2312,0.0347

240.9100,0.2359,0.0399

241.9100,0.2220,0.0244

242.9100,0.2498,0.0553

243.9100,0.2451,0.0501

244.9100,0.2451,0.0501

245.9100,0.2498,0.0553

246.9100,0.2405,0.0450

247.9100,0.2359,0.0399

248.9100,0.2451,0.0501

249.9100,0.2775,0.0862

250.9100,0.2220,0.0244

251.9100,0.2405,0.0450

252.9110,0.2405,0.0450

253.9100,0.2451,0.0501

254.9100,0.2081,0.0090

255.9100,0.2312,0.0347

256.9100,0.2312,0.0347

257.9100,0.2451,0.0501

258.9100,0.2498,0.0553

259.9100,0.2451,0.0501

260.9100,0.2405,0.0450

261.9100,0.2451,0.0501

262.9100,0.2266,0.0296

263.9100,0.2451,0.0501

264.9100,0.2405,0.0450

265.9100,0.2405,0.0450

266.9110,0.2220,0.0244

267.9100,0.2266,0.0296

268.9100,0.2405,0.0450

269.9110,0.2405,0.0450

270.9100,0.2451,0.0501

271.9100,0.2359,0.0399

272.9110,0.2359,0.0399

273.9100,0.2312,0.0347

274.9100,0.2405,0.0450

275.9100,0.2405,0.0450

276.9100,0.2359,0.0399

277.9100,0.2498,0.0553

278.9100,0.2359,0.0399

279.9100,0.2451,0.0501

280.9100,0.2266,0.0296

281.9110,0.2544,0.0604

282.9100,0.2266,0.0296

283.9100,0.2451,0.0501

284.9100,0.2683,0.0759

285.9110,0.2405,0.0450

286.9100,0.2451,0.0501

287.9100,0.2405,0.0450

288.9120,0.1942,-0.0065

289.9100,0.2405,0.0450

290.9100,0.2498,0.0553

291.9110,0.2451,0.0501

292.9100,0.2405,0.0450

293.9100,0.2312,0.0347

294.9100,0.2451,0.0501

295.9110,0.2359,0.0399

296.9110,0.2405,0.0450

297.9100,0.2312,0.0347

298.9110,0.2312,0.0347

299.9100,0.2359,0.0399

300.9100,0.2312,0.0347

301.9110,0.2359,0.0399

302.9100,0.2312,0.0347

303.9100,0.2405,0.0450

304.9100,0.2312,0.0347

305.9100,0.2359,0.0399

306.9100,0.2220,0.0244

307.9110,0.2405,0.0450

308.9110,0.2451,0.0501

309.9100,0.2544,0.0604

310.9100,0.2498,0.0553

311.9100,0.2359,0.0399

312.9100,0.2359,0.0399

313.9100,0.2359,0.0399

314.9100,0.2405,0.0450

315.9100,0.2405,0.0450

316.9100,0.2405,0.0450

317.9100,0.2451,0.0501

318.9100,0.2451,0.0501

319.9100,0.2405,0.0450

320.9100,0.2451,0.0501

321.9100,0.2312,0.0347

322.9110,0.2498,0.0553

323.9100,0.2405,0.0450

324.9100,0.2359,0.0399

325.9100,0.2035,0.0038

326.9100,0.2451,0.0501

327.9100,0.3100,0.1222

328.9100,0.2405,0.0450

329.9100,0.2405,0.0450

330.9100,0.2405,0.0450

331.9110,0.2220,0.0244

332.9100,0.2451,0.0501

333.9100,0.2498,0.0553

334.9100,0.2405,0.0450

335.9100,0.2451,0.0501

336.9100,0.2637,0.0707

337.9100,0.2405,0.0450

338.9100,0.2359,0.0399

339.9100,0.2359,0.0399

340.9100,0.2405,0.0450

341.9100,0.2359,0.0399

342.9100,0.2220,0.0244

343.9100,0.2359,0.0399

344.9110,0.2451,0.0501

345.9100,0.2405,0.0450

346.9100,0.2544,0.0604

347.9100,0.2498,0.0553

348.9100,0.2405,0.0450

349.9110,0.2498,0.0553

350.9100,0.2405,0.0450

351.9100,0.2359,0.0399

352.9100,0.2405,0.0450

353.9100,0.2451,0.0501

354.9100,0.2405,0.0450

355.9100,0.2359,0.0399

356.9110,0.2451,0.0501

357.9100,0.2451,0.0501

358.9100,0.2405,0.0450

359.9100,0.2405,0.0450

360.9100,0.2451,0.0501

361.9100,0.2498,0.0553

362.9120,0.2405,0.0450

363.9100,0.2498,0.0553

364.9100,0.2451,0.0501

365.9110,0.2359,0.0399

366.9100,0.2451,0.0501

367.9100,0.2359,0.0399

368.9100,0.2359,0.0399

369.9100,0.2451,0.0501

370.9100,0.2312,0.0347

371.9100,0.2451,0.0501

372.9100,0.2405,0.0450

373.9100,0.2405,0.0450

374.9100,0.2405,0.0450

375.9100,0.2729,0.0810

376.9100,0.2359,0.0399

377.9100,0.2451,0.0501

378.9100,0.2498,0.0553

379.9100,0.2451,0.0501

380.9100,0.2405,0.0450

381.9100,0.2405,0.0450

382.9100,0.2220,0.0244

383.9100,0.2405,0.0450

384.9100,0.2266,0.0296

385.9100,0.2451,0.0501

386.9110,0.2405,0.0450

387.9100,0.2405,0.0450

388.9100,0.2405,0.0450

389.9100,0.2498,0.0553

390.9100,0.2498,0.0553

391.9100,0.2359,0.0399

392.9100,0.2359,0.0399

393.9100,0.2405,0.0450

394.9100,0.2266,0.0296

395.9110,0.2451,0.0501

396.9100,0.2266,0.0296

397.9100,0.2405,0.0450

398.9110,0.2451,0.0501

399.9100,0.2405,0.0450

400.9100,0.2405,0.0450

401.9110,0.2359,0.0399

402.9100,0.2359,0.0399

403.9100,0.2544,0.0604

404.9100,0.2405,0.0450

405.9100,0.2544,0.0604

406.9100,0.2590,0.0656

407.9100,0.2544,0.0604

408.9110,0.2405,0.0450

409.9100,0.2405,0.0450

410.9100,0.2451,0.0501

411.9100,0.2220,0.0244

412.9100,0.2637,0.0707

413.9100,0.2498,0.0553

414.9100,0.2312,0.0347

415.9100,0.2405,0.0450

416.9100,0.2312,0.0347

417.9100,0.2544,0.0604

418.9100,0.2266,0.0296

419.9110,0.2405,0.0450

420.9100,0.2359,0.0399

421.9100,0.2266,0.0296

422.9100,0.2405,0.0450

423.9100,0.2312,0.0347

424.9100,0.2498,0.0553

425.9100,0.2266,0.0296

426.9100,0.2451,0.0501

427.9100,0.2451,0.0501

428.9110,0.2405,0.0450

429.9100,0.2498,0.0553

430.9100,0.2359,0.0399

431.9100,0.2451,0.0501

432.9100,0.2451,0.0501

433.9100,0.2498,0.0553

434.9110,0.2451,0.0501

435.9110,0.2359,0.0399

436.9100,0.2405,0.0450

437.9100,0.2405,0.0450

438.9100,0.2590,0.0656

439.9100,0.2359,0.0399

440.9110,0.2451,0.0501

441.9100,0.2405,0.0450

442.9100,0.2544,0.0604

443.9110,0.2359,0.0399

444.9100,0.2498,0.0553

445.9100,0.2359,0.0399

446.9100,0.2544,0.0604

447.9100,0.2544,0.0604

448.9100,0.2405,0.0450

449.9100,0.2405,0.0450

450.9110,0.2312,0.0347

451.9100,0.2451,0.0501

452.9100,0.2405,0.0450

453.9100,0.2359,0.0399

454.9100,0.2451,0.0501

455.9100,0.2405,0.0450

456.9100,0.2405,0.0450

457.9100,0.2405,0.0450

458.9100,0.2359,0.0399

459.9100,0.2220,0.0244

460.9100,0.2451,0.0501

461.9100,0.2868,0.0965

462.9100,0.2451,0.0501

463.9100,0.2405,0.0450

464.9100,0.2405,0.0450

465.9100,0.2544,0.0604

466.9110,0.2544,0.0604

467.9100,0.2405,0.0450

468.9110,0.2359,0.0399

469.9100,0.2405,0.0450

470.9100,0.2405,0.0450

471.9100,0.2266,0.0296

472.9100,0.2405,0.0450

473.9100,0.2266,0.0296

474.9100,0.2451,0.0501

475.9100,0.2451,0.0501

476.9100,0.2220,0.0244

477.9100,0.2312,0.0347

478.9100,0.2359,0.0399

479.9110,0.2405,0.0450

480.9100,0.2359,0.0399

481.9100,0.2451,0.0501

482.9100,0.2359,0.0399

483.9110,0.2405,0.0450

484.9110,0.2312,0.0347

485.9110,0.2312,0.0347

486.9100,0.2451,0.0501

487.9100,0.2405,0.0450

488.9100,0.2312,0.0347

489.9100,0.2451,0.0501

490.9100,0.2312,0.0347

491.9100,0.2451,0.0501

492.9100,0.2498,0.0553

493.9100,0.2451,0.0501

494.9100,0.2405,0.0450

495.9100,0.2405,0.0450

496.9100,0.2173,0.0193

497.9100,0.2544,0.0604

498.9110,0.2498,0.0553

499.9100,0.2405,0.0450

500.9100,0.2359,0.0399

501.9100,0.2359,0.0399

502.9100,0.2359,0.0399

503.9100,0.2359,0.0399

504.9100,0.2405,0.0450

505.9110,0.2405,0.0450

506.9100,0.2312,0.0347

507.9100,0.2359,0.0399

508.9100,0.2405,0.0450

509.9100,0.2405,0.0450

510.9100,0.2405,0.0450

511.9100,0.2451,0.0501

512.9100,0.2451,0.0501

513.9100,0.2498,0.0553

514.9100,0.2359,0.0399

515.9100,0.2220,0.0244

516.9100,0.2405,0.0450

517.9100,0.2312,0.0347

518.9100,0.2312,0.0347

519.9100,0.2359,0.0399

520.9100,0.2451,0.0501

521.9100,0.2359,0.0399

522.9120,0.2637,0.0707

523.9100,0.2498,0.0553

524.9110,0.2405,0.0450

525.9100,0.1942,-0.0065

526.9100,0.2359,0.0399

527.9100,0.2405,0.0450

528.9100,0.2451,0.0501

529.9100,0.2266,0.0296

530.9100,0.2451,0.0501

531.9110,0.2498,0.0553

532.9100,0.2359,0.0399

533.9100,0.2312,0.0347

534.9100,0.2359,0.0399

535.9100,0.2405,0.0450

536.9110,0.2405,0.0450

537.9100,0.2359,0.0399

538.9100,0.2451,0.0501

539.9100,0.2312,0.0347

540.9100,0.2359,0.0399

541.9110,0.2544,0.0604

542.9100,0.2359,0.0399

543.9110,0.2498,0.0553

544.9100,0.2544,0.0604

545.9100,0.2405,0.0450

546.9110,0.2405,0.0450

547.9100,0.2498,0.0553

548.9100,0.2405,0.0450

549.9100,0.2683,0.0759

550.9100,0.2312,0.0347

551.9100,0.2498,0.0553

552.9110,0.2312,0.0347

553.9100,0.2359,0.0399

554.9100,0.2451,0.0501

555.9110,0.2359,0.0399

556.9100,0.2405,0.0450

557.9100,0.2451,0.0501

558.9100,0.1571,-0.0476

559.9100,0.2405,0.0450

560.9100,0.2266,0.0296

561.9100,0.2405,0.0450

562.9100,0.2359,0.0399

563.9110,0.2359,0.0399

564.9100,0.2359,0.0399

565.9120,0.2498,0.0553

566.9110,0.2451,0.0501

567.9100,0.2405,0.0450

568.9100,0.2220,0.0244

569.9110,0.2359,0.0399

570.9100,0.2359,0.0399

571.9110,0.2683,0.0759

572.9100,0.2359,0.0399

573.9110,0.2405,0.0450

574.9110,0.2266,0.0296

575.9110,0.2405,0.0450

576.9100,0.2405,0.0450

577.9100,0.2312,0.0347

578.9100,0.2590,0.0656

579.9100,0.2359,0.0399

580.9100,0.2544,0.0604

581.9100,0.2359,0.0399

582.9100,0.2498,0.0553

583.9100,0.2590,0.0656

584.9110,0.2498,0.0553

585.9100,0.2498,0.0553

586.9100,0.2405,0.0450

587.9100,0.2405,0.0450

588.9100,0.2173,0.0193

589.9100,0.2359,0.0399

590.9110,0.2359,0.0399

591.9110,0.2359,0.0399

592.9110,0.2405,0.0450

593.9100,0.2359,0.0399

594.9100,0.2266,0.0296

595.9100,0.2359,0.0399

596.9100,0.2451,0.0501

597.9100,0.2359,0.0399

598.9100,0.2266,0.0296

599.9100,0.2266,0.0296

600.9100,0.2266,0.0296

601.9100,0.2451,0.0501

602.9100,0.2405,0.0450

603.9110,0.2405,0.0450

604.9100,0.2544,0.0604

605.9100,0.2173,0.0193

606.9100,0.2405,0.0450

607.9100,0.2405,0.0450

608.9100,0.2405,0.0450

609.9100,0.2498,0.0553

610.9100,0.2451,0.0501

611.9100,0.2451,0.0501

612.9110,0.2405,0.0450

613.9100,0.2451,0.0501

614.9100,0.2405,0.0450

615.9100,0.2451,0.0501

616.9100,0.2451,0.0501

617.9100,0.2451,0.0501

618.9100,0.2312,0.0347

619.9110,0.2498,0.0553

620.9110,0.2451,0.0501

621.9100,0.2451,0.0501

622.9100,0.2405,0.0450

623.9100,0.2405,0.0450

624.9100,0.2405,0.0450

625.9100,0.2405,0.0450

626.9100,0.2359,0.0399

627.9100,0.2451,0.0501

628.9100,0.2451,0.0501

629.9100,0.2451,0.0501

630.9100,0.2544,0.0604

631.9100,0.2312,0.0347

632.9100,0.2405,0.0450

633.9110,0.2451,0.0501

634.9100,0.2405,0.0450

635.9110,0.2312,0.0347

636.9100,0.2405,0.0450

637.9100,0.2405,0.0450

638.9100,0.2405,0.0450

639.9100,0.2359,0.0399

640.9100,0.2405,0.0450

641.9100,0.2405,0.0450

642.9100,0.2405,0.0450

643.9100,0.2405,0.0450

644.9100,0.2405,0.0450

645.9100,0.2405,0.0450

646.9100,0.2405,0.0450

647.9110,0.2405,0.0450

648.9100,0.2405,0.0450

649.9100,0.2498,0.0553

650.9100,0.2498,0.0553

651.9100,0.2312,0.0347

652.9100,0.2359,0.0399

653.9100,0.2451,0.0501

654.9110,0.2359,0.0399

655.9100,0.2405,0.0450

656.9100,0.2405,0.0450

657.9100,0.2498,0.0553

658.9100,0.2405,0.0450

659.9100,0.2544,0.0604

660.9100,0.2173,0.0193

661.9100,0.2359,0.0399

662.9100,0.2312,0.0347

663.9100,0.2359,0.0399

664.9100,0.2405,0.0450

665.9100,0.2405,0.0450

666.9100,0.2312,0.0347

667.9100,0.2359,0.0399

668.9120,0.2544,0.0604

669.9110,0.2405,0.0450

670.9100,0.2405,0.0450

671.9110,0.2359,0.0399

672.9110,0.2359,0.0399

673.9100,0.2451,0.0501

674.9100,0.2405,0.0450

675.9100,0.2405,0.0450

676.9100,0.2359,0.0399

677.9100,0.2359,0.0399

678.9100,0.2498,0.0553

679.9100,0.2405,0.0450

680.9100,0.2405,0.0450

681.9100,0.2405,0.0450

682.9110,0.2266,0.0296

683.9100,0.2405,0.0450

684.9100,0.2405,0.0450

685.9100,0.2405,0.0450

686.9100,0.2451,0.0501

687.9100,0.2405,0.0450

688.9100,0.2451,0.0501

689.9100,0.2498,0.0553

690.9100,0.2312,0.0347

691.9100,0.2405,0.0450

692.9100,0.2359,0.0399

693.9110,0.2451,0.0501

694.9100,0.2359,0.0399

695.9100,0.2498,0.0553

696.9100,0.2451,0.0501

697.9100,0.2451,0.0501

698.9100,0.2405,0.0450

699.9100,0.2405,0.0450

700.9100,0.2359,0.0399

701.9100,0.2405,0.0450

702.9110,0.2683,0.0759

703.9110,0.2405,0.0450

704.9110,0.2405,0.0450

705.9100,0.2312,0.0347

706.9100,0.2220,0.0244

707.9110,0.2405,0.0450

708.9100,0.2451,0.0501

709.9100,0.2544,0.0604

710.9100,0.2405,0.0450

711.9100,0.2312,0.0347

712.9100,0.2498,0.0553

713.9100,0.2405,0.0450

714.9100,0.2451,0.0501

715.9100,0.2451,0.0501

716.9110,0.2312,0.0347

717.9100,0.2220,0.0244

718.9100,0.2405,0.0450

719.9100,0.2405,0.0450

720.9110,0.2498,0.0553

721.9100,0.2498,0.0553

722.9100,0.2220,0.0244

723.9100,0.2405,0.0450

724.9100,0.2498,0.0553

725.9100,0.2405,0.0450

726.9100,0.2405,0.0450

727.9100,0.2405,0.0450

728.9110,0.1849,-0.0167

729.9100,0.2359,0.0399

730.9110,0.2498,0.0553

731.9100,0.2637,0.0707

732.9100,0.2359,0.0399

733.9100,0.2359,0.0399

734.9100,0.2498,0.0553

735.9100,0.2359,0.0399

736.9100,0.2405,0.0450

737.9100,0.2498,0.0553

738.9100,0.2359,0.0399

739.9110,0.2405,0.0450

740.9100,0.2451,0.0501

741.9110,0.2498,0.0553

742.9100,0.2405,0.0450

743.9100,0.2451,0.0501

744.9110,0.2405,0.0450

745.9100,0.2405,0.0450

746.9100,0.2405,0.0450

747.9100,0.2405,0.0450

748.9100,0.2266,0.0296

749.9100,0.2405,0.0450

750.9100,0.2498,0.0553

751.9100,0.2405,0.0450

752.9100,0.2359,0.0399

753.9100,0.2359,0.0399

754.9100,0.2312,0.0347

755.9100,0.2544,0.0604

756.9120,0.2405,0.0450

757.9100,0.2359,0.0399

758.9100,0.2405,0.0450

759.9100,0.2451,0.0501

760.9100,0.2359,0.0399

761.9100,0.2498,0.0553

762.9100,0.2637,0.0707

763.9100,0.2359,0.0399

764.9100,0.2451,0.0501

765.9100,0.2266,0.0296

766.9100,0.2359,0.0399

767.9100,0.2405,0.0450

768.9100,0.2405,0.0450

769.9110,0.1942,-0.0065

770.9100,0.2266,0.0296

771.9100,0.2405,0.0450

772.9100,0.2312,0.0347

773.9100,0.2312,0.0347

774.9110,0.2498,0.0553

775.9100,0.2359,0.0399

776.9110,0.2359,0.0399

777.9100,0.2451,0.0501

778.9100,0.2220,0.0244

779.9100,0.2359,0.0399

780.9100,0.2220,0.0244

781.9110,0.2451,0.0501

782.9100,0.2451,0.0501

783.9100,0.2498,0.0553

784.9100,0.2451,0.0501

785.9100,0.2359,0.0399

786.9100,0.2498,0.0553

787.9100,0.2359,0.0399

788.9100,0.2405,0.0450

789.9100,0.2220,0.0244

790.9100,0.2359,0.0399

791.9100,0.2451,0.0501

792.9110,0.2405,0.0450

793.9100,0.2359,0.0399

794.9110,0.2312,0.0347

795.9100,0.2451,0.0501

796.9100,0.2405,0.0450

797.9110,0.2266,0.0296

798.9100,0.2498,0.0553

799.9110,0.2312,0.0347

800.9100,0.2590,0.0656

801.9100,0.2498,0.0553

802.9110,0.2590,0.0656

803.9110,0.2405,0.0450

804.9100,0.2405,0.0450

805.9100,0.2405,0.0450

806.9100,0.2637,0.0707

807.9100,0.2498,0.0553

808.9100,0.2359,0.0399

809.9100,0.2405,0.0450

810.9100,0.2451,0.0501

811.9100,0.2312,0.0347

812.9110,0.2498,0.0553

813.9100,0.2451,0.0501

814.9100,0.2451,0.0501

815.9100,0.2359,0.0399

816.9100,0.2359,0.0399

817.9110,0.2451,0.0501

818.9110,0.2451,0.0501

819.9100,0.2544,0.0604

820.9110,0.2451,0.0501

821.9100,0.2451,0.0501

822.9100,0.2544,0.0604

823.9110,0.1849,-0.0167

824.9110,0.2359,0.0399

825.9100,0.2405,0.0450

826.9100,0.2405,0.0450

827.9100,0.2498,0.0553

828.9110,0.2405,0.0450

829.9100,0.2312,0.0347

830.9100,0.2405,0.0450

831.9100,0.2451,0.0501

832.9100,0.2359,0.0399

833.9110,0.2451,0.0501

834.9100,0.2220,0.0244

835.9100,0.2312,0.0347

836.9100,0.2173,0.0193

837.9100,0.2405,0.0450

838.9100,0.2498,0.0553

839.9110,0.2451,0.0501

840.9100,0.2451,0.0501

841.9110,0.2405,0.0450

842.9100,0.2359,0.0399

843.9100,0.2498,0.0553

844.9110,0.2359,0.0399

845.9110,0.2451,0.0501

846.9100,0.2498,0.0553

847.9100,0.2359,0.0399

848.9100,0.2359,0.0399

849.9100,0.2405,0.0450

850.9100,0.2359,0.0399

851.9100,0.2405,0.0450

852.9110,0.2173,0.0193

853.9100,0.2266,0.0296

854.9100,0.2405,0.0450

855.9100,0.2451,0.0501

856.9100,0.2405,0.0450

857.9100,0.2359,0.0399

858.9100,0.2637,0.0707

859.9100,0.2451,0.0501

860.9100,0.2405,0.0450

861.9100,0.2405,0.0450

862.9100,0.2498,0.0553

863.9120,0.2405,0.0450

864.9100,0.2405,0.0450

865.9100,0.2498,0.0553

866.9110,0.2405,0.0450

867.9100,0.2266,0.0296

868.9100,0.2405,0.0450

869.9100,0.2451,0.0501

870.9110,0.2405,0.0450

871.9110,0.2220,0.0244

872.9110,0.2590,0.0656

