Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2920,0.9092,1.2794,3.3173,3.3798,3.3791,9.4913,1.7730,2.3396,9.4913,3.3613

1.7260,0.4153,1.1560,3.3173,3.3180,3.2556,8.6270,1.9582,2.2367,8.6270,3.1496

2.7250,1.9585,1.0942,3.4408,3.1946,3.3174,3.2560,1.8964,2.4837,3.2560,2.5940

3.7260,1.2795,1.2177,3.5025,3.3180,3.1939,3.1942,2.2051,2.4528,3.1942,2.5587

4.7250,0.6622,1.0942,3.6878,3.0711,3.6261,2.8855,1.7730,2.3191,2.8855,2.4000

5.7260,0.9092,1.0325,3.1321,3.0094,3.5643,3.5029,2.2051,2.3088,3.5029,2.4794

6.7250,0.8474,1.0942,3.8112,3.1946,3.5643,3.4412,1.7112,2.3705,3.4412,2.5235

7.7260,0.9092,1.0325,3.6260,3.5033,3.1939,3.3177,1.7730,2.3396,3.3177,2.4794

8.7250,0.7857,1.8968,3.6878,3.1946,3.4409,3.5029,1.7730,2.4631,3.5029,2.6117

9.7260,1.4647,0.2917,3.8730,3.2563,3.2556,3.4412,1.7730,2.3190,3.4412,2.4793

10.7260,1.0326,1.0325,3.5025,3.4415,3.4409,3.3794,1.8964,2.3911,3.3794,2.5323

11.7250,1.2178,1.0942,3.8112,3.2563,3.2556,3.2560,1.7112,2.3911,3.2560,2.5146

12.7260,1.0326,1.4647,3.6260,3.1946,3.2556,3.1325,1.8964,2.4117,3.1325,2.5146

13.7250,0.7240,2.3907,3.6878,3.3180,3.0704,3.2560,1.6495,2.4734,3.2560,2.5852

14.7260,1.0326,0.7856,2.9469,2.7624,3.2556,3.1325,1.6495,2.0721,3.1325,2.2236

15.7250,1.8351,1.3412,3.5025,3.1946,3.2556,2.8855,1.9582,2.5145,2.8855,2.5675

