Elapsed Time (s), Rod voltage (V)
1.2920,NaN

1.7260,0.0014

2.7250,0.0014

3.7260,0.0014

4.7250,0.0014

5.7260,0.0014

6.7250,0.0014

7.7260,0.0014

8.7250,0.0014

9.7260,0.0014

10.7260,0.0014

11.7250,0.0014

12.7260,0.0014

13.7250,0.0014

14.7260,0.0014

15.7250,0.0014

16.7260,0.0014

17.7260,0.0014

18.7250,0.0014

19.7250,0.0014

20.7250,0.0014

21.7260,0.0014

22.7250,0.0014

23.7260,0.0014

24.7250,0.0014

25.7260,0.0014

26.7250,0.0014

27.7260,0.0014

28.7250,0.0014

29.7250,0.0014

30.7260,0.0014

31.7260,0.0014

32.7260,0.0014

33.7260,0.0014

34.7250,0.0014

35.7250,0.0014

36.7260,0.0014

37.7260,0.0014

38.7260,0.0014

39.7260,0.0014

40.7250,0.0014

41.7260,0.0014

42.7250,0.0014

43.7260,0.0014

44.7250,0.0014

45.7260,0.0014

46.7250,0.0014

47.7250,0.0014

48.7250,0.0014

49.7250,0.0014

50.7250,0.0014

51.7250,0.0014

52.7250,0.0014

53.7260,0.0014

54.7250,0.0014

55.7260,0.0014

56.7260,0.0014

57.7250,0.0014

58.7250,0.0014

59.7250,0.0014

60.7260,0.0014

61.7250,0.0014

62.7250,0.0014

63.7250,0.0014

64.7250,0.0014

65.7250,0.0014

66.7260,0.0014

67.7250,0.0014

68.7250,0.0014

69.7250,0.0014

70.7260,0.0014

71.7250,0.0014

72.7250,0.0014

73.7250,0.0014

74.7250,0.0014

75.7250,0.0014

76.7250,0.0014

77.7260,0.0014

78.7250,0.0014

79.7260,0.0014

80.7250,0.0014

81.7250,0.0014

82.7250,0.0014

83.7250,0.0014

84.7250,0.0014

85.7260,0.0014

86.7250,0.0014

87.7260,0.0014

88.7250,0.0014

89.7250,0.0014

90.7260,0.0014

91.7250,0.0014

92.7260,0.0014

93.7260,0.0014

94.7260,0.0014

95.7250,0.0014

96.7250,0.0014

97.7250,0.0014

98.7250,0.0014

99.7250,0.0014

100.7250,0.0014

101.7250,0.0014

102.7250,0.0014

103.7260,0.0014

104.7250,0.0014

105.7260,0.0014

106.7250,0.0014

107.7250,0.0014

108.7250,0.0014

109.7260,0.0014

110.7250,0.0014

111.7250,0.0014

112.7250,0.0014

113.7250,0.0014

114.7250,0.0014

115.7250,0.0014

116.7260,0.0014

117.7250,0.0014

118.7250,0.0014

119.7250,0.0014

120.7260,0.0014

121.7260,0.0014

122.7260,0.0014

123.7250,0.0014

124.7250,0.0014

125.7250,0.0014

126.7250,0.0015

127.7260,0.0015

128.7250,0.0014

129.7250,0.0014

130.7260,0.0014

131.7250,0.0014

132.7250,0.0014

133.7250,0.0014

134.7250,0.0014

135.7260,0.0014

136.7250,0.0014

137.7250,0.0014

138.7250,0.0014

139.7260,0.0015

140.7260,0.0014

141.7250,0.0014

142.7260,0.0014

143.7250,0.0014

144.7250,0.0014

145.7250,0.0014

146.7260,0.0014

147.7250,0.0014

148.7250,0.0015

149.7260,0.0015

150.7250,0.0015

151.7250,0.0014

152.7250,0.0015

153.7250,0.0015

154.7250,0.0015

155.7260,0.0014

