Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.1870,-0.0194,0.0193,0.0000,0.0000

2.1490,-0.0094,0.0399,0.0000,0.0000

3.1490,-0.0012,0.0553,0.0000,0.0001

4.1490,-0.0007,0.0399,0.0000,0.0000

5.1490,0.0035,0.0604,0.0000,0.0000

6.1490,0.0022,0.0347,0.0000,0.0000

7.1490,0.0062,0.0707,0.0000,0.0000

8.1490,0.0055,0.0399,0.0000,0.0001

9.1490,0.0049,0.0399,0.0000,0.0000

10.1500,0.0075,0.0707,0.0000,0.0000

11.1490,0.0099,0.0450,0.0000,0.0000

12.1490,0.0129,0.0707,0.0000,0.0000

13.1500,0.0129,0.0553,0.0000,0.0000

14.1500,0.0129,0.0399,0.0000,0.0000

15.1490,0.0124,0.0553,0.0000,0.0000

16.1490,0.0129,0.0399,0.0000,0.0000

17.1490,0.0114,0.0553,0.0000,0.0000

18.1490,0.0129,0.0553,0.0000,0.0000

19.1490,0.0129,0.0399,0.0000,0.0000

20.1490,0.0109,0.0501,0.0000,0.0000

21.1490,0.0089,0.0244,0.0000,0.0000

22.1490,0.0070,0.0501,0.0000,0.0000

23.1490,0.0055,0.0399,0.0000,0.0000

24.1490,0.0050,0.0347,0.0000,0.0000

25.1490,0.0050,0.0553,0.0000,0.0000

26.1490,0.0050,0.0399,0.0000,0.0000

27.1490,0.0040,0.0450,0.0000,0.0000

28.1490,0.0030,0.0450,0.0000,0.0000

29.1490,0.0020,0.0296,0.0000,0.0000

30.1490,0.0025,0.0553,0.0000,0.0000

31.1490,0.0035,0.0347,0.0000,0.0000

32.1490,0.0025,0.0399,0.0000,0.0000

33.1490,0.0050,0.0656,0.0000,0.0000

34.1490,0.0065,0.0501,0.0000,0.0000

35.1490,0.0070,0.0604,0.0000,0.0000

36.1490,0.0070,0.0399,0.0000,0.0000

37.1500,0.0050,0.0244,0.0000,0.0000

38.1490,0.0055,0.0501,0.0000,0.0000

39.1510,0.0065,0.0399,0.0000,0.0000

40.1490,0.0050,0.0399,0.0000,0.0000

41.1510,0.0075,0.0604,0.0000,0.0000

42.1490,0.0089,0.0553,0.0000,0.0000

43.1490,0.0075,0.0501,0.0000,0.0000

44.1490,0.0060,0.0347,0.0000,0.0000

45.1500,0.0050,0.0501,0.0000,0.0000

46.1490,0.0060,0.0501,0.0000,0.0000

47.1490,0.0080,0.0450,0.0000,0.0000

48.1490,0.0080,0.0501,0.0000,0.0000

49.1490,0.0055,0.0141,0.0000,0.0000

50.1490,0.0040,0.0244,0.0000,0.0000

51.1490,0.0010,0.0296,0.0000,0.0000

52.1490,0.0005,0.0501,0.0000,0.0000

53.1500,0.0010,0.0553,0.0000,0.0000

54.1490,0.0025,0.0501,0.0000,0.0000

55.1490,0.0025,0.0501,0.0000,0.0000

