Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.1870,1.3699,0.8473,3.3173,4.4672,3.2556,0.1074,2.4066,2.6107,0.1074,2.2531

2.1490,1.3699,0.9708,3.3173,3.6956,3.1939,-0.0160,2.4066,2.4923,-0.0160,2.1340

3.1490,1.3699,0.8473,3.1938,3.4383,3.0704,0.1692,1.8921,2.3020,0.1692,1.9973

4.1490,1.3699,0.7238,3.2556,3.6956,3.2556,-0.0778,2.1494,2.4083,-0.0778,2.0531

5.1490,0.8555,0.8473,3.1938,3.6956,3.0704,0.0457,1.6349,2.2162,0.0457,1.9062

6.1490,1.6271,1.0942,2.8234,4.2100,3.2556,0.2309,2.1494,2.5266,0.2309,2.1987

7.1490,0.5983,0.9090,3.2556,3.6956,3.3174,-0.2013,0.6059,2.0636,-0.2013,1.7401

8.1490,0.8555,0.7856,4.0582,3.9528,3.1939,-0.0160,2.9211,2.6278,-0.0160,2.2501

9.1490,0.5983,0.9090,3.0704,3.6956,2.7617,0.1074,2.4066,2.2403,0.1074,1.9356

10.1500,1.6271,0.7856,3.1938,3.4383,3.3791,0.2309,5.2364,2.9434,0.2309,2.5559

11.1490,1.3699,0.9090,3.1321,2.9239,3.2556,0.0457,2.6639,2.3757,0.0457,2.0429

12.1490,1.3699,0.8473,2.5764,3.4383,3.1321,0.2309,1.8921,2.2094,0.2309,1.9267

13.1500,1.1127,0.9090,3.0704,3.9528,3.2556,0.2309,2.9211,2.5369,0.2309,2.2075

14.1500,-0.9449,1.0942,3.1321,3.9528,3.1321,0.4778,2.1494,2.0860,0.4778,1.8562

15.1490,0.8555,0.5386,3.1938,3.4383,3.1939,-0.1395,2.1494,2.2283,-0.1395,1.8900

16.1490,1.1127,0.9090,2.9469,3.9528,3.0704,0.1074,2.6639,2.4426,0.1074,2.1090

17.1490,1.3699,0.9708,3.0704,2.4094,3.1939,0.0457,2.1494,2.1939,0.0457,1.8871

18.1490,1.1127,0.6621,3.1321,3.9528,3.2556,0.1074,1.8921,2.3346,0.1074,2.0164

19.1490,0.8555,0.7856,3.2556,3.6956,3.1321,-0.0778,2.1494,2.3123,-0.0778,1.9708

20.1490,0.8555,0.8473,3.4408,3.6956,2.5765,0.2309,1.1204,2.0893,0.2309,1.8238

21.1490,0.3411,1.3412,3.1321,3.9528,3.1939,0.6630,3.6929,2.6090,0.6630,2.3310

22.1490,1.1127,0.9090,2.9469,4.4672,2.9469,0.3544,1.8921,2.3791,0.3544,2.0899

23.1490,0.5983,0.7856,3.1321,2.9239,3.3791,0.1692,3.6929,2.4186,0.1692,2.0973

24.1490,0.5983,0.9090,3.0704,3.9528,3.1939,-0.0160,1.8921,2.2694,-0.0160,1.9429

