Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.9560,4.8365,5.0460,0.0000,0.0001

2.3110,4.8390,5.0512,0.0000,0.0000

3.2270,4.8381,5.0460,0.0000,0.0001

4.2270,4.8402,5.0563,0.0000,0.0001

5.2270,4.8494,5.0975,0.0000,0.0001

6.2270,4.8456,5.0357,0.0000,0.0001

7.2270,4.8436,5.0409,0.0000,0.0001

8.2270,4.8439,5.0563,0.0000,0.0001

9.2270,4.8409,5.0255,0.0000,0.0001

10.2270,4.8400,5.0409,0.0000,0.0001

11.2270,4.8429,5.0769,0.0000,0.0001

12.2270,4.8409,5.0306,0.0000,0.0001

13.2270,4.8429,5.0666,0.0000,0.0001

14.2270,4.8434,5.0615,0.0000,0.0001

15.2270,4.8385,5.0460,0.0000,0.0001

16.2280,4.8400,5.0512,0.0000,0.0001

17.2270,4.8449,5.0923,0.0000,0.0001

18.2270,4.8474,5.0821,0.0000,0.0001

19.2270,4.8474,5.0255,0.0000,0.0001

20.2270,4.8499,5.0666,0.0000,0.0001

21.2270,4.8474,5.0512,0.0000,0.0001

22.2270,4.8454,5.0100,0.0000,0.0001

23.2270,4.8444,5.0563,0.0000,0.0001

24.2280,4.8449,5.0666,0.0000,0.0001

25.2270,4.8459,5.0563,0.0000,0.0001

26.2270,4.8474,5.0666,0.0000,0.0001

27.2270,4.8454,5.0718,0.0000,0.0001

28.2270,4.8439,5.0666,0.0000,0.0001

29.2270,4.8469,5.0563,0.0000,0.0001

30.2280,4.8444,5.0409,0.0000,0.0001

31.2270,4.8454,5.0615,0.0000,0.0001

32.2270,4.8534,5.0923,0.0000,0.0001

33.2270,4.8529,5.0512,0.0000,0.0001

34.2270,4.8519,5.0563,0.0000,0.0001

35.2270,4.8509,5.0460,0.0000,0.0001

36.2270,4.8514,5.0718,0.0000,0.0001

37.2270,4.8509,5.0666,0.0000,0.0001

38.2280,4.8504,5.0615,0.0000,0.0001

39.2270,4.8519,5.0718,0.0000,0.0001

40.2270,4.8524,5.0460,0.0000,0.0001

41.2270,4.8519,5.0563,0.0000,0.0001

42.2270,4.8499,5.0718,0.0000,0.0001

43.2270,4.8554,5.1078,0.0000,0.0001

44.2280,4.8554,5.0563,0.0000,0.0001

45.2270,4.8578,5.0718,0.0000,0.0001

46.2270,4.8578,5.0718,0.0000,0.0001

47.2270,4.8593,5.0821,0.0000,0.0001

48.2270,4.8593,5.0615,0.0000,0.0001

49.2270,4.8534,5.0100,0.0000,0.0001

50.2270,4.8578,5.0923,0.0000,0.0001

51.2270,4.8529,5.0049,0.0000,0.0001

52.2270,4.8519,5.0615,0.0000,0.0001

53.2270,4.8419,5.0049,0.0000,0.0001

54.2270,4.8414,5.0512,0.0000,0.0001

55.2270,4.8365,5.0203,0.0000,0.0001

