Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2490,4.1990,4.3045,7.5774,5.4962,6.4663,11.3433,6.0082,5.6753,11.3433,6.4850

1.6040,4.4562,4.1193,6.6513,7.0395,5.6019,11.4668,4.7219,5.4317,11.4668,6.2939

2.3500,3.9418,4.2428,6.7748,6.5251,6.5280,11.4051,4.7219,5.4557,11.4051,6.3056

3.3500,4.1990,3.9958,6.7748,7.0395,6.2810,11.5285,5.2364,5.5878,11.5285,6.4365

4.3500,3.9418,4.1810,6.7748,6.5251,6.3428,11.3433,4.9792,5.4574,11.3433,6.2983

5.3510,3.4275,4.3045,6.7130,5.4962,6.2810,11.5285,5.2364,5.2431,11.5285,6.1410

6.3500,3.6847,4.1810,6.7130,6.2678,6.4045,11.5285,4.9792,5.3717,11.5285,6.2513

7.3500,3.1703,4.2428,6.6513,6.5251,6.5898,11.4051,5.4937,5.4455,11.4051,6.2968

8.3500,3.6847,4.3045,6.4661,6.0106,6.5280,11.4668,5.4937,5.4146,11.4668,6.2792

9.3500,3.9418,4.4280,6.8365,6.5251,6.4663,11.6520,4.4647,5.4437,11.6520,6.3306

10.3500,3.9418,4.4280,6.8365,6.2678,6.5280,11.8372,4.9792,5.4969,11.8372,6.4027

11.3500,4.9706,4.1810,6.6513,6.7823,6.2810,11.5285,5.2364,5.6838,11.5285,6.5188

12.3500,4.1990,4.1193,6.7130,5.4962,6.5280,11.5903,5.2364,5.3820,11.5903,6.2689

13.3500,3.9418,4.1810,6.5278,7.8112,6.5280,11.4051,5.4937,5.7473,11.4051,6.5555

14.3500,4.7134,4.4280,6.5278,6.7823,6.0341,11.5285,5.2364,5.6203,11.5285,6.4644

15.3500,4.7134,4.9836,6.4043,7.5540,6.4663,11.4051,5.4937,5.9359,11.4051,6.7172

16.3500,3.1703,4.3045,6.8365,7.5540,6.6515,11.4051,4.7219,5.5398,11.4051,6.3777

17.3500,3.6847,4.3045,6.9600,6.7823,6.4663,11.4668,4.7219,5.4866,11.4668,6.3409

18.3500,4.1990,4.3045,6.5278,7.0395,6.6515,11.4051,4.7219,5.5741,11.4051,6.4071

19.3510,4.1990,4.4280,6.7748,7.0395,6.4045,11.8372,5.2364,5.6804,11.8372,6.5599

20.3500,3.6847,4.1810,6.7748,6.2678,6.4045,11.5903,4.2074,5.2534,11.5903,6.1586

21.3510,3.9418,4.2428,6.6513,5.2389,6.7132,11.2199,4.4647,5.2088,11.2199,6.0675

22.3500,3.9418,4.1810,6.5896,7.2968,6.4045,11.3433,6.0082,5.7370,11.3433,6.5379

23.3500,3.9418,4.0576,6.6513,6.7823,6.2810,11.4668,4.9792,5.4489,11.4668,6.3086

24.3500,1.8843,4.1193,6.6513,6.7823,6.4663,11.5285,4.7219,5.1042,11.5285,6.0220

25.3500,3.6847,4.3045,6.7748,8.0684,6.4045,11.4051,5.4937,5.7884,11.4051,6.5908

26.3510,4.1990,4.2428,6.7130,7.2968,6.2193,11.5285,5.2364,5.6512,11.5285,6.4908

27.3500,3.9418,4.2428,6.4661,7.2968,6.2810,11.2199,5.2364,5.5775,11.2199,6.3835

28.3510,4.1990,3.9958,6.7748,7.2968,6.4663,11.6520,4.9792,5.6186,11.6520,6.4806

29.3500,3.6847,4.0576,6.8365,7.0395,6.3428,11.5903,6.0082,5.6615,11.5903,6.5085

30.3510,4.1990,4.3663,6.3426,7.2968,6.4045,11.2816,4.9792,5.5981,11.2816,6.4100

31.3510,4.1990,4.2428,6.7130,6.7823,6.5280,11.3433,4.9792,5.5741,11.3433,6.3982

32.3500,3.6847,4.4280,6.7748,6.0106,6.4045,11.7138,4.9792,5.3803,11.7138,6.2851

33.3500,3.1703,4.3045,6.6513,6.2678,6.2193,11.5285,4.7219,5.2225,11.5285,6.1234

34.3500,3.9418,4.1193,7.0217,7.0395,6.2810,11.4668,5.4937,5.6495,11.4668,6.4806

35.3500,4.9706,4.0576,6.5278,7.2968,6.2193,11.4051,5.2364,5.7181,11.4051,6.5305

36.3500,4.1990,4.1193,6.2809,6.5251,6.3428,11.4668,7.0372,5.7507,11.4668,6.5673

37.3500,3.9418,4.1810,6.0956,6.7823,6.2810,11.2816,6.5227,5.6341,11.2816,6.4409

38.3500,3.9418,3.9958,7.3922,7.2968,6.2810,11.3433,4.2074,5.5192,11.3433,6.3512

39.3500,5.4850,4.0576,6.5278,6.5251,6.0958,11.4668,4.7219,5.5689,11.4668,6.4114

40.3510,4.1990,4.1810,6.4661,7.2968,6.2193,11.3433,5.4937,5.6426,11.3433,6.4570

41.3510,4.4562,3.9958,6.5896,7.0395,6.0341,11.4051,5.4937,5.6015,11.4051,6.4306

42.3500,3.6847,4.0576,6.6513,7.0395,6.4045,11.2816,5.2364,5.5123,11.2816,6.3365

43.3500,4.4562,4.1810,6.5278,7.0395,6.2810,11.2816,5.4937,5.6632,11.2816,6.4658

