Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.9300,0.3536,0.5386,2.8234,2.8242,2.8234,9.4295,1.3408,1.7840,9.4295,2.8762

2.2860,0.3536,0.4151,2.7617,2.7624,2.6999,9.4295,1.4643,1.7428,9.4295,2.8409

3.2590,0.3536,0.5386,2.8234,2.7007,2.6999,3.5646,1.4025,1.7531,3.5646,2.0119

4.2600,0.2919,0.4769,2.8234,2.7624,2.6999,3.5646,1.3408,1.7325,3.5646,1.9943

5.2590,0.2302,0.4769,2.7617,2.7624,2.6999,3.5029,1.3408,1.7120,3.5029,1.9678

6.2590,0.4771,0.4769,2.8234,2.7007,2.6382,3.5029,1.4025,1.7531,3.5029,2.0031

7.2590,0.1684,0.5386,2.8234,2.7624,2.6999,3.3177,1.3408,1.7223,3.3177,1.9502

8.2590,0.3536,0.5386,2.7617,2.7007,2.6999,3.2560,1.4025,1.7428,3.2560,1.9590

9.2590,0.2919,0.4151,2.8234,2.8242,2.6999,3.1942,1.3408,1.7325,3.1942,1.9414

10.2590,0.2919,0.5386,2.7617,2.7624,2.7617,3.3177,1.4025,1.7531,3.3177,1.9766

11.2600,0.2302,0.5386,2.8234,2.8242,2.6999,3.2560,1.4025,1.7531,3.2560,1.9678

12.2590,0.2919,0.5386,2.7617,2.7624,2.6999,3.3177,1.2790,1.7223,3.3177,1.9502

13.2590,0.3536,0.4769,2.8234,2.7624,2.7617,3.3177,1.4025,1.7634,3.3177,1.9855

