Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.9300,0.0055,0.0450,0.0000,0.0000

2.2860,0.0080,0.0501,0.0000,0.0000

3.2590,0.0104,0.0553,0.0000,0.0001

4.2600,0.0850,0.3589,0.0000,0.0001

5.2590,0.2739,1.1049,0.0000,0.0000

6.2590,0.3973,1.0895,0.0000,0.0000

7.2590,0.4862,1.0946,0.0000,0.0000

8.2590,0.5528,1.0946,0.0000,0.0000

9.2590,0.6041,1.0895,0.0000,0.0000

10.2590,0.6461,1.0997,0.0000,0.0000

11.2600,0.7475,1.0946,0.0000,0.0000

12.2590,0.8479,1.0895,0.0000,0.0000

13.2590,0.9478,1.0895,0.0000,0.0000

