Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.9300,2393.2129,29.7698,29.4796,29.2142,2393.2460,2393.2432,28.5887,2393.2224,974.9845,2393.2328,1211.2471

2.2860,2393.1894,29.7825,29.4565,29.2091,2393.2121,2393.1942,28.5911,2393.1894,974.9699,2393.1918,1211.2280

3.2590,2393.1814,29.7853,29.4462,29.1940,2393.2410,2393.1701,28.5944,2393.1899,974.9696,2393.1800,1211.2253

4.2600,2393.2281,29.7847,29.4508,29.1986,2393.2867,2393.2385,28.5910,2393.2479,974.9898,2393.2432,1211.2533

5.2590,2393.2255,29.7897,29.4257,29.1829,2393.2520,2393.2284,28.6050,2393.2321,974.9752,2393.2302,1211.2427

6.2590,2393.2414,29.7693,29.4622,29.2270,2393.2234,2393.2073,28.5808,2393.2272,974.9847,2393.2172,1211.2423

7.2590,2393.2446,29.7922,29.4460,29.2047,2393.2607,2393.2579,28.5688,2393.2475,974.9896,2393.2527,1211.2528

8.2590,2393.2247,29.7663,29.4286,29.1919,2393.2776,2393.2313,28.5773,2393.2445,974.9778,2393.2379,1211.2428

9.2590,2393.2171,29.8027,29.4603,29.2100,2393.2908,2393.2483,28.5718,2393.2747,974.9962,2393.2615,1211.2595

10.2590,2393.2297,29.7753,29.4564,29.1863,2393.2704,2393.2647,28.5764,2393.2779,974.9836,2393.2713,1211.2546

11.2600,2393.2671,29.7965,29.4621,29.2076,2393.2681,2393.2633,28.5769,2393.2548,975.0003,2393.2591,1211.2621

12.2590,2393.2299,29.7690,29.4543,29.1913,2393.2658,2393.2724,28.5691,2393.2667,974.9820,2393.2696,1211.2523

13.2590,2393.2147,29.7823,29.4615,29.1938,2393.2894,2393.2648,28.5509,2393.2459,974.9883,2393.2553,1211.2504

