Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V)
100.9460,2.5095,2.5661

101.9470,2.5188,2.5764

102.9460,2.5141,2.5712

103.9460,2.5234,2.5815

104.9460,2.5188,2.5764

105.9460,2.5743,2.6381

106.9460,2.5234,2.5815

107.9470,2.4771,2.5301

108.9460,2.5095,2.5661

109.9460,2.5095,2.5661

110.9460,2.5141,2.5712

111.9460,2.5002,2.5558

112.9460,2.5095,2.5661

113.9460,2.5049,2.5610

114.9460,2.4910,2.5455

115.9460,2.5141,2.5712

116.9460,2.5095,2.5661

117.9460,2.5141,2.5712

118.9470,2.4910,2.5455

119.9470,2.5141,2.5712

120.9460,2.5234,2.5815

121.9460,2.5002,2.5558

122.9460,2.4863,2.5404

123.9460,2.5280,2.5867

124.9460,2.5141,2.5712

125.9470,2.4771,2.5301

126.9460,2.5049,2.5610

127.9460,2.5280,2.5867

128.9460,2.6206,2.6896

129.9470,2.5049,2.5610

130.9460,2.5188,2.5764

131.9460,2.5280,2.5867

132.9460,2.5373,2.5970

133.9460,2.5326,2.5918

134.9470,2.5234,2.5815

135.9470,2.2733,2.3037

136.9460,2.5419,2.6021

137.9460,2.5141,2.5712

138.9460,2.5419,2.6021

139.9460,2.5141,2.5712

140.9460,2.5188,2.5764

141.9460,2.5234,2.5815

142.9460,2.6299,2.6999

143.9470,2.5095,2.5661

144.9470,2.4956,2.5507

145.9460,2.5373,2.5970

146.9460,2.5141,2.5712

147.9470,2.5049,2.5610

148.9460,2.5141,2.5712

149.9460,2.5095,2.5661

150.9470,2.4956,2.5507

151.9470,2.5141,2.5712

152.9460,2.5234,2.5815

153.9460,2.5188,2.5764

154.9470,2.5141,2.5712

155.9460,2.5095,2.5661

156.9460,2.5002,2.5558

157.9460,2.5049,2.5610

158.9460,2.4956,2.5507

159.9460,2.5280,2.5867

160.9460,2.5049,2.5610

161.9460,2.5002,2.5558

162.9460,2.4863,2.5404

163.9460,2.5141,2.5712

164.9460,2.5049,2.5610

165.9460,2.6577,2.7307

166.9460,2.5095,2.5661

167.9470,2.3891,2.4323

168.9460,2.5188,2.5764

169.9470,2.5095,2.5661

170.9460,2.5095,2.5661

171.9460,2.5095,2.5661

172.9460,2.5234,2.5815

173.9460,2.5234,2.5815

174.9470,2.5419,2.6021

175.9470,2.5419,2.6021

176.9460,2.5095,2.5661

177.9460,2.5095,2.5661

178.9470,2.5188,2.5764

179.9460,2.5234,2.5815

180.9460,2.5326,2.5918

181.9470,2.5326,2.5918

182.9460,2.5188,2.5764

183.9460,2.5188,2.5764

184.9470,2.5234,2.5815

185.9460,2.5095,2.5661

186.9460,2.5002,2.5558

187.9460,2.5095,2.5661

188.9470,2.4863,2.5404

189.9460,2.5234,2.5815

190.9460,2.5419,2.6021

191.9460,2.5373,2.5970

192.9460,2.5095,2.5661

193.9460,2.5049,2.5610

194.9460,2.5095,2.5661

195.9470,2.5049,2.5610

196.9470,2.4400,2.4889

197.9460,2.5234,2.5815

198.9470,2.4956,2.5507

199.9460,2.5049,2.5610

200.9470,2.5049,2.5610

201.9460,2.5049,2.5610

202.9470,2.5141,2.5712

203.9460,2.5188,2.5764

204.9460,2.5095,2.5661

205.9460,2.5049,2.5610

206.9470,2.5095,2.5661

207.9460,2.4863,2.5404

208.9460,2.4910,2.5455

209.9460,2.5326,2.5918

210.9460,2.5141,2.5712

211.9460,2.5326,2.5918

212.9460,2.5280,2.5867

213.9460,2.5188,2.5764

214.9480,2.5095,2.5661

215.9460,2.5049,2.5610

216.9460,2.5188,2.5764

217.9470,2.5002,2.5558

218.9470,2.5141,2.5712

219.9460,2.5095,2.5661

220.9470,2.5234,2.5815

221.9460,2.5141,2.5712

222.9460,2.5095,2.5661

223.9460,2.5326,2.5918

224.9460,2.5188,2.5764

225.9460,2.3937,2.4375

226.9460,2.5188,2.5764

227.9470,2.5280,2.5867

228.9460,2.4956,2.5507

229.9460,2.5373,2.5970

230.9470,2.5280,2.5867

231.9460,2.5234,2.5815

232.9470,2.5095,2.5661

233.9460,2.4956,2.5507

234.9460,2.5095,2.5661

235.9460,2.5280,2.5867

236.9470,2.4678,2.5198

237.9460,2.5188,2.5764

238.9460,2.5141,2.5712

239.9460,2.5002,2.5558

240.9460,2.5188,2.5764

241.9460,2.5188,2.5764

242.9460,2.5188,2.5764

243.9460,2.5141,2.5712

244.9470,2.5049,2.5610

245.9470,2.5095,2.5661

246.9470,2.5002,2.5558

247.9460,2.4956,2.5507

248.9470,2.5882,2.6536

249.9460,2.4817,2.5352

250.9460,2.4956,2.5507

251.9460,2.4956,2.5507

252.9460,2.5002,2.5558

253.9460,2.5002,2.5558

254.9460,2.5002,2.5558

255.9460,2.5095,2.5661

256.9460,2.5234,2.5815

257.9460,2.4910,2.5455

258.9460,2.5002,2.5558

259.9460,2.5049,2.5610

260.9470,2.5049,2.5610

261.9460,2.5465,2.6073

262.9460,2.5049,2.5610

263.9460,2.5141,2.5712

264.9470,2.5188,2.5764

265.9460,2.5049,2.5610

266.9470,2.5141,2.5712

267.9460,2.5141,2.5712

268.9470,2.5234,2.5815

269.9470,2.5280,2.5867

270.9460,2.4030,2.4478

271.9470,2.5234,2.5815

272.9460,2.5280,2.5867

273.9470,2.5234,2.5815

274.9460,2.5326,2.5918

275.9460,2.5141,2.5712

276.9460,2.5095,2.5661

277.9460,2.5234,2.5815

278.9460,2.5002,2.5558

279.9460,2.5188,2.5764

280.9470,2.5095,2.5661

281.9460,2.5326,2.5918

282.9470,2.5234,2.5815

283.9460,2.5049,2.5610

284.9460,2.5002,2.5558

285.9460,2.5141,2.5712

286.9460,2.5234,2.5815

287.9460,2.4910,2.5455

288.9460,2.4817,2.5352

289.9470,2.5326,2.5918

290.9460,2.5234,2.5815

291.9460,2.5002,2.5558

292.9470,2.5141,2.5712

293.9460,2.5002,2.5558

294.9460,2.5049,2.5610

295.9460,2.5465,2.6073

296.9460,2.5188,2.5764

297.9470,2.5049,2.5610

298.9460,2.5049,2.5610

299.9470,2.5095,2.5661

300.9460,2.4910,2.5455

301.9460,2.4910,2.5455

302.9460,2.5141,2.5712

303.9460,2.5095,2.5661

304.9460,2.4863,2.5404

305.9460,2.5141,2.5712

306.9460,2.4956,2.5507

307.9460,2.4771,2.5301

308.9460,2.5049,2.5610

309.9460,2.5049,2.5610

310.9460,2.5234,2.5815

311.9460,2.5002,2.5558

312.9460,2.4956,2.5507

313.9460,2.4863,2.5404

314.9470,2.5234,2.5815

315.9470,2.5002,2.5558

316.9460,2.5002,2.5558

317.9460,2.4771,2.5301

318.9460,2.4910,2.5455

319.9470,2.5095,2.5661

320.9460,2.4956,2.5507

321.9470,2.4910,2.5455

322.9460,2.5373,2.5970

323.9470,2.5373,2.5970

324.9460,2.5188,2.5764

325.9460,2.6623,2.7359

326.9460,2.5743,2.6381

327.9470,2.5095,2.5661

328.9460,2.5141,2.5712

329.9460,2.5095,2.5661

330.9460,2.5326,2.5918

331.9460,2.4910,2.5455

332.9470,2.5465,2.6073

333.9460,2.5234,2.5815

334.9460,2.5095,2.5661

335.9460,2.5049,2.5610

336.9460,2.5141,2.5712

337.9460,2.5095,2.5661

338.9460,2.5234,2.5815

339.9460,2.5002,2.5558

340.9460,2.5095,2.5661

341.9460,2.5234,2.5815

342.9470,2.5188,2.5764

343.9470,2.5280,2.5867

344.9470,2.5512,2.6124

345.9460,2.5234,2.5815

346.9470,2.5373,2.5970

347.9470,2.5049,2.5610

348.9460,2.5141,2.5712

349.9460,2.5280,2.5867

350.9460,2.5280,2.5867

351.9460,2.5095,2.5661

352.9460,2.5141,2.5712

353.9470,2.5373,2.5970

354.9460,2.4215,2.4683

355.9460,2.5002,2.5558

356.9460,2.5234,2.5815

357.9460,2.5002,2.5558

358.9460,2.5141,2.5712

359.9470,2.5049,2.5610

360.9460,2.5002,2.5558

361.9460,2.4956,2.5507

362.9470,2.5049,2.5610

363.9470,2.5234,2.5815

364.9460,2.5234,2.5815

365.9460,2.3243,2.3603

366.9460,2.5002,2.5558

367.9460,2.5049,2.5610

368.9470,2.5141,2.5712

369.9460,2.4910,2.5455

370.9460,2.5095,2.5661

371.9460,2.4724,2.5249

372.9460,2.5049,2.5610

373.9460,2.4632,2.5146

374.9460,2.5465,2.6073

375.9460,2.4586,2.5095

376.9460,2.4910,2.5455

377.9470,2.4539,2.5044

378.9460,2.4215,2.4683

379.9470,2.4122,2.4581

380.9460,2.4076,2.4529

381.9460,2.4215,2.4683

382.9460,2.4030,2.4478

383.9470,2.3984,2.4426

384.9460,2.3984,2.4426

385.9470,2.3798,2.4220

386.9470,2.4169,2.4632

387.9460,2.3937,2.4375

388.9470,2.3984,2.4426

389.9460,2.4030,2.4478

390.9460,2.3891,2.4323

391.9460,2.3798,2.4220

392.9460,2.3937,2.4375

393.9470,2.4076,2.4529

394.9460,2.3891,2.4323

395.9470,2.4122,2.4581

396.9470,2.4169,2.4632

397.9460,2.4076,2.4529

398.9470,2.4215,2.4683

399.9470,2.4122,2.4581

400.9460,2.4493,2.4992

401.9460,2.4261,2.4735

402.9460,2.4308,2.4786

403.9460,2.4169,2.4632

404.9460,2.3984,2.4426

405.9460,2.4030,2.4478

406.9470,2.4215,2.4683

407.9460,2.4261,2.4735

408.9470,2.4122,2.4581

409.9460,2.4169,2.4632

410.9460,2.4030,2.4478

411.9470,2.4308,2.4786

412.9460,2.4400,2.4889

413.9460,2.4261,2.4735

414.9460,2.4122,2.4581

415.9460,2.4169,2.4632

416.9460,2.4169,2.4632

417.9460,2.4261,2.4735

418.9460,2.4122,2.4581

419.9460,2.4261,2.4735

420.9470,2.4493,2.4992

421.9460,2.4261,2.4735

422.9470,2.4169,2.4632

423.9470,2.4400,2.4889

424.9460,2.4308,2.4786

425.9460,2.4122,2.4581

426.9460,2.4215,2.4683

427.9460,2.4215,2.4683

428.9470,2.4261,2.4735

429.9470,2.4169,2.4632

430.9460,2.4493,2.4992

431.9460,2.4122,2.4581

432.9470,2.4632,2.5146

433.9460,2.3984,2.4426

434.9460,2.4122,2.4581

435.9460,2.4030,2.4478

436.9460,2.4169,2.4632

437.9480,2.4122,2.4581

438.9460,2.3845,2.4272

439.9470,2.3984,2.4426

440.9470,2.4261,2.4735

441.9460,2.3937,2.4375

442.9460,2.4122,2.4581

443.9460,2.4308,2.4786

444.9470,2.4122,2.4581

445.9470,2.3845,2.4272

446.9470,2.4030,2.4478

447.9460,2.4076,2.4529

448.9460,2.4215,2.4683

449.9470,2.4122,2.4581

450.9460,2.4076,2.4529

451.9460,2.4122,2.4581

452.9460,2.4400,2.4889

453.9460,2.4678,2.5198

454.9470,2.4261,2.4735

455.9460,2.4122,2.4581

456.9460,2.3891,2.4323

457.9460,2.4076,2.4529

458.9460,2.3937,2.4375

459.9470,2.4169,2.4632

460.9470,2.4122,2.4581

461.9460,2.4215,2.4683

462.9460,2.4076,2.4529

463.9470,2.4447,2.4941

464.9460,2.4169,2.4632

465.9460,2.4122,2.4581

466.9460,2.4076,2.4529

467.9460,2.3937,2.4375

468.9460,2.3984,2.4426

469.9460,2.4169,2.4632

470.9460,2.4169,2.4632

471.9470,2.4215,2.4683

472.9460,2.4076,2.4529

473.9470,2.4308,2.4786

474.9460,2.4122,2.4581

475.9460,2.4122,2.4581

476.9460,2.4169,2.4632

477.9460,2.4863,2.5404

478.9470,2.4076,2.4529

479.9460,2.4122,2.4581

480.9460,2.4122,2.4581

481.9470,2.4122,2.4581

482.9470,2.4169,2.4632

483.9470,2.4354,2.4838

484.9460,2.3984,2.4426

485.9460,2.4215,2.4683

486.9470,2.4308,2.4786

487.9460,2.4076,2.4529

488.9470,2.4030,2.4478

489.9470,2.4030,2.4478

490.9460,2.4354,2.4838

491.9460,2.4632,2.5146

492.9460,2.4261,2.4735

493.9470,2.3474,2.3860

494.9470,2.4956,2.5507

495.9460,2.4261,2.4735

496.9460,2.4215,2.4683

497.9460,2.4122,2.4581

498.9460,2.4215,2.4683

499.9460,2.4215,2.4683

500.9460,2.4122,2.4581

501.9460,2.3984,2.4426

502.9460,2.4400,2.4889

503.9470,2.4122,2.4581

504.9460,2.4400,2.4889

505.9470,2.4400,2.4889

506.9470,2.4076,2.4529

507.9460,2.4493,2.4992

508.9460,2.4215,2.4683

509.9460,2.4261,2.4735

510.9460,2.4400,2.4889

511.9470,2.4122,2.4581

512.9470,2.4308,2.4786

513.9460,2.4030,2.4478

514.9460,2.4215,2.4683

515.9470,2.4261,2.4735

516.9460,2.4215,2.4683

517.9460,2.4122,2.4581

518.9470,2.4169,2.4632

519.9460,2.4169,2.4632

520.9470,2.4215,2.4683

521.9460,2.4122,2.4581

522.9460,2.3984,2.4426

523.9460,2.4215,2.4683

524.9460,2.3891,2.4323

525.9460,2.4539,2.5044

526.9470,2.3937,2.4375

527.9460,2.3984,2.4426

528.9460,2.3937,2.4375

529.9460,2.3984,2.4426

530.9460,2.4030,2.4478

531.9460,2.3891,2.4323

532.9460,2.3891,2.4323

533.9460,2.3984,2.4426

534.9460,2.3891,2.4323

535.9470,2.4122,2.4581

536.9470,2.3984,2.4426

537.9470,2.4030,2.4478

538.9460,2.3937,2.4375

539.9460,2.4076,2.4529

540.9460,2.4215,2.4683

541.9460,2.4030,2.4478

542.9460,2.3937,2.4375

543.9470,2.3613,2.4015

544.9460,2.3428,2.3809

545.9460,2.3937,2.4375

546.9470,2.3428,2.3809

547.9470,2.3613,2.4015

548.9470,2.3382,2.3757

549.9460,2.3382,2.3757

550.9460,2.3243,2.3603

551.9470,2.3428,2.3809

552.9460,2.3520,2.3912

553.9460,2.3659,2.4066

554.9470,2.3474,2.3860

555.9460,2.3428,2.3809

556.9460,2.3474,2.3860

557.9460,2.3428,2.3809

558.9460,2.3474,2.3860

559.9460,2.3382,2.3757

560.9470,2.3382,2.3757

561.9460,2.3243,2.3603

562.9470,2.3428,2.3809

563.9470,2.3474,2.3860

564.9470,2.3520,2.3912

565.9460,2.3613,2.4015

566.9460,2.3520,2.3912

567.9470,2.3382,2.3757

568.9460,2.2455,2.2728

569.9460,2.4539,2.5044

570.9460,2.3428,2.3809

571.9460,2.3382,2.3757

572.9470,2.3520,2.3912

573.9460,2.3520,2.3912

574.9460,2.3567,2.3963

575.9460,2.3659,2.4066

576.9460,2.3613,2.4015

577.9460,2.3428,2.3809

578.9460,2.3567,2.3963

579.9470,2.3335,2.3706

580.9470,2.3474,2.3860

581.9460,2.3752,2.4169

582.9460,2.3428,2.3809

583.9460,2.3474,2.3860

584.9460,2.3428,2.3809

585.9470,2.2502,2.2780

586.9460,2.3567,2.3963

587.9460,2.3382,2.3757

588.9460,2.3474,2.3860

589.9460,2.3520,2.3912

590.9470,2.3567,2.3963

591.9460,2.3474,2.3860

592.9460,2.3613,2.4015

593.9460,2.3752,2.4169

594.9460,2.3613,2.4015

595.9470,2.3520,2.3912

596.9460,2.3567,2.3963

597.9470,2.3382,2.3757

598.9470,2.3335,2.3706

599.9480,2.3335,2.3706

600.9460,2.3011,2.3346

601.9470,2.3382,2.3757

602.9460,2.3428,2.3809

603.9460,2.3428,2.3809

604.9460,1.9955,1.9950

605.9460,2.1298,2.1442

606.9470,2.1576,2.1751

607.9460,2.1344,2.1493

608.9460,2.1715,2.1905

609.9460,2.1715,2.1905

610.9470,2.1853,2.2059

611.9470,2.2317,2.2574

612.9460,2.2085,2.2317

613.9460,2.2363,2.2625

614.9460,2.2687,2.2986

615.9470,2.2687,2.2986

616.9460,2.2641,2.2934

617.9460,2.2687,2.2986

618.9460,2.2641,2.2934

619.9460,2.2872,2.3191

620.9460,2.1761,2.1957

621.9460,2.2548,2.2831

622.9470,2.2687,2.2986

623.9460,2.2733,2.3037

624.9460,2.3011,2.3346

625.9460,2.2733,2.3037

626.9460,2.2780,2.3088

627.9460,2.2548,2.2831

628.9460,2.2733,2.3037

629.9460,2.2780,2.3088

630.9460,2.2687,2.2986

631.9460,2.2687,2.2986

632.9460,2.2826,2.3140

633.9470,2.2872,2.3191

634.9460,2.2780,2.3088

635.9460,2.2780,2.3088

636.9470,2.1946,2.2162

637.9460,2.2687,2.2986

638.9470,2.2826,2.3140

639.9460,2.2919,2.3243

640.9460,2.2733,2.3037

641.9460,2.2733,2.3037

642.9460,2.2548,2.2831

643.9460,2.2780,2.3088

644.9460,2.2502,2.2780

645.9460,2.2687,2.2986

646.9460,2.2733,2.3037

647.9460,2.1946,2.2162

648.9460,2.2780,2.3088

649.9460,2.2641,2.2934

650.9460,2.2687,2.2986

651.9460,2.2733,2.3037

652.9460,2.2594,2.2883

653.9460,2.3428,2.3809

654.9460,2.2548,2.2831

655.9470,2.2733,2.3037

656.9470,2.2687,2.2986

657.9460,2.2502,2.2780

658.9470,2.2548,2.2831

659.9460,2.2548,2.2831

660.9460,2.2548,2.2831

661.9470,2.2548,2.2831

662.9460,2.2502,2.2780

663.9460,2.2548,2.2831

664.9460,2.2363,2.2625

665.9460,2.2641,2.2934

666.9460,2.2780,2.3088

667.9470,2.2687,2.2986

668.9470,2.2641,2.2934

669.9470,2.2687,2.2986

670.9470,2.2780,2.3088

671.9460,2.0186,2.0207

672.9470,2.2826,2.3140

673.9460,2.2641,2.2934

674.9470,2.2594,2.2883

675.9460,2.2733,2.3037

676.9460,2.2687,2.2986

677.9460,2.2502,2.2780

678.9460,2.2687,2.2986

679.9470,2.2687,2.2986

680.9470,2.2733,2.3037

681.9460,2.2826,2.3140

682.9460,2.2687,2.2986

683.9460,2.2594,2.2883

684.9470,2.2919,2.3243

685.9460,2.2780,2.3088

686.9460,2.2687,2.2986

687.9460,2.2224,2.2471

688.9460,2.3382,2.3757

689.9460,2.3289,2.3654

690.9460,2.3335,2.3706

691.9470,2.3243,2.3603

692.9460,2.3289,2.3654

693.9460,2.3845,2.4272

694.9460,2.3474,2.3860

695.9470,2.3335,2.3706

696.9470,2.3243,2.3603

697.9470,2.3335,2.3706

698.9460,2.3104,2.3449

699.9460,2.3196,2.3551

700.9470,2.3104,2.3449

701.9470,2.3243,2.3603

702.9460,2.3196,2.3551

703.9460,2.3057,2.3397

704.9460,2.3150,2.3500

705.9460,2.3057,2.3397

706.9460,2.2919,2.3243

707.9460,2.3057,2.3397

708.9460,2.3382,2.3757

709.9470,2.3104,2.3449

710.9460,2.2872,2.3191

711.9470,2.2919,2.3243

712.9460,2.3474,2.3860

713.9470,2.3057,2.3397

714.9470,2.3011,2.3346

715.9460,2.3011,2.3346

716.9470,2.3104,2.3449

717.9460,2.3011,2.3346

718.9460,2.2780,2.3088

719.9460,2.3011,2.3346

720.9460,2.3057,2.3397

721.9460,2.3011,2.3346

722.9470,2.3428,2.3809

723.9460,2.3196,2.3551

724.9460,2.3335,2.3706

725.9460,2.3335,2.3706

726.9460,2.3011,2.3346

727.9460,2.3150,2.3500

728.9460,2.3011,2.3346

729.9470,2.3150,2.3500

730.9460,2.3150,2.3500

731.9470,2.3011,2.3346

732.9460,2.3289,2.3654

733.9480,2.3150,2.3500

734.9460,2.3289,2.3654

735.9470,2.3057,2.3397

736.9460,2.2594,2.2883

737.9460,2.3104,2.3449

738.9460,2.3057,2.3397

739.9460,2.3150,2.3500

740.9460,2.3659,2.4066

741.9460,2.3057,2.3397

742.9470,2.3057,2.3397

743.9460,2.3196,2.3551

744.9470,2.3057,2.3397

745.9460,2.2919,2.3243

746.9460,2.3289,2.3654

747.9460,2.3057,2.3397

748.9460,2.3057,2.3397

749.9460,2.3104,2.3449

750.9460,2.3474,2.3860

751.9460,2.3011,2.3346

752.9460,2.3196,2.3551

753.9470,2.3011,2.3346

754.9470,2.3196,2.3551

755.9460,2.3335,2.3706

756.9460,2.3428,2.3809

757.9460,2.3382,2.3757

758.9470,2.2826,2.3140

759.9460,2.3243,2.3603

760.9460,2.3243,2.3603

761.9460,2.3150,2.3500

762.9460,2.3196,2.3551

763.9460,2.3150,2.3500

764.9460,2.3243,2.3603

765.9470,2.3335,2.3706

766.9460,2.3104,2.3449

767.9460,2.3243,2.3603

768.9460,2.3011,2.3346

769.9460,2.3845,2.4272

770.9460,2.3289,2.3654

771.9460,2.3196,2.3551

772.9470,2.3150,2.3500

773.9470,2.3057,2.3397

774.9460,2.2965,2.3294

775.9460,2.3057,2.3397

776.9470,2.3335,2.3706

777.9460,2.3243,2.3603

778.9460,2.3011,2.3346

779.9460,2.3011,2.3346

780.9460,2.3011,2.3346

781.9460,2.3104,2.3449

782.9470,2.0835,2.0927

783.9460,2.2965,2.3294

784.9460,2.2919,2.3243

785.9460,2.2919,2.3243

786.9470,2.3057,2.3397

787.9460,2.3011,2.3346

788.9460,2.2965,2.3294

789.9460,2.2965,2.3294

790.9460,2.2919,2.3243

791.9460,2.2872,2.3191

792.9460,2.3011,2.3346

793.9470,2.3057,2.3397

794.9460,2.3335,2.3706

795.9460,2.2965,2.3294

796.9460,2.3057,2.3397

797.9460,2.2965,2.3294

798.9470,2.3057,2.3397

799.9460,2.2641,2.2934

800.9460,2.3011,2.3346

801.9460,2.3243,2.3603

802.9470,2.3104,2.3449

803.9460,2.4400,2.4889

804.9460,2.3150,2.3500

805.9460,2.2965,2.3294

806.9460,2.3057,2.3397

807.9460,2.3520,2.3912

808.9460,2.3057,2.3397

809.9460,2.2965,2.3294

810.9470,2.3057,2.3397

811.9460,2.3011,2.3346

812.9460,2.3104,2.3449

813.9460,2.3428,2.3809

814.9460,2.3104,2.3449

815.9460,2.3289,2.3654

816.9460,2.3382,2.3757

817.9460,2.3196,2.3551

818.9460,2.3567,2.3963

819.9460,2.3243,2.3603

820.9460,2.3335,2.3706

821.9470,2.3382,2.3757

822.9460,2.3011,2.3346

823.9470,2.3243,2.3603

824.9470,2.3150,2.3500

825.9460,2.3011,2.3346

826.9460,2.3104,2.3449

827.9460,2.3057,2.3397

828.9470,2.3104,2.3449

829.9460,2.3289,2.3654

830.9460,2.3011,2.3346

831.9470,2.3057,2.3397

832.9460,2.4400,2.4889

833.9460,2.3289,2.3654

834.9460,2.3057,2.3397

835.9460,2.3057,2.3397

836.9460,2.3104,2.3449

837.9460,2.4956,2.5507

838.9460,2.3011,2.3346

839.9460,2.2872,2.3191

840.9470,2.3104,2.3449

841.9460,2.2826,2.3140

842.9460,2.3011,2.3346

843.9460,2.2872,2.3191

844.9460,2.3150,2.3500

845.9470,2.3104,2.3449

846.9460,2.3335,2.3706

847.9460,2.3104,2.3449

848.9460,2.2780,2.3088

849.9460,2.2919,2.3243

850.9470,2.3057,2.3397

851.9480,2.3011,2.3346

852.9460,2.2965,2.3294

853.9470,2.2826,2.3140

854.9470,2.2965,2.3294

855.9460,2.3104,2.3449

856.9460,2.2919,2.3243

857.9460,2.2826,2.3140

858.9460,2.2965,2.3294

859.9460,2.2965,2.3294

860.9460,2.2826,2.3140

861.9470,2.2919,2.3243

862.9460,2.3243,2.3603

863.9460,2.2872,2.3191

864.9460,2.2733,2.3037

865.9460,2.2919,2.3243

866.9470,2.3104,2.3449

867.9460,2.2872,2.3191

868.9470,2.2780,2.3088

869.9460,2.3057,2.3397

