Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.8510,28.4678,27.2230,25.6365,25.2285,24.3781,25.9330,24.9810,27.9393,26.1868,26.9362,26.2234

2.7890,28.4889,27.2312,25.6348,25.2117,24.3573,25.9410,25.0025,27.9374,26.1848,26.9392,26.2256

3.7890,28.4838,27.2614,25.6226,25.2141,24.3767,25.9453,24.9827,27.9295,26.1917,26.9374,26.2270

4.7890,28.4581,27.2313,25.6382,25.2193,24.3745,25.9615,24.9822,27.9532,26.1843,26.9573,26.2273

5.7900,28.4719,27.2482,25.6102,25.2070,24.3718,25.9376,24.9940,27.9288,26.1818,26.9332,26.2212

6.7900,28.4516,27.2286,25.6298,25.2063,24.3534,25.6279,24.9923,27.9392,26.1739,26.7835,26.1786

7.7890,28.4729,27.2437,25.6209,25.2219,24.3772,25.3584,24.9838,27.9162,26.1873,26.6373,26.1494

8.7890,28.4547,27.2407,25.6287,25.2033,24.3622,25.2245,24.9780,27.8222,26.1779,26.5233,26.1143

9.7890,28.4624,27.2098,25.6285,25.2144,24.3742,25.2237,24.9721,27.7168,26.1779,26.4702,26.1002

10.7900,28.4732,27.2211,25.6304,25.1983,24.3666,25.3432,24.9891,27.6273,26.1779,26.4852,26.1062

11.7890,28.4683,27.2422,25.6245,25.1925,24.3636,25.5252,24.9851,27.5747,26.1782,26.5500,26.1220

12.7890,28.4603,27.2636,25.6144,25.2154,24.3635,25.7400,24.9901,27.5535,26.1835,26.6467,26.1501

13.7890,28.4562,27.2479,25.6336,25.2001,24.3453,26.0083,24.9776,27.5895,26.1766,26.7989,26.1823

14.7900,28.4693,27.2407,25.6131,25.1985,24.3673,26.2129,24.9940,27.6186,26.1778,26.9157,26.2143

15.7890,28.4646,27.2265,25.6325,25.1891,24.3570,26.4578,24.9865,27.6785,26.1739,27.0682,26.2491

16.7900,28.4593,27.2579,25.6323,25.1932,24.3512,26.6634,24.9952,27.7302,26.1788,27.1968,26.2853

