Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.8510,0.0055,0.0450,0.0000,0.0001

2.7890,-0.0070,0.0193,0.0000,0.0000

3.7890,-0.0045,0.0399,0.0000,0.0001

4.7890,0.0005,0.0553,0.0000,0.0001

5.7900,-0.0005,0.0347,0.0000,0.0001

6.7900,0.4064,2.5661,0.0000,0.0001

7.7890,0.7787,3.1578,0.0000,0.0000

8.7890,1.0529,3.1166,0.0000,0.0000

9.7890,1.2635,3.0909,0.0000,0.0000

10.7900,1.4339,3.1115,0.0000,0.0000

11.7890,1.7311,3.1218,0.0000,0.0000

12.7890,2.0293,3.1063,0.0000,0.0000

13.7890,2.3231,3.0806,0.0000,0.0000

14.7900,2.6163,3.0909,0.0000,0.0000

15.7890,2.9105,3.0806,0.0000,0.0000

16.7900,2.9597,3.0755,0.0000,0.0000

17.7900,2.8981,2.5198,0.0000,0.0000

18.7900,2.8096,2.2008,0.0000,0.0000

19.7890,2.7082,2.0413,0.0000,0.0000

20.7890,2.6113,2.1082,0.0000,0.0001

21.7890,2.5114,2.0876,0.0000,0.0000

22.7890,2.4090,2.0464,0.0000,0.0000

23.7890,2.3072,2.0259,0.0000,0.0000

24.7890,2.1948,1.9281,0.0000,0.0000

25.7890,2.0810,1.9024,0.0000,0.0000

26.7890,1.9751,1.9796,0.0000,0.0000

27.7890,1.9165,1.9127,0.0000,0.0000

28.7890,1.8897,1.9230,0.0000,0.0000

29.7890,1.8797,1.9384,0.0000,0.0001

30.7890,1.8280,1.5731,0.0000,0.0000

31.7890,1.6988,0.7499,0.0000,0.0000

32.7890,1.5581,0.5904,0.0000,0.0000

33.7890,1.4215,0.6110,0.0000,0.0001

34.7900,1.3032,0.7036,0.0000,0.0000

35.7900,1.2127,0.9660,0.0000,0.0000

36.7890,1.1248,1.0689,0.0000,0.0000

37.7890,1.0427,1.0637,0.0000,0.0000

38.7890,0.9568,1.0329,0.0000,0.0000

39.7900,0.8718,1.0586,0.0000,0.0000

40.7890,0.8201,1.0380,0.0000,0.0000

41.7900,0.8489,1.0483,0.0000,0.0000

42.7890,0.8931,1.0483,0.0000,0.0000

43.7890,0.9364,1.0586,0.0000,0.0000

44.7890,0.9766,1.1203,0.0000,0.0000

45.7890,0.9911,1.1152,0.0000,0.0000

46.7890,0.9046,0.1736,0.0000,0.0000

47.7890,0.8022,0.0038,0.0000,0.0001

48.7900,0.7107,0.0862,0.0000,0.0001

49.7890,0.6123,0.0399,0.0000,0.0001

50.7890,0.5244,0.1273,0.0000,0.0001

