Elapsed Time (s), Rod voltage (V)
1.8510,NaN

2.7890,0.0015

3.7890,0.0015

4.7890,0.0015

5.7900,0.0015

6.7900,0.0015

7.7890,0.0015

8.7890,0.0015

9.7890,0.0015

10.7900,0.0015

11.7890,0.0015

12.7890,0.0015

13.7890,0.0015

14.7900,0.0015

15.7890,0.0015

16.7900,0.0015

17.7900,0.0016

18.7900,0.0016

19.7890,0.0015

20.7890,0.0015

21.7890,0.0015

22.7890,0.0015

23.7890,0.0015

24.7890,0.0015

25.7890,0.0015

26.7890,0.0015

27.7890,0.0015

28.7890,0.0015

29.7890,0.0015

30.7890,0.0015

31.7890,0.0015

32.7890,0.0015

33.7890,0.0015

34.7900,0.0015

35.7900,0.0016

36.7890,0.0015

37.7890,0.0015

38.7890,0.0016

39.7900,0.0015

40.7890,0.0015

41.7900,0.0016

42.7890,0.0016

43.7890,0.0015

44.7890,0.0015

45.7890,0.0016

46.7890,0.0015

47.7890,0.0015

48.7900,0.0015

49.7890,0.0015

50.7890,0.0015

51.7890,0.0015

52.7900,0.0016

53.7900,0.0015

54.7890,0.0016

55.7890,0.0015

56.7890,0.0015

57.7890,0.0015

58.7890,0.0015

59.7890,0.0015

60.7890,0.0015

61.7890,0.0016

62.7890,0.0015

63.7890,0.0015

64.7890,0.0015

65.7900,0.0015

66.7900,0.0016

67.7890,0.0015

68.7900,0.0015

69.7900,0.0015

70.7890,0.0015

71.7890,0.0016

72.7890,0.0015

73.7890,0.0015

74.7890,0.0015

75.7890,0.0015

76.7890,0.0015

77.7890,0.0015

78.7890,0.0015

79.7890,0.0015

80.7890,0.0015

81.7890,0.0015

82.7890,0.0015

83.7890,0.0015

84.7890,0.0015

85.7890,0.0015

86.7900,0.0015

87.7900,0.0015

88.7890,0.0015

89.7900,0.0015

90.7890,0.0015

91.7890,0.0015

92.7900,0.0015

93.7890,0.0016

94.7900,0.0015

95.7890,0.0016

96.7900,0.0015

97.7890,0.0015

98.7890,0.0015

99.7900,0.0016

100.7890,0.0015

101.7890,0.0015

102.7890,0.0015

103.7890,0.0015

104.7890,0.0015

105.7890,0.0015

106.7900,0.0016

107.7900,0.0015

108.7890,0.0015

109.7900,0.0015

110.7890,0.0015

111.7890,0.0015

112.7890,0.0015

113.7890,0.0015

114.7900,0.0015

115.7890,0.0015

116.7890,0.0015

117.7890,0.0015

118.7900,0.0015

119.7890,0.0015

120.7900,0.0015

121.7890,0.0015

122.7890,0.0015

123.7890,0.0015

124.7890,0.0015

125.7900,0.0015

126.7900,0.0015

127.7890,0.0015

128.7900,0.0015

129.7890,0.0015

130.7890,0.0015

131.7900,0.0015

132.7890,0.0015

133.7890,0.0015

134.7890,0.0016

135.7890,0.0016

136.7890,0.0015

137.7890,0.0015

138.7890,0.0015

139.7890,0.0015

140.7890,0.0015

141.7890,0.0015

142.7900,0.0015

143.7900,0.0015

144.7890,0.0015

145.7890,0.0015

146.7890,0.0015

147.7890,0.0015

148.7900,0.0015

149.7890,0.0015

150.7890,0.0016

151.7890,0.0015

152.7890,0.0016

153.7890,0.0016

154.7890,0.0016

155.7890,0.0016

156.7890,0.0016

157.7890,0.0015

158.7890,0.0015

159.7890,0.0015

160.7890,0.0015

161.7890,0.0015

162.7900,0.0015

163.7890,0.0015

164.7890,0.0015

165.7900,0.0015

166.7900,0.0015

167.7890,0.0015

168.7890,0.0015

169.7890,0.0015

170.7890,0.0015

171.7900,0.0015

172.7890,0.0015

173.7890,0.0015

174.7890,0.0015

175.7890,0.0015

176.7890,0.0015

177.7900,0.0015

178.7900,0.0015

179.7890,0.0015

180.7900,0.0015

181.7890,0.0015

182.7890,0.0015

183.7890,0.0015

184.7890,0.0015

185.7890,0.0015

186.7890,0.0015

187.7900,0.0015

188.7890,0.0015

189.7900,0.0015

190.7890,0.0015

191.7890,0.0015

192.7890,0.0015

193.7890,0.0015

194.7900,0.0015

195.7890,0.0015

196.7890,0.0015

197.7900,0.0015

198.7900,0.0015

199.7890,0.0015

200.7890,0.0015

201.7900,0.0016

202.7890,0.0015

203.7890,0.0015

204.7890,0.0015

205.7900,0.0015

206.7890,0.0015

207.7890,0.0015

208.7900,0.0015

209.7890,0.0015

210.7890,0.0015

211.7890,0.0015

212.7890,0.0015

213.7890,0.0015

214.7890,0.0015

215.7890,0.0015

216.7890,0.0015

217.7890,0.0015

218.7890,0.0016

219.7890,0.0015

220.7890,0.0015

221.7890,0.0015

222.7900,0.0016

223.7890,0.0015

224.7890,0.0015

225.7890,0.0016

226.7890,0.0016

227.7890,0.0016

228.7890,0.0015

229.7900,0.0015

230.7900,0.0015

231.7890,0.0016

232.7890,0.0016

233.7900,0.0015

234.7890,0.0016

235.7890,0.0015

236.7890,0.0016

237.7900,0.0016

238.7890,0.0016

239.7890,0.0016

240.7890,0.0016

241.7890,0.0016

242.7900,0.0015

243.7890,0.0016

244.7890,0.0016

245.7900,0.0016

246.7890,0.0016

247.7890,0.0016

248.7890,0.0016

249.7890,0.0015

250.7890,0.0015

251.7900,0.0016

252.7890,0.0015

253.7890,0.0016

254.7890,0.0016

255.7890,0.0016

256.7890,0.0016

257.7900,0.0016

258.7890,0.0015

259.7890,0.0015

260.7890,0.0015

261.7890,0.0015

262.7890,0.0016

263.7890,0.0016

264.7890,0.0016

265.7890,0.0015

266.7890,0.0016

267.7890,0.0015

268.7900,0.0016

269.7890,0.0016

270.7890,0.0016

271.7900,0.0016

272.7890,0.0016

273.7900,0.0016

274.7890,0.0016

275.7890,0.0016

276.7890,0.0016

277.7890,0.0016

278.7890,0.0016

279.7890,0.0016

280.7890,0.0016

281.7890,0.0016

282.7890,0.0016

283.7890,0.0016

284.7890,0.0016

285.7890,0.0016

286.7890,0.0016

287.7890,0.0016

288.7890,0.0016

289.7890,0.0016

290.7890,0.0016

291.7890,0.0016

292.7890,0.0016

293.7890,0.0016

294.7890,0.0016

295.7890,0.0016

296.7890,0.0016

297.7890,0.0016

298.7900,0.0016

299.7900,0.0016

300.7890,0.0016

301.7890,0.0015

302.7890,0.0015

303.7890,0.0015

304.7890,0.0015

305.7900,0.0016

306.7890,0.0015

307.7890,0.0015

308.7900,0.0015

309.7890,0.0015

310.7890,0.0016

311.7890,0.0016

312.7900,0.0015

313.7890,0.0016

314.7890,0.0016

315.7900,0.0016

316.7890,0.0015

317.7900,0.0015

318.7900,0.0015

319.7890,0.0015

320.7890,0.0015

321.7890,0.0015

322.7890,0.0016

323.7890,0.0015

324.7890,0.0015

325.7900,0.0015

326.7900,0.0015

327.7900,0.0015

328.7890,0.0015

329.7890,0.0016

330.7890,0.0015

331.7890,0.0015

332.7900,0.0015

333.7890,0.0015

334.7890,0.0015

335.7890,0.0015

336.7890,0.0015

337.7890,0.0015

338.7890,0.0015

339.7890,0.0015

340.7890,0.0015

341.7890,0.0015

342.7890,0.0015

343.7900,0.0015

344.7890,0.0015

345.7900,0.0015

346.7890,0.0015

347.7890,0.0015

348.7890,0.0015

349.7900,0.0015

350.7890,0.0016

351.7900,0.0016

352.7890,0.0015

353.7890,0.0015

354.7890,0.0015

355.7900,0.0015

356.7890,0.0015

357.7890,0.0015

358.7900,0.0016

359.7890,0.0015

360.7900,0.0015

361.7890,0.0015

362.7890,0.0015

363.7890,0.0016

364.7890,0.0015

365.7890,0.0015

366.7890,0.0015

367.7900,0.0015

368.7900,0.0015

369.7890,0.0016

370.7890,0.0016

371.7900,0.0016

372.7890,0.0016

373.7890,0.0015

374.7890,0.0016

375.7900,0.0016

376.7900,0.0016

377.7900,0.0016

378.7900,0.0016

379.7900,0.0016

380.7890,0.0015

381.7900,0.0016

382.7900,0.0015

383.7900,0.0015

384.7890,0.0016

385.7890,0.0015

386.7890,0.0015

387.7890,0.0015

388.7890,0.0015

389.7890,0.0015

390.7890,0.0015

391.7890,0.0015

392.7900,0.0015

393.7890,0.0016

394.7890,0.0015

395.7890,0.0015

396.7900,0.0015

397.7900,0.0015

398.7900,0.0015

399.7890,0.0016

400.7900,0.0015

401.7890,0.0016

402.7890,0.0016

403.7890,0.0016

404.7890,0.0016

405.7890,0.0016

406.7890,0.0016

407.7900,0.0016

408.7900,0.0015

409.7890,0.0016

410.7890,0.0016

411.7890,0.0016

412.7890,0.0015

413.7890,0.0016

414.7890,0.0016

415.7890,0.0016

416.7900,0.0016

417.7900,0.0016

418.7890,0.0016

419.7890,0.0016

420.7890,0.0016

421.7890,0.0016

422.7900,0.0015

423.7890,0.0015

424.7890,0.0016

425.7900,0.0016

426.7900,0.0015

427.7890,0.0015

428.7890,0.0016

429.7890,0.0016

430.7890,0.0016

431.7890,0.0016

432.7890,0.0016

433.7900,0.0015

434.7900,0.0015

435.7890,0.0015

436.7890,0.0016

437.7890,0.0016

438.7890,0.0016

439.7900,0.0015

440.7890,0.0016

441.7890,0.0016

442.7890,0.0016

443.7890,0.0016

444.7890,0.0015

445.7900,0.0016

446.7900,0.0016

447.7890,0.0015

448.7900,0.0015

449.7890,0.0015

450.7900,0.0016

451.7890,0.0016

452.7890,0.0016

453.7890,0.0016

454.7890,0.0016

455.7890,0.0015

456.7890,0.0015

457.7900,0.0015

458.7890,0.0016

459.7900,0.0015

460.7890,0.0016

461.7900,0.0015

462.7890,0.0015

463.7890,0.0015

464.7890,0.0015

465.7890,0.0015

466.7890,0.0015

467.7890,0.0016

468.7890,0.0016

469.7890,0.0016

470.7890,0.0015
