Elapsed Time (s), Rod voltage (V)
1.8570,NaN

2.2110,0.0016

3.0300,0.0016

4.0300,0.0015

5.0310,0.0015

6.0300,0.0016

7.0310,0.0015

8.0300,0.0015

9.0300,0.0015

10.0300,0.0015

11.0300,0.0016

12.0300,0.0015

13.0300,0.0016

14.0300,0.0015

15.0300,0.0015

16.0300,0.0015

17.0300,0.0016

18.0300,0.0015

19.0300,0.0015

20.0310,0.0015

21.0300,0.0016

22.0300,0.0016

23.0300,0.0015

24.0310,0.0015

25.0310,0.0015

26.0300,0.0016

27.0310,0.0015

28.0300,0.0015

29.0300,0.0015

30.0300,0.0015

31.0300,0.0015

32.0300,0.0015

33.0310,0.0015

34.0310,0.0015

35.0310,0.0016

36.0300,0.0016

37.0300,0.0016

38.0300,0.0015

39.0300,0.0015

40.0310,0.0016

41.0300,0.0016

42.0300,0.0015

43.0300,0.0015

44.0300,0.0015

45.0300,0.0015

46.0300,0.0015

47.0300,0.0015

48.0300,0.0015

49.0310,0.0015

50.0300,0.0016

51.0300,0.0016

52.0300,0.0016

53.0300,0.0016

54.0310,0.0016

55.0300,0.0016

56.0300,0.0015

57.0300,0.0015

58.0300,0.0015

59.0300,0.0015

60.0300,0.0015

61.0310,0.0016

62.0320,0.0016

63.0300,0.0016

64.0300,0.0015

65.0300,0.0016

66.0300,0.0016

67.0300,0.0016

68.0300,0.0016

69.0300,0.0016

70.0310,0.0016

71.0310,0.0016

72.0310,0.0015

73.0300,0.0015

74.0300,0.0015

75.0300,0.0015

76.0300,0.0015

77.0300,0.0016

78.0300,0.0016

79.0300,0.0015

80.0300,0.0015

81.0300,0.0015

82.0300,0.0015

83.0300,0.0015

84.0300,0.0016

85.0300,0.0015

86.0300,0.0016

87.0300,0.0015

88.0310,0.0015

89.0310,0.0015

90.0310,0.0015

91.0310,0.0015

92.0300,0.0016

93.0310,0.0016

94.0300,0.0016

95.0300,0.0015

96.0300,0.0015

97.0300,0.0015

98.0310,0.0016

99.0300,0.0016

100.0300,0.0016

101.0300,0.0015

102.0300,0.0015

103.0310,0.0015

104.0300,0.0015

105.0300,0.0015

106.0300,0.0015

107.0300,0.0015

108.0310,0.0015

109.0310,0.0015

110.0310,0.0015

111.0310,0.0015

112.0300,0.0015

113.0300,0.0015

114.0300,0.0015

115.0310,0.0016

116.0300,0.0016

117.0300,0.0015

118.0300,0.0016

119.0300,0.0015

120.0300,0.0015

121.0300,0.0015

122.0300,0.0015

123.0300,0.0016

124.0310,0.0015

125.0300,0.0015

126.0300,0.0016

127.0300,0.0016

128.0300,0.0016

129.0300,0.0015

130.0310,0.0015

131.0310,0.0015

132.0300,0.0015

133.0300,0.0015

134.0300,0.0015

135.0300,0.0016

136.0300,0.0016

137.0300,0.0015

138.0310,0.0015

139.0300,0.0015

140.0300,0.0015

141.0300,0.0015

142.0300,0.0015

143.0300,0.0015

144.0300,0.0015

145.0300,0.0015

146.0300,0.0015

147.0300,0.0015

148.0310,0.0015

149.0310,0.0015

150.0310,0.0015

151.0310,0.0015

152.0310,0.0015

153.0300,0.0015

154.0300,0.0015

155.0300,0.0015

156.0300,0.0015

157.0310,0.0015

158.0300,0.0015

159.0300,0.0015

160.0300,0.0015

161.0300,0.0015

162.0310,0.0015

163.0300,0.0015

164.0310,0.0015

165.0300,0.0015

166.0310,0.0015

167.0300,0.0015

168.0300,0.0015

169.0300,0.0015

170.0310,0.0015

171.0300,0.0015

172.0300,0.0015

173.0300,0.0015

174.0310,0.0015

