Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.8570,-0.0168,0.1682,2.6999,2.5155,2.5147,10.7260,1.0938,1.4959,10.7260,2.8145

2.2110,0.3536,0.2299,3.0086,2.8859,2.5147,10.9729,1.4025,1.7325,10.9729,3.0526

3.0300,0.9709,0.4769,2.5147,2.0834,2.4530,2.2064,1.0321,1.5885,2.2064,1.6768

4.0300,0.2919,0.1682,2.5147,2.7624,2.7617,4.1820,0.9086,1.5679,4.1820,1.9414

5.0310,0.0450,0.1682,2.6999,2.2686,2.6382,4.0585,0.7851,1.4342,4.0585,1.8091

6.0300,-0.2019,0.1065,2.7617,2.1451,2.4530,3.8733,1.2790,1.4239,3.8733,1.7738

7.0310,0.2919,0.4769,2.5147,2.3920,1.4033,3.3177,1.1555,1.3724,3.3177,1.6503

8.0300,0.1067,0.1682,2.6382,2.5155,2.5765,3.5646,0.7234,1.4547,3.5646,1.7561

9.0300,0.2919,0.0447,2.6999,2.5772,3.0087,3.6881,1.0938,1.6194,3.6881,1.9149

10.0300,-0.0168,0.6621,2.7617,2.4538,2.3295,3.5646,1.0321,1.5370,3.5646,1.8267

11.0300,-0.0168,0.2917,2.8851,2.4538,2.1443,3.3177,1.8347,1.5988,3.3177,1.8443

12.0300,0.5388,0.1065,2.4529,2.5772,2.6382,3.4412,1.1555,1.5782,3.4412,1.8443

13.0300,0.2302,0.3534,1.2799,2.8859,2.3295,3.4412,1.2173,1.3827,3.4412,1.6768

14.0300,0.1067,0.4769,2.4529,2.2068,2.5765,4.4289,1.2790,1.5165,4.4289,1.9325

15.0300,-0.3254,-0.1405,2.6999,2.7624,2.5765,3.6264,0.8468,1.4033,3.6264,1.7209

16.0300,-0.2637,0.2299,2.8234,2.2686,1.9590,3.1942,1.5877,1.4342,3.1942,1.6856

17.0300,-0.0785,0.1682,2.5147,2.5155,2.4530,3.5646,1.0938,1.4444,3.5646,1.7473

18.0300,0.1067,0.4151,2.8234,2.3303,2.6382,3.4412,1.0938,1.5679,3.4412,1.8355

19.0300,0.1684,0.1682,2.6999,2.7007,3.6878,3.0707,1.0938,1.7531,3.0707,1.9414

20.0310,0.1684,0.4151,2.5764,2.4538,2.5147,2.7621,1.1555,1.5473,2.7621,1.7209

21.0300,0.2302,0.5386,2.4529,2.7624,2.7617,2.2682,1.3408,1.6811,2.2682,1.7650

22.0300,0.1684,0.4151,2.8851,2.3303,2.6382,2.7621,1.2173,1.6091,2.7621,1.7738

23.0300,-0.0168,0.1682,2.2677,2.2686,2.3295,2.5769,2.0199,1.5062,2.5769,1.6591

24.0310,-0.1402,0.2917,2.7617,2.3920,2.6999,2.5769,1.2173,1.5371,2.5769,1.6856

25.0310,0.1684,0.1065,3.0086,2.4538,2.7617,2.7003,0.8468,1.5576,2.7003,1.7209

26.0300,-0.0168,0.1065,2.6999,2.3303,2.8852,1.2804,1.2790,1.5474,1.2804,1.5092

27.0310,-0.0168,-0.2640,2.4529,2.2068,3.1939,2.3917,1.1555,1.4547,2.3917,1.5886

28.0300,0.9092,0.4769,1.9590,2.5155,2.5147,2.1447,1.1555,1.5885,2.1447,1.6679

29.0300,0.1684,0.3534,2.3295,2.8859,2.1443,2.2064,0.5999,1.4136,2.2064,1.5268

30.0300,-0.0785,0.2299,2.3912,2.3303,2.4530,2.4534,0.8468,1.3621,2.4534,1.5180

31.0300,0.6005,0.3534,2.6382,2.2686,2.4530,2.2064,1.3408,1.6091,2.2064,1.6944

32.0300,0.2302,0.1682,2.6382,2.2068,2.5147,1.9595,0.2294,1.3312,1.9595,1.4210

33.0310,0.2302,0.9090,2.4529,2.7007,2.3295,2.1447,1.2173,1.6399,2.1447,1.7120

34.0310,0.0450,0.3534,2.6999,2.5772,2.4530,2.2064,1.2173,1.5576,2.2064,1.6503

35.0310,-0.2637,0.1682,2.2677,2.7007,2.1443,2.2064,0.7234,1.2901,2.2064,1.4210

36.0300,0.0450,0.3534,2.3912,2.6390,2.2677,2.0830,1.2790,1.4959,2.0830,1.5798

37.0300,0.2302,0.1065,2.8234,2.3920,2.7617,2.0212,1.3408,1.6091,2.0212,1.6680

38.0300,0.7857,0.3534,1.8355,2.4538,2.8852,2.1447,1.2790,1.5988,2.1447,1.6768

39.0300,0.0450,0.4151,2.6382,2.3303,2.6382,1.7126,0.6616,1.4547,1.7126,1.4916

40.0310,0.2302,0.3534,2.9469,2.1451,2.3912,1.8360,1.2173,1.5473,1.8360,1.5886

