Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.8570,24.2506,24.5958,23.7875,24.1364,23.8090,23.7523,24.6251,24.0043,24.1159,23.8783,24.1201

2.2110,24.2554,24.5947,23.7863,24.1400,23.8247,23.7642,24.6150,24.0252,24.1202,23.8947,24.1257

3.0300,24.2569,24.6074,23.7617,24.1305,23.8238,23.7571,24.6235,24.0182,24.1161,23.8877,24.1224

4.0300,24.2602,24.6041,23.7815,24.1324,23.8271,23.7813,24.6305,24.0196,24.1211,23.9004,24.1296

5.0310,24.2681,24.6152,23.7657,24.1388,23.8265,23.7711,24.6247,24.0255,24.1229,23.8983,24.1295

6.0300,24.2625,24.5911,23.7609,24.1302,23.8242,23.7755,24.6402,24.0063,24.1138,23.8909,24.1239

7.0310,24.2424,24.6077,23.7842,24.1266,23.8273,23.7819,24.6446,23.9592,24.1176,23.8705,24.1217

8.0300,24.2591,24.6018,23.7840,24.1344,23.8279,23.8052,24.6401,23.9508,24.1214,23.8780,24.1254

9.0300,24.2647,24.6161,23.7746,24.1363,23.8264,23.8070,24.6260,23.9215,24.1236,23.8642,24.1216

10.0300,24.2752,24.6005,23.7756,24.1387,23.8194,23.8317,24.6298,23.8847,24.1219,23.8582,24.1194

11.0300,24.2661,24.5906,23.7851,24.1303,23.8188,23.8188,24.6256,23.8467,24.1182,23.8327,24.1102

12.0300,24.2557,24.6056,23.7869,24.1391,23.8160,23.8150,24.6345,23.8325,24.1207,23.8238,24.1107

13.0300,24.2754,24.6031,23.7834,24.1390,23.8358,23.8395,24.6239,23.8183,24.1274,23.8289,24.1148

14.0300,24.2651,24.5953,23.7817,24.1316,23.8387,23.8198,24.6373,23.7843,24.1225,23.8020,24.1067

15.0300,24.2685,24.5823,23.7806,24.1206,23.8146,23.8146,24.6145,23.7578,24.1133,23.7862,24.0942

16.0300,24.2443,24.6023,23.7641,24.1216,23.8344,23.8490,24.6297,23.7554,24.1133,23.8022,24.1001

17.0300,24.2565,24.5940,23.7761,24.1379,23.8263,23.8499,24.6261,23.7525,24.1182,23.8012,24.1024

18.0300,24.2371,24.6054,23.7516,24.1644,23.8249,23.8452,24.6295,23.7483,24.1167,23.7967,24.1008

19.0300,24.2484,24.6283,23.7755,24.1410,23.8484,23.8583,24.6090,23.7675,24.1283,23.8129,24.1096

20.0310,24.2457,24.6150,23.7768,24.1263,23.8471,23.8552,24.6112,23.7677,24.1222,23.8114,24.1056

21.0300,24.2519,24.6143,23.7762,24.1199,23.8136,23.8703,24.6328,23.7904,24.1152,23.8304,24.1087

22.0300,24.2671,24.6145,23.7773,24.1490,23.8373,23.8832,24.6178,23.7872,24.1291,23.8352,24.1167

23.0300,24.2620,24.6098,23.7802,24.1164,23.8237,23.8616,24.6259,23.8039,24.1184,23.8327,24.1104

24.0310,24.2674,24.5857,23.7892,24.1443,23.8433,23.8622,24.6325,23.8064,24.1259,23.8343,24.1164

25.0310,24.2609,24.6074,23.7806,24.1291,23.8373,23.8865,24.5979,23.8189,24.1231,23.8527,24.1148

26.0300,24.2371,24.5982,23.7652,24.1378,23.8442,23.8750,24.6152,23.8149,24.1165,23.8449,24.1110

27.0310,24.2438,24.5886,23.7773,24.1306,23.8188,23.8831,24.6410,23.8363,24.1118,23.8597,24.1149

28.0300,24.2465,24.6103,23.7627,24.1405,23.8210,23.8735,24.6122,23.8394,24.1162,23.8564,24.1132

29.0300,24.2522,24.5960,23.7664,24.1324,23.8328,23.8915,24.6116,23.8518,24.1160,23.8716,24.1168

30.0300,24.2345,24.5876,23.7514,24.1452,23.8066,23.8875,24.5971,23.8397,24.1051,23.8636,24.1062

31.0300,24.2697,24.5935,23.7728,24.1289,23.8291,23.8953,24.6015,23.8381,24.1188,23.8667,24.1161

32.0300,24.2359,24.6033,23.7533,24.1179,23.8345,23.8888,24.6255,23.8676,24.1090,23.8782,24.1158

33.0310,24.2624,24.5952,23.7675,24.1145,23.8085,23.8998,24.6070,23.8591,24.1096,23.8795,24.1143

34.0310,24.2561,24.5778,23.7793,24.1132,23.8273,23.8793,24.6189,23.8618,24.1108,23.8706,24.1142

35.0310,24.2681,24.5893,23.7582,24.1275,23.8132,23.8922,24.5959,23.8662,24.1113,23.8792,24.1138

36.0300,24.2563,24.5992,23.7672,24.1356,23.8190,23.9046,24.5954,23.8758,24.1155,23.8902,24.1191

37.0300,24.2788,24.6000,23.7619,24.1222,23.8330,23.8902,24.6080,23.8713,24.1192,23.8807,24.1207

38.0300,24.2650,24.5957,23.7769,24.1145,23.8183,23.8991,24.6193,23.8589,24.1141,23.8790,24.1185

39.0300,24.2806,24.5839,23.7576,24.1027,23.8244,23.9081,24.6080,23.8958,24.1098,23.9019,24.1201

40.0310,24.2660,24.5884,23.7588,24.1394,23.8192,23.8858,24.6040,23.8698,24.1144,23.8778,24.1164

41.0300,24.2678,24.5937,23.7707,24.1206,23.8224,23.8943,24.6060,23.9264,24.1150,23.9104,24.1252

42.0300,24.2798,24.5966,23.7637,24.1235,23.8359,23.9205,24.6137,23.8950,24.1199,23.9078,24.1286

43.0300,24.2612,24.5866,23.7796,24.1399,23.8290,23.9080,24.6258,23.8896,24.1193,23.8988,24.1275

44.0300,24.2704,24.5908,23.7578,24.1172,23.8009,23.9154,24.5988,23.8861,24.1074,23.9007,24.1172

45.0300,24.2522,24.5799,23.7639,24.1138,23.8394,23.9141,24.6148,23.8966,24.1098,23.9054,24.1218

46.0300,24.2753,24.5808,23.7578,24.1011,23.8129,23.9047,24.5998,23.9061,24.1056,23.9054,24.1173

47.0300,24.2633,24.5753,23.7376,24.1078,23.8538,23.9016,24.6041,23.9011,24.1076,23.9014,24.1181

48.0300,24.2858,24.5804,23.7607,24.0950,23.8206,23.9014,24.6191,23.9189,24.1085,23.9102,24.1227

49.0310,24.2595,24.5917,23.7483,24.0906,23.8406,23.9106,24.5822,23.9158,24.1061,23.9132,24.1174

50.0300,24.2729,24.5825,23.7599,24.1117,23.8389,23.9207,24.5934,23.8984,24.1132,23.9095,24.1223

51.0300,24.2679,24.5797,23.7473,24.1151,23.8457,23.9124,24.5935,23.9086,24.1111,23.9105,24.1213

52.0300,24.2697,24.5809,23.7721,24.1106,23.8338,23.9397,24.6041,23.8915,24.1134,23.9156,24.1253

53.0300,24.2424,24.5885,23.7627,24.1201,23.8400,23.8972,24.5989,23.9261,24.1107,23.9116,24.1220

54.0310,24.2432,24.5719,23.7460,24.0931,23.8323,23.9406,24.5870,23.8990,24.0973,23.9198,24.1141

55.0300,24.2472,24.5990,23.7632,24.1136,23.8354,23.9276,24.5942,23.9106,24.1117,23.9191,24.1238

56.0300,24.2527,24.5848,23.7514,24.1008,23.8239,23.9521,24.5749,23.9161,24.1027,23.9341,24.1196

57.0300,24.2555,24.5977,23.7582,24.1085,23.8252,23.9250,24.5765,23.9042,24.1090,23.9146,24.1188

58.0300,24.2580,24.5813,23.7611,24.1096,23.8249,23.9375,24.5983,23.9190,24.1070,23.9282,24.1237

59.0300,24.2791,24.5833,23.7668,24.1238,23.8271,23.9217,24.5903,23.9255,24.1160,23.9236,24.1272

60.0300,24.2747,24.5882,23.7477,24.0957,23.8279,23.9385,24.5915,23.9092,24.1068,23.9239,24.1217

61.0310,24.2626,24.5660,23.7363,24.1009,23.8574,23.9311,24.5901,23.9491,24.1046,23.9401,24.1242

62.0320,24.2593,24.5555,23.7423,24.1031,23.8130,23.9379,24.5833,23.9246,24.0947,23.9312,24.1149

63.0300,24.2508,24.5747,23.7365,24.1214,23.8244,23.9312,24.6026,23.9237,24.1015,23.9274,24.1206

64.0300,24.2504,24.5920,23.7515,24.1061,23.8357,23.9336,24.5911,23.9289,24.1071,23.9312,24.1237

65.0300,24.2563,24.5722,23.7368,24.1038,23.8204,23.9329,24.5906,23.9013,24.0979,23.9171,24.1143

66.0300,24.2558,24.5865,23.7237,24.0755,23.8313,23.9731,24.5761,23.9391,24.0946,23.9561,24.1201

67.0300,24.2667,24.5776,23.7276,24.1125,23.8431,23.9452,24.5861,23.9154,24.1055,23.9303,24.1218

68.0300,24.2576,24.5803,23.7516,24.0845,23.8155,23.9451,24.5737,23.9338,24.0979,23.9394,24.1178

69.0300,24.2750,24.5631,23.7491,24.0976,23.8202,23.9748,24.6019,23.9209,24.1010,23.9479,24.1253

