Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.9160,1.9179,4.9894,0.0000,0.0000

2.2700,1.9169,4.9843,0.0000,0.0000

2.9380,1.9159,4.9792,0.0000,0.0001

3.9380,1.9120,4.9431,0.0000,0.0001

4.9380,1.9120,4.9740,0.0000,0.0002

5.9380,1.9093,4.9328,0.0000,0.0001

6.9380,1.9077,4.9380,0.0000,0.0001

7.9380,1.9075,4.9586,0.0000,0.0001

8.9380,1.9076,4.9637,0.0000,0.0001

9.9380,1.9070,4.9483,0.0000,0.0001

10.9390,1.9058,4.9586,0.0000,0.0001

11.9380,1.9050,4.9637,0.0000,0.0001

12.9380,1.9040,4.9534,0.0000,0.0001

13.9380,1.9040,4.9431,0.0000,0.0001

14.9380,1.9042,4.9792,0.0000,0.0001

15.9380,1.9046,4.9431,0.0000,0.0001

16.9380,1.9042,4.9277,0.0000,0.0001

17.9380,1.9046,4.9689,0.0000,0.0001

18.9380,1.9040,4.9483,0.0000,0.0001

19.9380,1.9040,4.9483,0.0000,0.0001

20.9390,1.9038,4.9534,0.0000,0.0001

21.9380,1.9040,4.9689,0.0000,0.0001

22.9380,1.9052,4.9843,0.0000,0.0001

23.9380,1.9072,4.9946,0.0000,0.0001

24.9380,1.9048,4.9174,0.0000,0.0001

25.9380,1.9050,4.9483,0.0000,0.0001

