Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.9160,-0.2019,0.2917,2.2060,2.2068,2.3295,5.2932,0.8468,1.2798,5.2932,1.8532

2.2700,0.0450,0.0447,2.6382,2.0834,1.8355,5.7871,0.7851,1.2386,5.7871,1.8884

2.9380,-0.0785,-0.0170,2.0825,2.0834,1.7121,5.0463,0.9703,1.1255,5.0463,1.6856

3.9380,-0.0168,0.3534,2.2677,2.2068,1.8355,4.9228,0.9703,1.2695,4.9228,1.7914

4.9380,0.1684,-0.3257,2.0208,2.1451,1.9590,5.1080,0.7851,1.1255,5.1080,1.6944

5.9380,0.0450,-0.2022,2.3912,2.1451,2.3295,5.2932,0.8468,1.2592,5.2932,1.8355

6.9380,-0.0785,0.0447,1.8355,2.3920,2.0208,5.2932,0.9086,1.1872,5.2932,1.7738

7.9380,-0.0785,-0.0788,1.8355,2.4538,1.8355,4.9846,0.9086,1.1460,4.9846,1.6944

8.9380,-0.0785,-0.0788,2.4529,2.0216,2.0208,4.9846,0.7234,1.1769,4.9846,1.7209

9.9380,0.1684,-0.0788,1.7738,2.3920,2.9469,5.1698,0.6616,1.3107,5.1698,1.8620

10.9390,0.1067,0.1065,2.2677,1.8364,2.0825,5.2315,0.6616,1.1769,5.2315,1.7561

11.9380,0.1067,0.2299,1.8973,2.3303,2.2677,4.8611,0.7234,1.2592,4.8611,1.7738

12.9380,-0.0168,0.1682,1.5268,2.2686,2.2060,4.9228,0.9086,1.1769,4.9228,1.7120

13.9380,-0.2637,0.1065,2.0825,1.9599,2.2060,5.0463,0.7851,1.1460,5.0463,1.7032

14.9380,0.2919,-0.1405,2.0208,2.5155,1.8973,5.2932,0.9703,1.2592,5.2932,1.8355

15.9380,0.1684,-0.0170,1.8973,2.2686,1.8973,4.9228,0.8468,1.1769,4.9228,1.7120

16.9380,-0.2637,0.1682,2.3912,2.3303,2.1443,4.9228,1.0321,1.3004,4.9228,1.8179

17.9380,-0.3871,0.3534,1.8973,2.0834,2.0825,5.0463,0.7851,1.1358,5.0463,1.6944

18.9380,0.1067,-0.0170,2.3295,2.0216,2.0208,4.9846,0.9086,1.2284,4.9846,1.7650

19.9380,-0.2019,0.2299,2.3912,2.0216,2.2677,5.9723,1.1555,1.3107,5.9723,1.9766

20.9390,-0.0785,0.1065,1.7121,2.5155,2.0825,5.4784,0.9086,1.2078,5.4784,1.8179

21.9380,0.0450,0.0447,2.2677,1.7129,2.0825,5.2932,0.6616,1.1357,5.2932,1.7297

22.9380,-0.0785,0.1065,1.8973,2.0834,2.2060,4.7376,0.9086,1.1872,4.7376,1.6944

23.9380,-0.0168,-0.5726,2.3295,2.1451,1.9590,5.1698,0.9086,1.1255,5.1698,1.7032

24.9380,-0.0785,0.4151,2.1442,2.0216,2.0208,5.0463,0.9086,1.2386,5.0463,1.7826

25.9380,-0.4489,0.0447,2.4529,2.0834,2.1443,5.1698,0.8468,1.1872,5.1698,1.7561

