Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2290,33.1047,33.4958,31.8173,32.9844,32.4104,24.3856,24.6975,26.9297,32.7625,25.6576,29.9782

2.1630,33.1336,33.4902,31.8197,32.9886,32.4090,24.3812,24.7006,26.9210,32.7682,25.6511,29.9805

3.1620,33.1341,33.4988,31.8231,32.9696,32.4223,24.4015,24.7210,26.9267,32.7696,25.6641,29.9872

4.1620,33.1286,33.5059,31.8091,32.9833,32.4257,24.3865,24.7182,26.9362,32.7705,25.6613,29.9867

5.1620,33.1201,33.5057,31.7985,32.9863,32.4381,24.3902,24.7215,26.9287,32.7697,25.6595,29.9861

6.1620,33.1338,33.4811,31.8190,32.9918,32.4285,24.3752,24.7372,26.9420,32.7709,25.6586,29.9886

7.1620,33.1225,33.4802,31.8087,32.9820,32.4183,24.3903,24.7414,26.9429,32.7623,25.6666,29.9858

8.1620,33.1434,33.5012,31.7941,32.9880,32.4435,24.4067,24.7323,26.9422,32.7741,25.6744,29.9939

9.1620,33.1210,33.5121,31.8252,32.9755,32.4272,24.3944,24.7257,26.9380,32.7722,25.6662,29.9899

10.1630,33.1155,33.4844,31.8289,32.9739,32.4356,24.3889,24.7296,26.9381,32.7677,25.6635,29.9869

11.1620,33.1545,33.4890,31.8054,32.9664,32.4299,24.3923,24.7358,26.9406,32.7690,25.6665,29.9892

12.1620,33.1389,33.4996,31.8089,32.9779,32.4428,24.3926,24.7352,26.9381,32.7736,25.6654,29.9918

13.1620,33.1501,33.4926,31.8075,32.9775,32.4218,24.3845,24.7526,26.9267,32.7699,25.6556,29.9892

14.1630,33.1381,33.4933,31.8031,32.9744,32.4135,24.3908,24.7363,26.9368,32.7645,25.6638,29.9858

15.1620,33.1349,33.5081,31.8165,32.9841,32.4504,24.3919,24.7444,26.9501,32.7788,25.6710,29.9976

16.1630,33.1357,33.4732,31.8083,32.9895,32.4441,24.3728,24.7499,26.9495,32.7702,25.6612,29.9904

17.1630,33.1589,33.4554,31.8050,32.9736,32.4291,24.3830,24.7455,26.9394,32.7644,25.6612,29.9862

18.1630,33.1432,33.4786,31.8034,32.9770,32.4176,24.3951,24.7377,26.9637,32.7640,25.6794,29.9895

19.1620,33.1254,33.4873,31.7858,32.9740,32.4183,24.3785,24.7377,26.9453,32.7582,25.6619,29.9815

20.1620,33.1447,33.4751,31.7966,32.9740,32.4356,24.3834,24.7359,26.9496,32.7652,25.6665,29.9869

21.1620,33.1361,33.4904,31.7856,32.9781,32.4313,24.3940,24.7527,26.9598,32.7643,25.6769,29.9910

22.1620,33.1307,33.4776,31.8038,32.9611,32.4152,24.3669,24.7416,26.9502,32.7577,25.6585,29.9809

23.1620,33.1355,33.4782,31.7837,32.9570,32.4130,24.3731,24.7479,26.9578,32.7535,25.6655,29.9808

24.1620,33.1288,33.4660,31.8114,32.9541,32.4068,24.3990,24.7534,26.9530,32.7534,25.6760,29.9841

25.1620,33.1362,33.4824,31.8057,32.9560,32.4064,24.3970,24.7519,26.9665,32.7573,25.6817,29.9878

26.1620,33.1381,33.4815,31.8049,32.9603,32.3891,24.3843,24.7326,26.9586,32.7548,25.6714,29.9812

27.1620,33.1399,33.4820,31.7903,32.9622,32.3853,24.3837,24.7197,26.9339,32.7519,25.6588,29.9746

28.1620,33.1439,33.4705,31.7934,32.9413,32.3658,24.3854,24.7176,26.9488,32.7430,25.6671,29.9708

29.1620,33.1456,33.4683,31.7959,32.9532,32.3918,24.3804,24.7401,26.9561,32.7509,25.6683,29.9789

30.1620,33.1458,33.4450,31.8030,32.9491,32.3516,24.3674,24.6992,26.9479,32.7389,25.6577,29.9636

31.1620,33.1302,33.4684,31.7912,32.9842,32.3553,24.3824,24.7142,26.9256,32.7458,25.6540,29.9689

32.1620,33.1495,33.4684,31.7927,32.9561,32.3765,24.3896,24.7223,26.9469,32.7487,25.6683,29.9753

33.1620,33.1526,33.4682,31.7798,32.9376,32.3983,24.3809,24.7354,26.9486,32.7473,25.6648,29.9752

34.1620,33.1235,33.4814,31.7996,32.9503,32.3857,24.3790,24.7480,26.9424,32.7481,25.6607,29.9762

35.1630,33.1425,33.4697,31.7757,32.9513,32.3599,24.3839,24.7237,26.9582,32.7398,25.6711,29.9706

36.1620,33.1191,33.4599,31.7678,32.9303,32.3679,24.3594,24.7313,26.9493,32.7290,25.6543,29.9606

37.1620,33.1228,33.4634,31.7952,32.9338,32.3522,24.3868,24.7242,26.9464,32.7335,25.6666,29.9656

38.1620,33.1509,33.4604,31.7855,32.9419,32.3449,24.3834,24.7407,26.9506,32.7367,25.6670,29.9698

39.1620,33.1241,33.4574,31.7629,32.9545,32.3851,24.3909,24.7203,26.9359,32.7368,25.6634,29.9664

40.1620,33.1254,33.4351,31.7560,32.9396,32.3440,24.3748,24.7231,26.9411,32.7200,25.6579,29.9549

41.1620,33.1487,33.4538,31.7593,32.9176,32.3369,24.3827,24.7130,26.9541,32.7233,25.6684,29.9583

42.1620,33.1478,33.4515,31.7856,32.9434,32.3421,24.3676,24.7055,26.9452,32.7341,25.6564,29.9611

43.1620,33.1388,33.4340,31.7577,32.9254,32.3255,24.3575,24.7190,26.9516,32.7163,25.6546,29.9512

