Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2290,0.3411,0.4769,2.8234,2.4094,2.8234,0.1692,1.6349,1.7515,0.1692,1.5255

2.1630,0.3411,0.4151,2.7617,1.6377,2.8852,-0.3247,1.6349,1.6126,-0.3247,1.3358

3.1620,0.3411,0.4151,2.7617,2.6666,2.8234,0.1074,1.8921,1.8167,0.1074,1.5725

4.1620,-1.4593,0.3534,2.9469,2.6666,3.0704,0.1074,1.1204,1.4497,0.1074,1.2580

5.1620,-0.9449,1.1560,2.5764,3.4383,3.0704,-0.0778,1.1204,1.7361,-0.0778,1.4770

6.1620,-0.4305,0.4151,2.8851,2.6666,2.5765,0.1074,1.3776,1.5817,0.1074,1.3711

7.1620,-0.4305,0.3534,2.8851,3.1811,2.5765,0.0457,1.6349,1.7001,0.0457,1.4637

8.1620,-0.1733,0.3534,2.7617,2.9239,2.7617,-0.0778,2.1494,1.7961,-0.0778,1.5284

9.1620,0.3411,0.4151,2.8851,1.6377,2.7617,0.0457,2.4066,1.7412,0.0457,1.4990

10.1630,0.5983,0.3534,2.7617,3.4383,2.6999,-0.1395,1.8921,1.9573,-0.1395,1.6577

11.1620,0.3411,0.4151,3.0086,3.4383,2.7617,-0.0778,2.6639,2.1048,-0.0778,1.7930

12.1620,0.3411,0.1682,2.9469,2.9239,2.6382,-0.0778,1.8921,1.8184,-0.0778,1.5475

13.1620,-0.9449,0.3534,2.8234,2.9239,2.6999,-0.2013,1.6349,1.5818,-0.2013,1.3270

14.1630,-0.1733,0.4151,2.8851,3.1811,2.6382,-0.1395,2.1494,1.8493,-0.1395,1.5652

15.1620,-0.1733,0.4151,2.7617,2.6666,2.7617,-0.3247,0.8631,1.5492,-0.3247,1.2815

16.1630,0.3411,0.3534,2.5764,3.6956,2.5147,-0.2630,1.3776,1.8098,-0.2630,1.5137

17.1630,-0.4305,0.3534,2.8234,2.4094,2.5147,-0.3247,1.3776,1.5080,-0.3247,1.2462

18.1630,0.3411,0.2917,2.7617,3.1811,2.5147,-0.5099,1.6349,1.7875,-0.5099,1.4593

19.1620,-0.1733,0.3534,2.5147,2.9239,2.8234,-0.2630,3.6929,2.0225,-0.2630,1.6960

20.1620,0.0839,0.2299,2.3912,3.4383,2.5765,-0.3247,1.1204,1.6400,-0.3247,1.3593

21.1620,0.5983,0.2299,2.8851,3.6956,2.5765,-0.5717,1.3776,1.8938,-0.5717,1.5416

22.1620,0.3411,0.2917,2.9469,2.6666,2.6382,-0.0160,1.3776,1.7103,-0.0160,1.4637

23.1620,0.0839,0.2299,2.7617,4.2100,2.5765,-0.5099,1.3776,1.8733,-0.5099,1.5328

24.1620,0.3411,0.4151,2.5764,3.4383,2.6999,-0.6334,1.8921,1.8938,-0.6334,1.5328

25.1620,-1.2021,0.7238,2.6999,3.9528,2.8234,-0.3865,1.3776,1.7292,-0.3865,1.4270

26.1620,0.3411,0.4151,3.2556,2.9239,2.6382,-0.2013,0.8631,1.7395,-0.2013,1.4622

27.1620,-0.6877,0.3534,2.5764,2.9239,2.6382,-0.0160,1.3776,1.5303,-0.0160,1.3094

28.1620,1.1127,0.6003,2.6999,3.1811,2.7617,0.0457,1.6349,1.9984,0.0457,1.7195

29.1620,1.3699,0.3534,2.6999,2.9239,2.5765,-0.0160,1.6349,1.9264,-0.0160,1.6489

30.1620,0.8555,0.1682,2.8234,-4.5357,2.8852,-0.2013,1.6349,0.6386,-0.2013,0.5186

31.1620,0.3411,0.4151,2.8234,2.4094,2.6382,0.0457,0.8631,1.5817,0.0457,1.3623

32.1620,0.3411,0.3534,2.8851,6.7823,2.3295,0.1074,2.6639,2.5592,0.1074,2.2090

33.1620,0.8555,0.3534,4.1817,4.4672,2.6999,0.1074,1.6349,2.3654,0.1074,2.0429

34.1620,0.3411,0.3534,3.0704,3.1811,2.3912,0.1074,1.3776,1.7858,0.1074,1.5460

35.1630,-1.2021,0.3534,2.8851,3.1811,2.5765,0.0457,1.8921,1.6143,0.0457,1.3903

36.1620,0.8555,0.4151,2.9469,2.6666,2.5765,-0.0778,0.6059,1.6777,-0.0778,1.4270

37.1620,1.1127,0.4151,2.6382,3.6956,2.7617,-0.0778,1.6349,2.0430,-0.0778,1.7400

38.1620,1.3699,0.3534,2.7617,3.9528,2.6382,-0.2013,1.6349,2.1185,-0.2013,1.7871

39.1620,-0.6877,0.4769,2.9469,1.8950,2.7617,0.1074,0.8631,1.3760,0.1074,1.1947

40.1620,0.0839,0.1682,2.7617,2.9239,2.6999,-0.1395,1.3776,1.6692,-0.1395,1.4108

41.1620,0.5983,0.5386,2.6999,3.4383,2.8234,-0.2630,0.8631,1.8269,-0.2630,1.5284

42.1620,0.5983,0.2299,2.7617,2.9239,2.6999,-0.2013,1.3776,1.7652,-0.2013,1.4843

43.1620,0.5983,0.5386,2.8234,3.1811,2.6999,-0.0778,1.6349,1.9127,-0.0778,1.6283

