Elapsed Time (s), Rod voltage (V)
1.2290,NaN

2.1630,0.3619

3.1620,0.3620

4.1620,0.3618

5.1620,0.3618

6.1620,0.3618

7.1620,0.3618

8.1620,0.3617

9.1620,0.3618

10.1630,0.3619

11.1620,0.3618

12.1620,0.3618

13.1620,0.3618

14.1630,0.3618

15.1620,0.3618

16.1630,0.3617

17.1630,0.3618

18.1630,0.3617

19.1620,0.3617

20.1620,0.3617

21.1620,0.3618

22.1620,0.3617

23.1620,0.3618

24.1620,0.3617

25.1620,0.3617

26.1620,0.3617

27.1620,0.3615

28.1620,0.3615

29.1620,0.3615

30.1620,0.3616

31.1620,0.3615

32.1620,0.3615

33.1620,0.3615

34.1620,0.3615

35.1630,0.3615

36.1620,0.3615

37.1620,0.3615

38.1620,0.3615

39.1620,0.3614

40.1620,0.3615

41.1620,0.3615

42.1620,0.3614

43.1620,0.3615

