Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
4.5850,0.0104,0.0501,0.0000,0.0000

4.9430,-0.0020,0.0244,0.0000,0.0000

5.9050,-0.0012,0.0399,0.0000,0.0001

6.9050,-0.0045,0.0244,0.0000,0.0001

7.9050,0.3544,1.8921,0.0000,0.0000

8.9060,0.5041,1.3364,0.0000,0.0000

9.9050,0.5827,1.1306,0.0000,0.0000

10.9050,0.5795,0.6161,0.0000,0.0000

11.9050,0.5185,0.0707,0.0000,0.0000

12.9050,0.4652,0.0244,0.0000,0.0000

13.9050,0.4543,-0.0630,0.0000,0.0000

14.9050,0.4573,0.0553,0.0000,0.0000

15.9060,0.4612,0.0810,0.0000,0.0000

16.9050,0.4627,0.0399,0.0000,0.0000

17.9050,0.2853,0.0553,0.0000,0.0000

18.9060,0.1586,0.0244,0.0000,0.0000

19.9060,0.0547,0.0553,0.0000,0.0000

20.9050,-0.0015,0.0347,0.0000,0.0000

