Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
4.5850,-0.0168,-1.4987,0.4773,1.0956,1.8973,10.7260,0.5381,0.4155,10.7260,1.8884

4.9430,-0.2019,-0.0170,-0.1401,1.7747,2.0208,9.9851,-0.4497,0.4978,9.9851,1.8531

5.9050,0.3536,0.4769,0.1068,2.1451,2.1443,7.1453,0.4147,0.9402,7.1453,1.8267

6.9050,0.5388,0.0447,0.7860,1.7129,1.8355,4.7376,0.2912,0.8682,4.7376,1.4210

7.9050,-0.0785,-0.2640,-0.2636,1.8981,1.8973,3.3177,0.5381,0.6212,3.3177,1.0065

8.9060,0.2919,-0.0788,-0.0167,2.1451,1.2799,2.9473,0.3529,0.6624,2.9473,0.9888

9.9050,-0.6340,0.0447,0.1068,1.8981,1.9590,2.5151,0.5381,0.6521,2.5151,0.9183

10.9050,0.0450,-0.0788,-0.0784,1.9599,1.5886,2.1447,0.7234,0.6933,2.1447,0.9006

11.9050,-0.0785,0.1682,-0.0167,1.8364,2.0208,1.7126,0.0442,0.6624,1.7126,0.8124

12.9050,0.2302,0.0447,-0.1401,2.2686,1.9590,1.8360,0.7851,0.8579,1.8360,0.9976

13.9050,0.1684,-0.2022,-0.0784,2.0216,2.2060,1.8978,0.4147,0.7550,1.8978,0.9183

14.9050,0.1684,-0.0788,0.0451,1.7747,1.8973,1.9595,0.2912,0.6830,1.9595,0.8653

15.9060,0.1684,0.1065,0.1068,1.7129,1.6503,1.8978,0.4147,0.6933,1.8978,0.8653

16.9050,0.1067,-0.0170,-0.2019,1.9599,1.5886,1.7126,0.5999,0.6727,1.7126,0.8212

17.9050,-0.0168,-0.0788,0.1068,1.9599,1.8355,1.6508,0.5999,0.7344,1.6508,0.8653

18.9060,0.4153,0.1682,0.1068,1.7129,1.9590,1.4039,0.5381,0.8167,1.4039,0.9006

19.9060,-0.2019,0.6621,0.3538,1.8981,1.8355,1.7126,0.0442,0.7653,1.7126,0.9006

20.9050,0.2302,0.0447,0.2920,1.8364,2.2677,1.5274,0.5381,0.8682,1.5274,0.9624

