Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
4.5850,24.0362,24.2672,23.6081,23.9008,23.5099,23.5297,24.3632,23.8594,23.8644,23.6945,23.8843

4.9430,24.0349,24.2806,23.6153,23.8906,23.5379,23.5502,24.3870,23.8491,23.8719,23.6996,23.8932

5.9050,23.9882,24.2926,23.6065,23.8770,23.5418,23.5593,24.3498,23.8435,23.8612,23.7014,23.8824

6.9050,24.0234,24.2872,23.6163,23.9029,23.5212,23.5429,24.3723,23.8627,23.8702,23.7028,23.8911

7.9050,24.0160,24.2950,23.6146,23.8832,23.5370,23.5455,24.3668,23.8269,23.8692,23.6862,23.8856

8.9060,24.0015,24.2976,23.6267,23.9005,23.5058,23.5829,24.3732,23.7551,23.8664,23.6690,23.8804

9.9050,24.0206,24.2802,23.6414,23.8869,23.5226,23.5723,24.3748,23.7387,23.8703,23.6555,23.8797

10.9050,24.0306,24.2803,23.6282,23.9063,23.5241,23.5837,24.3776,23.7071,23.8739,23.6454,23.8797

11.9050,24.0344,24.2820,23.5988,23.8764,23.5165,23.6054,24.3719,23.6840,23.8616,23.6447,23.8712

12.9050,24.0208,24.2782,23.6171,23.8976,23.5337,23.5729,24.3684,23.6987,23.8695,23.6358,23.8734

13.9050,24.0162,24.2921,23.6131,23.9049,23.5305,23.5873,24.3800,23.6838,23.8713,23.6355,23.8760

14.9050,24.0145,24.3055,23.6152,23.8729,23.5383,23.6026,24.3797,23.6490,23.8693,23.6258,23.8722

15.9060,24.0118,24.2729,23.6128,23.9070,23.5219,23.5786,24.3542,23.6770,23.8653,23.6278,23.8670

16.9050,24.0104,24.2917,23.6071,23.8861,23.5314,23.6038,24.3711,23.6818,23.8653,23.6428,23.8729

17.9050,24.0192,24.2983,23.6311,23.8860,23.5458,23.5813,24.3498,23.6797,23.8761,23.6305,23.8739

18.9060,24.0431,24.2865,23.6075,23.8941,23.5276,23.6250,24.3630,23.6794,23.8717,23.6522,23.8783

19.9060,24.0144,24.2926,23.6046,23.8964,23.5056,23.5902,24.3763,23.6673,23.8627,23.6288,23.8684

20.9050,23.9926,24.2544,23.5840,23.9079,23.5324,23.5679,24.3802,23.6634,23.8543,23.6157,23.8603

