Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.1910,0.8555,0.7238,-0.0167,3.6956,2.7617,9.1208,1.8921,1.6520,9.1208,2.7190

1.5910,2.6559,0.7238,-0.1401,4.4672,2.5765,9.3678,1.6349,1.9863,9.3678,3.0408

2.5910,1.8843,0.6621,-0.0784,3.9528,2.6382,7.0218,1.3776,1.7394,7.0218,2.4941

3.5910,0.5983,0.5386,-0.0784,3.9528,2.7617,5.4784,0.6059,1.3965,5.4784,1.9796

4.5920,0.0839,0.6621,-0.2019,3.9528,2.6382,4.5524,1.1204,1.3759,4.5524,1.8297

5.5910,0.5983,0.3534,0.0451,3.4383,2.6999,3.9968,0.8631,1.3330,3.9968,1.7136

6.5910,1.3699,0.4769,0.4155,3.1811,2.8852,3.4412,1.1204,1.5748,3.4412,1.8414

7.5910,1.8843,0.4769,-0.0167,3.6956,2.6382,3.0707,1.8921,1.7617,3.0707,1.9487

8.5910,-0.1733,1.0325,-0.3254,3.6956,2.9469,2.7621,2.1494,1.5543,2.7621,1.7268

9.5920,1.1127,0.6621,0.4773,2.9239,2.7617,2.8855,2.1494,1.6812,2.8855,1.8532

10.5910,0.8555,0.6621,0.1068,3.9528,2.6382,3.1325,1.6349,1.6417,3.1325,1.8547

11.5910,1.3699,0.4769,0.4155,3.1811,2.9469,2.8238,1.6349,1.6709,2.8238,1.8356

12.5920,-0.1733,0.6003,-0.0167,3.6956,2.7617,2.6386,1.8921,1.4600,2.6386,1.6283

13.5910,-0.1733,0.7238,0.1068,3.4383,2.5765,2.7621,1.1204,1.2987,2.7621,1.5078

14.5910,1.1127,0.5386,0.1686,3.1811,2.8852,2.5151,2.4066,1.7155,2.5151,1.8297

15.5910,0.5983,0.5386,0.1686,3.1811,2.8852,2.3917,2.9211,1.7155,2.3917,1.8121

16.5910,0.3411,0.3534,0.2920,2.4094,0.6624,2.7003,1.6349,0.9489,2.7003,1.1991

17.5910,0.8555,0.4769,0.4773,3.1811,2.8234,1.9595,1.3776,1.5320,1.9595,1.5930

18.5910,0.3411,0.6621,-0.0784,2.9239,2.5147,2.0830,1.1204,1.2473,2.0830,1.3667

19.5920,0.3411,-0.2022,0.7242,2.1522,2.8852,1.8978,1.3776,1.2130,1.8978,1.3108

20.5910,0.3411,0.7238,-0.3254,2.9239,2.5147,1.8978,1.1204,1.2164,1.8978,1.3137

21.5910,0.8555,0.3534,-0.0167,2.4094,2.6382,1.8360,1.3776,1.2696,1.8360,1.3505

22.5910,0.0839,0.7856,-0.4489,3.4383,2.8234,1.7126,1.8921,1.4291,1.7126,1.4696

23.5920,0.0839,0.4769,-0.5106,2.9239,2.5765,1.9595,0.8631,1.0689,1.9595,1.1962

24.5910,-0.9449,0.6621,-0.4489,4.7245,2.5765,1.9595,1.6349,1.3674,1.9595,1.4519

25.5910,-0.6877,0.5386,-0.4489,3.6956,2.6382,2.0830,1.3776,1.1856,2.0830,1.3138

26.5910,0.8555,0.6003,-0.2019,2.1522,2.8234,1.8360,2.1494,1.3965,1.8360,1.4593

27.5910,0.8555,0.4769,-0.1401,3.1811,2.8234,1.8978,2.4066,1.6006,1.8978,1.6430

28.5910,0.8555,0.5386,0.1068,2.6666,2.8852,1.8978,1.8921,1.4908,1.8978,1.5489

29.5910,0.0839,0.6003,-0.3871,3.6956,2.5765,2.2064,1.8921,1.4102,2.2064,1.5240

30.5910,0.8555,0.4151,0.2303,3.4383,2.8234,1.6508,2.1494,1.6520,1.6508,1.6518

31.5910,0.8555,0.6621,0.2920,2.6666,2.7617,1.8978,1.6349,1.4788,1.8978,1.5387

32.5920,1.3699,0.6003,-0.0784,3.9528,2.8234,1.8978,1.8921,1.7600,1.8978,1.7797

33.5910,0.3411,0.3534,0.3538,2.4094,2.9469,1.8978,1.8921,1.3828,1.8978,1.4564

34.5910,0.0839,0.7856,0.4155,3.4383,2.8234,1.9595,2.1494,1.6160,1.9595,1.6651

