Elapsed Time (s), Rod voltage (V)
1.1910,NaN

1.5910,0.1662

2.5910,0.1670

3.5910,0.1673

4.5920,0.1680

5.5910,0.1688

6.5910,0.1695

7.5910,0.1701

8.5910,0.1708

9.5920,0.1715

10.5910,0.1722

11.5910,0.1730

12.5920,0.1737

13.5910,0.1744

14.5910,0.1751

15.5910,0.1758

16.5910,0.1764

17.5910,0.1771

18.5910,0.1778

19.5920,0.1785

20.5910,0.1791

21.5910,0.1797

22.5910,0.1803

23.5920,0.1810

24.5910,0.1816

25.5910,0.1822

26.5910,0.1828

27.5910,0.1835

28.5910,0.1840

29.5910,0.1846

30.5910,0.1853

31.5910,0.1860

32.5920,0.1866

33.5910,0.1873

34.5910,0.1879

35.5910,0.1886

36.5910,0.1893

37.5910,0.1899

38.5910,0.1906

39.5910,0.1913

40.5910,0.1917

41.5910,0.1924

42.5910,0.1931

43.5910,0.1936

44.5910,0.1942

45.5920,0.1949

46.5910,0.1954

47.5910,0.1960

48.5910,0.1966

49.5910,0.1971

50.5910,0.1977

51.5910,0.1983

52.5910,0.1989

53.5920,0.1994

54.5910,0.2000

55.5910,0.2006

56.5910,0.2011

57.5910,0.2017

58.5910,0.2022

59.5910,0.2028

60.5930,0.2033

61.5920,0.2038

62.5910,0.2043

63.5910,0.2048

64.5910,0.2053

65.5910,0.2059

66.5920,0.2063

67.5910,0.2069

68.5920,0.2075

69.5910,0.2080

70.5910,0.2086

71.5910,0.2090

72.5910,0.2095

73.5920,0.2101

74.5910,0.2105

75.5920,0.2111

76.5910,0.2115

77.5910,0.2121

78.5910,0.2126

79.5910,0.2131

80.5910,0.2135

81.5920,0.2140

82.5910,0.2144

83.5910,0.2150

84.5910,0.2154

85.5910,0.2159

86.5910,0.2163

87.5910,0.2169

88.5910,0.2173

89.5910,0.2177

90.5910,0.2181

91.5910,0.2185

92.5920,0.2189

93.5910,0.2193

94.5910,0.2198

95.5910,0.2202

96.5910,0.2207

97.5920,0.2211

98.5920,0.2216

99.5910,0.2220

100.5910,0.2225

101.5910,0.2228

102.5910,0.2234

103.5910,0.2238

104.5910,0.2242

105.5920,0.2247

106.5910,0.2251

107.5910,0.2255

108.5910,0.2259

109.5910,0.2262

110.5910,0.2266

111.5910,0.2270

112.5910,0.2273

113.5920,0.2278

114.5920,0.2282

115.5910,0.2286

116.5910,0.2290

117.5910,0.2294

118.5910,0.2296

119.5910,0.2300

120.5910,0.2302

121.5910,0.2305

122.5910,0.2309

123.5910,0.2312

124.5920,0.2315

125.5910,0.2319

126.5910,0.2323

127.5910,0.2327

128.5910,0.2331

129.5910,0.2335

130.5910,0.2338

131.5910,0.2341

132.5910,0.2345

133.5910,0.2348

134.5910,0.2353

135.5920,0.2356

136.5910,0.2360

137.5910,0.2364

138.5910,0.2367

139.5910,0.2370

140.5910,0.2373

141.5920,0.2376

142.5910,0.2379

143.5920,0.2383

144.5910,0.2386

145.5910,0.2390

146.5910,0.2393

147.5910,0.2396

148.5910,0.2400

149.5920,0.2403

150.5910,0.2406

151.5910,0.2409

152.5910,0.2413

153.5910,0.2416

154.5910,0.2418

155.5910,0.2422

156.5910,0.2425

157.5910,0.2429

158.5910,0.2432

159.5910,0.2435

160.5910,0.2438

161.5910,0.2440

162.5910,0.2443

163.5910,0.2446

164.5910,0.2449

165.5920,0.2451

166.5910,0.2454

167.5910,0.2457

168.5910,0.2460

169.5920,0.2463

170.5910,0.2466

171.5910,0.2468

172.5920,0.2472

173.5920,0.2476

174.5910,0.2480

175.5920,0.2483

176.5910,0.2487

177.5910,0.2489

178.5920,0.2492

179.5910,0.2495

180.5910,0.2497

181.5920,0.2499

182.5910,0.2501

183.5920,0.2504

184.5910,0.2507

185.5910,0.2511

186.5910,0.2513

187.5910,0.2516

188.5910,0.2519

189.5910,0.2522

190.5910,0.2526

191.5910,0.2528

192.5910,0.2531

193.5910,0.2533

194.5910,0.2536

195.5920,0.2539

196.5910,0.2542

197.5910,0.2544

198.5910,0.2547

199.5930,0.2550

200.5910,0.2553

201.5910,0.2555

202.5910,0.2558

203.5910,0.2560

204.5910,0.2562

205.5920,0.2565

206.5910,0.2568

207.5910,0.2569

208.5910,0.2572

209.5910,0.2575

210.5920,0.2578

211.5910,0.2580

212.5910,0.2583

213.5920,0.2585

214.5910,0.2587

215.5910,0.2590

216.5910,0.2592

217.5910,0.2595

218.5910,0.2598

219.5910,0.2600

220.5910,0.2603

221.5910,0.2606

222.5910,0.2609

223.5910,0.2612

224.5910,0.2613

225.5920,0.2616

226.5910,0.2619

227.5910,0.2622

228.5910,0.2625

229.5910,0.2627

230.5910,0.2629

231.5910,0.2632

232.5910,0.2635

233.5910,0.2637

234.5910,0.2640

235.5920,0.2642

236.5910,0.2644

237.5910,0.2646

238.5910,0.2647

239.5910,0.2649

240.5910,0.2651

241.5910,0.2653

242.5910,0.2656

243.5910,0.2658

244.5910,0.2660

245.5910,0.2663

246.5910,0.2666

247.5920,0.2667

248.5910,0.2670

249.5910,0.2673

250.5910,0.2675

251.5910,0.2678

252.5910,0.2681

253.5920,0.2682

254.5910,0.2685

255.5910,0.2686

256.5910,0.2689

257.5910,0.2692

258.5910,0.2693

259.5910,0.2695

260.5910,0.2698

261.5910,0.2699

262.5910,0.2702

263.5910,0.2704

264.5920,0.2706

265.5910,0.2709

266.5910,0.2711

267.5910,0.2714

268.5910,0.2715

269.5910,0.2718

270.5910,0.2721

271.5920,0.2722

272.5920,0.2725

273.5910,0.2727

274.5910,0.2729

275.5910,0.2731

276.5910,0.2733

277.5910,0.2736

278.5910,0.2738

279.5910,0.2741

280.5920,0.2743

281.5920,0.2745

282.5920,0.2748

283.5910,0.2749

284.5910,0.2752

285.5910,0.2754

286.5910,0.2755

287.5910,0.2758

288.5910,0.2760

289.5910,0.2761

290.5910,0.2764

291.5910,0.2766

292.5910,0.2768

293.5910,0.2770

294.5910,0.2773

295.5920,0.2775

296.5910,0.2777

297.5910,0.2780

298.5910,0.2782

299.5910,0.2784

300.5910,0.2787

301.5910,0.2790

302.5910,0.2792

303.5920,0.2794

304.5920,0.2795

305.5910,0.2797

306.5910,0.2798

307.5910,0.2800

308.5910,0.2800

309.5910,0.2801

310.5910,0.2803

311.5910,0.2806

312.5910,0.2808

313.5910,0.2810

314.5920,0.2811

315.5910,0.2814

316.5910,0.2816

317.5910,0.2819

318.5910,0.2820

319.5910,0.2822

320.5910,0.2824

321.5910,0.2826

322.5920,0.2828

323.5910,0.2831

324.5910,0.2833

325.5910,0.2835

326.5920,0.2836

327.5910,0.2838

328.5930,0.2840

329.5910,0.2842

330.5910,0.2843

331.5920,0.2845

332.5910,0.2847

333.5910,0.2848

334.5920,0.2849

335.5910,0.2852

336.5910,0.2853

337.5910,0.2854

338.5910,0.2856

339.5910,0.2857

340.5910,0.2860

341.5910,0.2861

342.5910,0.2862

343.5920,0.2864

344.5910,0.2867

345.5910,0.2869

346.5910,0.2871

347.5910,0.2873

348.5920,0.2874

349.5910,0.2875

350.5910,0.2877

351.5910,0.2879

352.5910,0.2880

353.5910,0.2882

354.5910,0.2883

355.5910,0.2884

356.5920,0.2886

357.5920,0.2887

358.5910,0.2890

359.5910,0.2892

360.5910,0.2893

361.5910,0.2895

362.5910,0.2896

363.5910,0.2898

364.5920,0.2900

365.5910,0.2901

366.5910,0.2903

367.5910,0.2904

368.5920,0.2906

369.5920,0.2907

370.5920,0.2909

371.5910,0.2911

372.5910,0.2914

373.5910,0.2916

374.5910,0.2917

375.5910,0.2919

376.5910,0.2921

377.5910,0.2923

378.5910,0.2924

379.5910,0.2926

380.5910,0.2928

381.5920,0.2929

382.5910,0.2931

383.5910,0.2933

384.5910,0.2934

385.5910,0.2936

386.5910,0.2938

387.5910,0.2940

388.5920,0.2941

389.5910,0.2943

390.5920,0.2945

391.5920,0.2947

392.5910,0.2948

393.5910,0.2950

394.5910,0.2952

395.5910,0.2953

396.5920,0.2955

397.5910,0.2956

398.5910,0.2957

399.5910,0.2958

400.5910,0.2960

401.5910,0.2961

402.5910,0.2963

403.5920,0.2965

404.5910,0.2966

405.5920,0.2967

406.5910,0.2968

407.5910,0.2970

408.5910,0.2971

409.5910,0.2972

410.5910,0.2974

411.5920,0.2975

412.5910,0.2977

413.5910,0.2978

414.5910,0.2979

415.5910,0.2981

416.5910,0.2982

417.5910,0.2984

418.5920,0.2985

419.5910,0.2987

420.5910,0.2988

421.5910,0.2988

422.5920,0.2989

423.5910,0.2990

424.5910,0.2991

425.5930,0.2993

426.5910,0.2994

427.5910,0.2996

428.5910,0.2997

429.5910,0.2998

430.5910,0.2999

431.5910,0.3001

432.5910,0.3002

433.5920,0.3004

434.5910,0.3004

435.5910,0.3005

436.5910,0.3005

437.5910,0.3007

438.5910,0.3007

439.5910,0.3008

440.5910,0.3009

441.5910,0.3010

442.5910,0.3012

443.5910,0.3013

444.5910,0.3014

445.5920,0.3015

446.5910,0.3016

447.5910,0.3017

448.5910,0.3018

449.5910,0.3018

450.5920,0.3020

451.5910,0.3021

452.5910,0.3022

453.5910,0.3023

454.5910,0.3025

455.5910,0.3027

456.5920,0.3028

457.5910,0.3029

458.5910,0.3030

459.5910,0.3031

460.5920,0.3032

461.5910,0.3034

462.5910,0.3035

463.5910,0.3037

464.5910,0.3037

465.5910,0.3038

466.5910,0.3039

467.5920,0.3040

468.5920,0.3040

469.5910,0.3041

470.5910,0.3043

471.5920,0.3044

472.5910,0.3044

473.5910,0.3046

474.5910,0.3047

475.5910,0.3048

476.5910,0.3047

477.5910,0.3049

478.5910,0.3049

479.5920,0.3051

480.5910,0.3047

481.5910,0.3050

482.5910,0.3052

483.5910,0.3052

484.5910,0.3055

485.5910,0.3056

486.5910,0.3057

487.5910,0.3058

488.5910,0.3059

489.5910,0.3060

490.5910,0.3061

491.5910,0.3062

492.5910,0.3060

493.5910,0.3062

494.5910,0.3064

495.5910,0.3065

496.5910,0.3066

497.5910,0.3067

498.5920,0.3069

499.5910,0.3070

500.5910,0.3071

501.5910,0.3072

502.5910,0.3073

503.5910,0.3074

504.5910,0.3075

505.5910,0.3076

506.5910,0.3077

507.5910,0.3079

508.5910,0.3079

509.5910,0.3080

510.5910,0.3081

511.5910,0.3083

512.5910,0.3084

513.5910,0.3086

514.5910,0.3086

515.5910,0.3087

516.5910,0.3088

517.5920,0.3089

518.5920,0.3090

519.5910,0.3091

520.5910,0.3092

521.5910,0.3093

522.5910,0.3094

523.5910,0.3096

524.5910,0.3097

