Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.1910,27.9668,27.6267,27.5574,28.0234,27.9178,25.6414,25.1791,28.3798,27.8184,27.0106,27.2865

1.5910,27.9607,27.6032,27.5655,28.0395,27.9452,25.6329,25.1825,28.3695,27.8228,27.0012,27.2874

2.5910,27.9594,27.6001,27.5568,28.0322,27.9087,25.6581,25.1651,28.3833,27.8114,27.0207,27.2830

3.5910,27.9611,27.6161,27.5709,28.0227,27.9144,25.6630,25.1866,28.3393,27.8170,27.0012,27.2843

4.5920,27.9613,27.6146,27.5675,28.0151,27.8992,25.6892,25.1873,28.3112,27.8115,27.0002,27.2807

5.5910,27.9381,27.6099,27.5614,28.0269,27.9209,25.7018,25.2013,28.3733,27.8114,27.0375,27.2917

6.5910,27.9499,27.6011,27.5488,28.0124,27.9027,25.7416,25.2010,28.4675,27.8030,27.1046,27.3031

7.5910,27.9608,27.6190,27.5549,28.0326,27.9111,25.7335,25.1905,28.6059,27.8157,27.1697,27.3261

8.5910,27.9434,27.6101,27.5390,28.0229,27.8867,25.7511,25.1915,28.7256,27.8004,27.2383,27.3338

9.5920,27.9634,27.5919,27.5542,28.0174,27.8916,25.7310,25.1781,28.7866,27.8037,27.2588,27.3393

10.5910,27.9604,27.6073,27.5540,28.0351,27.9022,25.7478,25.2171,28.7972,27.8118,27.2725,27.3526

11.5910,27.9487,27.6072,27.5304,28.0270,27.8951,25.7564,25.1789,28.7874,27.8017,27.2719,27.3414

12.5920,27.9658,27.5970,27.5366,28.0224,27.8745,25.7518,25.2154,28.7663,27.7993,27.2591,27.3412

13.5910,27.9581,27.5935,27.5568,28.0015,27.8979,25.7280,25.2195,28.7671,27.8015,27.2476,27.3403

14.5910,27.9571,27.6142,27.5463,28.0213,27.8832,25.7360,25.2015,28.7524,27.8044,27.2442,27.3390

15.5910,27.9397,27.6015,27.5256,28.0218,27.8823,25.7308,25.1963,28.7218,27.7942,27.2263,27.3275

16.5910,27.9446,27.5848,27.5386,28.0201,27.8703,25.7542,25.1819,28.7489,27.7917,27.2515,27.3304

17.5910,27.9455,27.5948,27.5397,28.0132,27.8742,25.7725,25.2111,28.7408,27.7935,27.2567,27.3365

18.5910,27.9562,27.6041,27.5188,28.0168,27.8693,25.7559,25.1860,28.7162,27.7930,27.2361,27.3279

19.5920,27.9446,27.5998,27.5338,27.9951,27.8797,25.7565,25.2046,28.7065,27.7906,27.2315,27.3276

20.5910,27.9286,27.5908,27.5441,28.0044,27.8645,25.7571,25.1730,28.7042,27.7865,27.2306,27.3208

21.5910,27.9391,27.6073,27.5414,27.9960,27.8571,25.7515,25.1966,28.7048,27.7882,27.2281,27.3242

22.5910,27.9595,27.5914,27.5462,27.9900,27.8590,25.7743,25.1780,28.7210,27.7892,27.2476,27.3274

23.5920,27.9460,27.5799,27.5153,28.0011,27.8588,25.7692,25.2060,28.7169,27.7802,27.2431,27.3241

24.5910,27.9515,27.5853,27.5311,27.9994,27.8458,25.7526,25.2091,28.6979,27.7826,27.2252,27.3216

25.5910,27.9325,27.5971,27.5207,27.9900,27.8548,25.7703,25.1679,28.7109,27.7790,27.2406,27.3180

26.5910,27.9480,27.5956,27.5188,27.9871,27.8618,25.7680,25.1735,28.7363,27.7823,27.2521,27.3236

27.5910,27.9299,27.5911,27.5275,27.9977,27.8517,25.7767,25.1790,28.7568,27.7796,27.2668,27.3263

28.5910,27.9427,27.5694,27.5284,27.9991,27.8323,25.7565,25.1928,28.7729,27.7744,27.2647,27.3243

29.5910,27.9440,27.5989,27.5216,28.0031,27.8467,25.7767,25.1681,28.7963,27.7828,27.2865,27.3319

30.5910,27.9327,27.5897,27.5110,28.0033,27.8446,25.7782,25.1629,28.8317,27.7762,27.3049,27.3318

31.5910,27.9254,27.5802,27.5312,27.9986,27.8634,25.7670,25.1456,28.8446,27.7797,27.3058,27.3320

32.5920,27.9262,27.5845,27.5233,27.9850,27.8578,25.7975,25.1474,28.8670,27.7753,27.3323,27.3361

33.5910,27.9312,27.5856,27.5333,27.9908,27.8486,25.7989,25.1449,28.9003,27.7779,27.3496,27.3417

34.5910,27.9051,27.5782,27.5283,27.9961,27.8491,25.7773,25.1286,28.9137,27.7714,27.3455,27.3345

35.5910,27.9144,27.5900,27.5325,27.9877,27.8529,25.7824,25.1473,28.9291,27.7755,27.3557,27.3420

36.5910,27.9092,27.5973,27.5190,27.9921,27.8446,25.8009,25.1290,28.9715,27.7724,27.3862,27.3454

37.5910,27.9125,27.5780,27.5116,27.9677,27.8301,25.7994,25.1303,28.9884,27.7600,27.3939,27.3398

38.5910,27.9165,27.5850,27.5256,27.9789,27.8343,25.8209,25.1358,29.0235,27.7680,27.4222,27.3525

39.5910,27.9208,27.5843,27.5098,27.9768,27.8326,25.8157,25.1254,29.0386,27.7649,27.4271,27.3505

40.5910,27.9034,27.5908,27.5116,27.9771,27.8231,25.8045,25.1207,29.0828,27.7612,27.4436,27.3517

41.5910,27.9091,27.5720,27.5070,27.9767,27.8302,25.8130,25.1264,29.0824,27.7590,27.4477,27.3521

42.5910,27.9143,27.5820,27.5056,27.9584,27.8213,25.8234,25.1227,29.0636,27.7563,27.4435,27.3489

43.5910,27.9274,27.5737,27.5073,27.9455,27.8244,25.8469,25.1372,29.0729,27.7556,27.4599,27.3544

44.5910,27.9062,27.5894,27.5060,27.9866,27.8307,25.8266,25.1358,29.0701,27.7638,27.4484,27.3564

45.5920,27.9073,27.5649,27.4806,27.9565,27.8180,25.8226,25.1275,29.0731,27.7455,27.4479,27.3438

46.5910,27.9011,27.5715,27.4758,27.9545,27.8207,25.8386,25.1124,29.0839,27.7447,27.4612,27.3448

47.5910,27.9269,27.5620,27.4862,27.9559,27.8113,25.8427,25.1269,29.1224,27.7485,27.4825,27.3543

48.5910,27.9020,27.5663,27.5008,27.9485,27.8057,25.8554,25.1326,29.1341,27.7447,27.4948,27.3557

49.5910,27.8870,27.5638,27.4973,27.9596,27.7890,25.8598,25.1270,29.1422,27.7393,27.5010,27.3532

50.5910,27.9103,27.5795,27.4933,27.9423,27.8113,25.8618,25.1276,29.1626,27.7473,27.5122,27.3611

51.5910,27.9053,27.5668,27.4876,27.9531,27.8278,25.8503,25.1180,29.1243,27.7481,27.4873,27.3541

52.5910,27.9032,27.5626,27.4787,27.9546,27.8072,25.8515,25.1361,29.1499,27.7413,27.5007,27.3555

53.5920,27.8891,27.5611,27.4815,27.9338,27.8038,25.8596,25.1159,29.1307,27.7339,27.4951,27.3469

54.5910,27.8891,27.5755,27.4920,27.9401,27.8096,25.8614,25.1419,29.1175,27.7413,27.4895,27.3534

55.5910,27.8780,27.5512,27.4895,27.9361,27.8052,25.8456,25.1317,29.0918,27.7320,27.4687,27.3411

56.5910,27.8748,27.5622,27.4863,27.9434,27.7818,25.8688,25.1421,29.0613,27.7297,27.4651,27.3401

57.5910,27.8852,27.5777,27.4698,27.9438,27.7973,25.8651,25.1380,29.0784,27.7348,27.4717,27.3444

58.5910,27.8737,27.5685,27.4832,27.9478,27.8163,25.8710,25.1340,29.0551,27.7379,27.4630,27.3437

59.5910,27.8887,27.5638,27.4959,27.9204,27.8111,25.8662,25.1278,29.0724,27.7360,27.4693,27.3433

60.5930,27.8854,27.5725,27.4533,27.9372,27.8015,25.8803,25.1305,29.0714,27.7300,27.4759,27.3415

61.5920,27.8810,27.5475,27.4702,27.9377,27.7987,25.8911,25.1574,29.0746,27.7270,27.4829,27.3448

62.5910,27.8816,27.5645,27.4815,27.9518,27.8217,25.8765,25.1390,29.0837,27.7402,27.4801,27.3500

63.5910,27.8718,27.5459,27.4757,27.9318,27.7805,25.8870,25.1391,29.0762,27.7211,27.4816,27.3385

64.5910,27.8764,27.5482,27.4737,27.9242,27.7998,25.8727,25.1362,29.1024,27.7244,27.4876,27.3417

65.5910,27.8700,27.5567,27.4601,27.9313,27.8163,25.9032,25.1732,29.1074,27.7269,27.5053,27.3523

66.5920,27.8803,27.5676,27.4870,27.9096,27.8088,25.9013,25.1874,29.1516,27.7307,27.5264,27.3617

67.5910,27.8668,27.5595,27.4549,27.9180,27.8229,25.9014,25.1733,29.1644,27.7244,27.5329,27.3577

