Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.1850,0.0104,0.0501,0.0000,0.0000

2.1790,0.0055,0.0399,0.0000,0.0000

3.1790,0.0154,0.0759,0.0000,0.0001

4.1790,0.0117,0.0399,0.0000,0.0000

5.1790,0.0104,0.0450,0.0000,0.0000

6.1790,0.0088,0.0399,0.0000,0.0000

7.1790,0.0062,0.0296,0.0000,0.0000

8.1790,0.0042,0.0296,0.0000,0.0000

9.1790,0.0044,0.0450,0.0000,0.0000

10.1790,0.0070,0.0707,0.0000,0.0000

11.1800,0.0065,0.0450,0.0000,0.0000

