Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.1850,-0.4305,0.0447,1.7121,1.1233,1.5268,-0.4482,0.3486,0.7208,-0.4482,0.5538

2.1790,0.0839,0.0447,1.8973,2.4094,1.6503,0.0457,1.1204,1.2010,0.0457,1.0360

3.1790,-0.1733,0.1065,2.0208,2.9239,1.8973,0.3544,0.3486,1.1873,0.3544,1.0683

4.1790,-3.7741,-0.1405,2.1442,1.8950,1.7121,0.4161,-0.1659,0.2785,0.4161,0.2981

5.1790,-1.2021,0.1682,2.0825,2.9239,1.7738,0.4161,0.0913,0.9729,0.4161,0.8934

6.1790,1.1127,-0.2022,2.2060,2.1522,1.6503,0.6630,-0.4232,1.0826,0.6630,1.0227

7.1790,0.5983,-0.2022,1.8355,1.6377,1.5886,0.6013,-0.1659,0.8820,0.6013,0.8419

8.1790,-0.6877,0.0447,1.9590,2.9239,1.5886,0.1692,0.8631,1.1153,0.1692,0.9801

9.1790,-0.6877,0.0447,1.8355,1.6377,1.7738,-0.0160,-1.9667,0.4396,-0.0160,0.3745

10.1790,-0.6877,0.1065,1.8355,2.4094,1.7738,-0.0160,1.1204,1.0930,-0.0160,0.9345

11.1800,-3.7741,0.9708,1.7121,2.4094,1.7738,-0.0778,0.3486,0.5734,-0.0778,0.4804

