Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.0080,24.9777,24.4739,23.3400,24.2437,24.3733,24.5227,24.3856,24.4140,24.2817,24.4683,24.3414

1.7080,24.9886,24.4736,23.3563,24.2680,24.3512,24.5336,24.3776,24.4154,24.2875,24.4745,24.3455

2.7070,24.9795,24.4736,23.3567,24.2595,24.3526,24.5278,24.3907,24.4238,24.2844,24.4758,24.3455

3.7070,24.9950,24.4731,23.3643,24.2581,24.3432,24.5254,24.3723,24.4219,24.2868,24.4736,24.3442

4.7070,24.9746,24.4621,23.3580,24.2650,24.3633,24.5318,24.3981,24.4170,24.2846,24.4744,24.3463

5.7070,24.9756,24.4827,23.3611,24.2379,24.3471,24.5409,24.3798,24.4020,24.2809,24.4715,24.3409

6.7070,24.9770,24.4744,23.3381,24.2498,24.3576,24.5253,24.3840,24.3949,24.2794,24.4601,24.3376

7.7080,24.9953,24.4824,23.3542,24.2527,24.3378,24.5422,24.4033,24.4151,24.2845,24.4787,24.3479

8.7070,24.9753,24.4967,23.3444,24.2561,24.3521,24.5251,24.3672,24.4131,24.2849,24.4691,24.3412

9.7070,24.9990,24.4880,23.3664,24.2635,24.3547,24.5407,24.3838,24.4301,24.2943,24.4854,24.3532

10.7070,24.9923,24.4849,23.3411,24.2585,24.3502,24.5458,24.3893,24.4252,24.2854,24.4855,24.3484

11.7080,24.9826,24.4794,23.3337,24.2577,24.3414,24.5295,24.3963,24.4251,24.2790,24.4773,24.3432

12.7070,24.9675,24.4759,23.3462,24.2518,24.3374,24.5300,24.3967,24.4246,24.2758,24.4773,24.3413

13.7070,24.9720,24.4811,23.3585,24.2551,24.3568,24.5345,24.3870,24.4135,24.2847,24.4740,24.3448

14.7070,24.9809,24.4785,23.3427,24.2591,24.3419,24.5226,24.3770,24.3983,24.2806,24.4604,24.3376

15.7080,24.9746,24.4871,23.3589,24.2560,24.3505,24.5258,24.4033,24.4308,24.2854,24.4783,24.3484

16.7070,24.9884,24.4852,23.3390,24.2324,24.3458,24.5282,24.3907,24.4054,24.2782,24.4668,24.3394

17.7080,24.9867,24.4774,23.3331,24.2448,24.3606,24.5379,24.3975,24.4065,24.2805,24.4722,24.3430

18.7070,24.9712,24.4785,23.3488,24.2643,24.3438,24.5299,24.4004,24.4203,24.2813,24.4751,24.3446

19.7070,24.9743,24.4681,23.3535,24.2658,24.3593,24.5411,24.3837,24.4050,24.2842,24.4730,24.3438

20.7070,24.9915,24.4644,23.3461,24.2635,24.3354,24.5550,24.4089,24.4288,24.2802,24.4919,24.3492

21.7070,24.9747,24.4746,23.3630,24.2515,24.3494,24.5386,24.3954,24.4247,24.2827,24.4817,24.3465

