Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.0080,0.3411,0.2917,0.2303,0.3516,0.2302,-0.0160,0.6059,0.3418,-0.0160,0.2907

1.7080,0.0839,0.2917,0.1686,0.8661,0.1067,0.1692,-0.1659,0.2252,0.1692,0.2172

2.7070,0.5983,0.3534,0.2920,0.0944,0.1685,-0.0778,-0.1659,0.2234,-0.0778,0.1804

3.7070,0.3411,0.0447,0.1068,0.3516,0.2302,-0.0160,0.0913,0.1943,-0.0160,0.1642

4.7070,0.3411,0.1065,0.1686,0.3516,0.2302,-0.1395,-0.4232,0.1291,-0.1395,0.0907

5.7070,-0.4305,0.2917,0.2303,0.6088,0.2302,-0.0160,-0.4232,0.0846,-0.0160,0.0702

6.7070,0.3411,0.2917,0.2303,0.3516,0.2302,-0.0160,-0.1659,0.2132,-0.0160,0.1804

7.7080,0.0839,0.2299,-0.0167,0.0944,0.1067,-0.4482,1.6349,0.3555,-0.4482,0.2407

8.7070,0.0839,0.2917,0.2303,0.8661,0.2302,-0.0778,-0.1659,0.2560,-0.0778,0.2083

9.7070,0.3411,0.0447,0.1068,0.6088,0.2920,-0.1395,-0.1659,0.2046,-0.1395,0.1554

10.7070,0.3411,0.3534,0.2920,-1.7062,0.3537,-0.0778,0.0913,-0.0458,-0.0778,-0.0503

11.7080,0.3411,0.3534,0.0451,0.0944,0.1685,-0.0160,0.3486,0.2252,-0.0160,0.1907

12.7070,0.0839,0.4151,0.1068,0.6088,0.1685,0.0457,-0.9377,0.0742,0.0457,0.0702

13.7070,0.0839,0.4151,0.2303,0.6088,0.1685,-0.0160,-0.1659,0.2235,-0.0160,0.1892

14.7070,0.0839,0.2299,0.2920,0.0944,0.2302,-0.0778,-3.2529,-0.3871,-0.0778,-0.3429

15.7080,-0.1733,0.4151,0.2303,0.6088,0.1067,-0.0160,-0.1659,0.1703,-0.0160,0.1437

16.7070,-0.1733,0.2917,0.2303,0.8661,0.0450,-0.0778,0.0913,0.2252,-0.0778,0.1819

17.7080,0.3411,0.1065,0.1686,0.6088,0.1685,0.0457,-0.1659,0.2046,0.0457,0.1819

18.7070,0.0839,0.2299,0.2920,0.8661,0.1685,0.0457,0.0913,0.2886,0.0457,0.2539

19.7070,0.0839,0.2917,1.7121,2.1522,-0.1402,0.2309,-0.4232,0.6127,0.2309,0.5582

20.7070,0.5983,0.1682,0.2303,0.3516,0.2920,-0.2630,-0.1659,0.2457,-0.2630,0.1731

21.7070,0.5983,0.1682,0.1686,0.3516,0.2302,-0.0778,0.3486,0.3109,-0.0778,0.2554

