Elapsed Time (s), Rod voltage (V)
1.2170,NaN

1.6200,3.3466

2.6190,3.3443

3.6190,3.3394

4.6190,3.3343

5.6190,3.3309

6.6190,3.3267

7.6190,3.3217

8.6200,3.3175

9.6190,3.3143

10.6190,3.3117

11.6190,3.3078

12.6190,3.3055

13.6190,3.3045

14.6190,3.3030

15.6200,3.3014

16.6190,3.2994

17.6190,3.2981

18.6190,3.2979

19.6190,3.2974

20.6190,3.2960

21.6200,3.2941

22.6190,3.2921

23.6190,3.2908

24.6190,3.2908

25.6190,3.2907

26.6190,3.2905

27.6200,3.2913

28.6190,3.2933

29.6190,3.2958

30.6190,3.2983

31.6190,3.3004

32.6190,3.3044

33.6200,3.3110

34.6190,3.3173

35.6190,3.3221

36.6190,3.3253

37.6200,3.3292

38.6190,3.3334

39.6210,3.3399

40.6190,3.3460

41.6190,3.3497

42.6190,3.3535

43.6190,3.3577

44.6200,3.3624

45.6190,3.3677

46.6190,3.3743

47.6190,3.3794

48.6190,3.3854

49.6190,3.3907

50.6190,3.3955

51.6190,3.3985

52.6190,3.4013

53.6190,3.4040

54.6190,3.4082

55.6190,3.4112

56.6200,3.4151

57.6190,3.4169

58.6190,3.4192

59.6190,3.4223

60.6190,3.4254

61.6190,3.4289

62.6200,3.4339

63.6190,3.4373

64.6190,3.4427

65.6190,3.4470

66.6190,3.4527

67.6190,3.4568

68.6190,3.4614

69.6190,3.4656

70.6190,3.4691

71.6190,3.4720

72.6190,3.4774

73.6200,3.4845

74.6190,3.4881

75.6190,3.4925

76.6190,3.4990

77.6190,3.5058

78.6190,3.5126

79.6200,3.5195

80.6190,3.5250

81.6190,3.5300

82.6190,3.5351

83.6200,3.5410

84.6190,3.5457

85.6190,3.5532

86.6200,3.5569

87.6190,3.5569

88.6190,3.5608

89.6190,3.5615

90.6190,3.5663

91.6190,3.5671

92.6190,3.5692

93.6210,3.5744

94.6190,3.5770

95.6190,3.5802

96.6190,3.5853

97.6190,3.5853

98.6190,3.5876

99.6190,3.5936

100.6200,3.5916

101.6190,3.5933

102.6190,3.5950

103.6190,3.6001

104.6190,3.6007

105.6190,3.5980

106.6190,3.5997

107.6190,3.6021

108.6190,3.6020

109.6190,3.6076

110.6190,3.6064

111.6190,3.6072

112.6190,3.6113

113.6190,3.6108

114.6200,3.6103

115.6190,3.6146

116.6190,3.6180

117.6190,3.6176

118.6190,3.6226

119.6190,3.6197

120.6190,3.6226

121.6190,3.6239

122.6190,3.6292

123.6190,3.6269

124.6200,3.6296

125.6200,3.6385

126.6200,3.6366

127.6190,3.6341

128.6190,3.6396

129.6190,3.6382

130.6200,3.6386

131.6190,3.6444

132.6190,3.6459

133.6190,3.6444

134.6190,3.6437

135.6200,3.6493

136.6200,3.6517

137.6190,3.6479

138.6190,3.6498

139.6190,3.6481

140.6190,3.6590

141.6190,3.6504

142.6190,3.6531

143.6200,3.6528

144.6190,3.6619

145.6190,3.6575

146.6190,3.6557

147.6190,3.6566

148.6190,3.6655

149.6190,3.6591

150.6190,3.6686

151.6200,3.6738

152.6190,3.6656

153.6190,3.6691

154.6190,3.6672

155.6190,3.6757

156.6200,3.6786

157.6190,3.6730

158.6200,3.6752

159.6200,3.6782

160.6200,3.6795

161.6200,3.6850

162.6200,3.6801

163.6210,3.6898

164.6190,3.6891

165.6200,3.6840

166.6200,3.6866

167.6190,3.6844

168.6190,3.6852

169.6190,3.6881

170.6190,3.6823

171.6200,3.7035

172.6190,3.6873

173.6210,3.6887

174.6200,3.6852

175.6190,3.7032

176.6200,3.7009

177.6200,3.6907

178.6200,3.6914

179.6190,3.6921

180.6190,3.6975

181.6190,3.6903

182.6190,3.7080

183.6210,3.6934

184.6200,3.7025

185.6190,3.7108

186.6190,3.7047

187.6190,3.7032

188.6200,3.7039

189.6190,3.7230

190.6200,3.7075

191.6190,3.7084

192.6190,3.7087

193.6190,3.7189

194.6190,3.7185

195.6190,3.7169

196.6190,3.7261

197.6210,3.7142

198.6200,3.7214

199.6200,3.7211

200.6190,3.7434

201.6190,3.7430

202.6190,3.7433

203.6190,3.7431

204.6190,3.7338

205.6200,3.7357

206.6190,3.7450

207.6190,3.7525

208.6190,3.7604

209.6190,3.7632

210.6190,3.7658

211.6190,3.7662

212.6190,3.7623

213.6200,3.7746

214.6200,3.7782

215.6190,3.7763

216.6190,3.7692

217.6200,3.7833

218.6190,3.7784

219.6200,3.7810

220.6200,3.7795

221.6190,3.7789

222.6190,3.7874

223.6190,3.7789

224.6190,3.7898

225.6190,3.8022

226.6200,3.7863

227.6190,3.7828

228.6190,3.7976

229.6200,3.7937

230.6190,3.7870

231.6190,3.7828

232.6190,3.7728

233.6190,3.7805

234.6190,3.8214

235.6200,3.7869

236.6190,3.7737

237.6190,3.7815

238.6200,3.7740

239.6190,3.7721

240.6190,3.8002

241.6190,3.7867

242.6210,3.8071

243.6190,3.8029

244.6190,3.7894

245.6190,3.7980

246.6200,3.7940

247.6200,3.8065

248.6190,3.8045

249.6190,3.7894

250.6190,3.8041

251.6190,3.8070

252.6190,3.7922

253.6190,3.7878

254.6190,3.8314

255.6210,3.8038

256.6190,3.8011

257.6200,3.7986

258.6190,3.7864

259.6190,3.7990

