Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2170,-1.4593,0.1682,3.1321,6.2678,0.9711,0.0457,3.9501,2.1717,0.0457,1.8680

1.6200,-2.2309,-0.0788,3.3173,6.0106,0.0450,0.0457,3.4356,1.7498,0.0457,1.5064

2.6190,-2.2309,0.1065,2.9469,4.2100,0.2302,0.2309,3.6929,1.4926,0.2309,1.3123

3.6190,-2.7453,0.1682,3.0704,6.0106,0.0450,-0.0160,3.6929,1.7070,-0.0160,1.4608

4.6190,-1.9737,0.2299,2.8851,5.2389,0.0450,0.0457,4.2074,1.7721,0.0457,1.5255

5.6190,-1.9737,0.0447,2.5764,5.7534,-0.2020,0.0457,5.2364,1.9059,0.0457,1.6401

6.6190,-2.2309,0.0447,3.0704,5.4962,-0.0167,-0.0160,3.6929,1.6761,-0.0160,1.4343

7.6190,-1.2021,-0.0788,3.2556,5.4962,-0.0785,-0.0160,3.6929,1.8475,-0.0160,1.5813

8.6200,-0.6877,-0.1405,3.3791,5.2389,0.1067,-0.1395,4.2074,2.0173,-0.1395,1.7092

9.6190,-2.7453,0.1065,3.1938,5.2389,0.2302,-0.0160,3.4356,1.5766,-0.0160,1.3491

10.6190,-1.7165,-0.0170,2.7617,5.2389,-0.0167,-0.0778,3.6929,1.6572,-0.0778,1.4093

11.6190,-2.4881,-0.1405,2.7617,5.2389,-0.0167,-0.2630,4.2074,1.5938,-0.2630,1.3285

12.6190,-2.2309,-0.0170,2.9469,5.7534,-0.0167,-0.0160,3.9501,1.7310,-0.0160,1.4814

13.6190,-1.7165,0.0447,3.1321,4.9817,-0.1402,-0.0160,4.2074,1.7515,-0.0160,1.4990

14.6190,-1.4593,-0.1405,3.2556,6.0106,-0.0167,-0.0160,3.9501,1.9333,-0.0160,1.6548

15.6200,-2.4881,0.0447,3.1938,5.4962,0.1685,-0.1395,5.7509,2.0277,-0.1395,1.7181

16.6190,-3.0025,0.1682,3.1938,5.7534,0.1067,-0.0778,3.6929,1.6521,-0.0778,1.4050

17.6190,-1.9737,-0.0170,2.7617,5.2389,0.1685,-0.0160,4.4647,1.7738,-0.0160,1.5181

18.6190,-3.5169,-0.0788,3.1321,8.5829,-0.0785,0.0457,3.9501,1.9985,0.0457,1.7195

19.6190,-2.2309,-0.0170,3.1321,5.2389,0.1067,-0.0778,4.2074,1.7395,-0.0778,1.4799

20.6190,-2.2309,-0.1405,3.5025,5.4962,0.4155,-0.0778,4.4647,1.9179,-0.0778,1.6328

21.6200,-2.2309,0.1065,3.4408,5.2389,-0.0167,-0.2013,4.4647,1.8339,-0.2013,1.5431

22.6190,-2.4881,-0.0170,3.1321,6.0106,0.1685,-0.0778,4.4647,1.8785,-0.0778,1.5990

23.6190,-4.8029,1.0942,2.6999,5.4962,0.1067,-0.0160,2.9211,1.2525,-0.0160,1.0713

24.6190,-1.9737,-0.0170,3.1321,5.4962,0.1067,-0.0778,4.4647,1.8682,-0.0778,1.5902

25.6190,-2.7453,0.0447,2.8234,5.2389,0.1685,-0.0778,4.7219,1.7087,-0.0778,1.4535

26.6190,-2.2309,-0.0788,3.4408,6.0106,0.0450,-0.1395,3.6929,1.8133,-0.1395,1.5343

27.6200,-1.9737,-0.1405,3.3173,5.7534,0.1067,-0.0160,3.1784,1.7069,-0.0160,1.4608

28.6190,-4.0313,0.0447,3.1321,6.2678,-0.0785,0.2309,3.9501,1.5475,0.2309,1.3594

29.6190,-2.4881,0.2299,2.8234,6.5251,-0.0785,-0.1395,3.6929,1.7841,-0.1395,1.5093

30.6190,-2.2309,-0.0788,3.4408,6.2678,-0.1402,-0.0160,4.2074,1.9110,-0.0160,1.6357

31.6190,-2.2309,-0.0170,3.3173,5.7534,0.2302,-0.1395,4.4647,1.9196,-0.1395,1.6254

32.6190,-1.4593,0.0447,3.2556,6.7823,-0.0785,0.1074,4.4647,2.1682,0.1074,1.8738

33.6200,-2.4881,0.0447,3.5025,6.2678,0.0450,-0.0778,3.6929,1.8441,-0.0778,1.5696

34.6190,-1.9737,0.0447,2.8851,5.4962,-0.0167,-0.1395,3.9501,1.7309,-0.1395,1.4637

35.6190,-2.4881,0.1065,2.8234,5.4962,-0.1402,-0.0160,4.2074,1.6675,-0.0160,1.4270

36.6190,-1.9737,0.3534,3.3791,5.2389,-0.0167,-0.0160,3.6929,1.7790,-0.0160,1.5225

37.6200,-2.2309,-0.0170,3.3791,5.7534,-0.0167,-0.0778,3.9501,1.8030,-0.0778,1.5343

38.6190,-2.2309,0.2299,3.2556,5.2389,0.2302,-0.0778,3.9501,1.7790,-0.0778,1.5137

39.6210,-1.9737,-0.0170,2.9469,6.5251,-0.0785,-0.2013,3.9501,1.8921,-0.2013,1.5931

40.6190,-1.2021,0.1065,3.0086,4.9817,0.1067,-0.1395,2.4066,1.5680,-0.1395,1.3241

41.6190,-1.9737,0.1065,2.8234,6.2678,0.1685,-0.0778,3.1784,1.7618,-0.0778,1.4990

42.6190,-1.9737,-0.0170,3.4408,5.2389,0.1685,-0.0160,3.6929,1.7584,-0.0160,1.5049

43.6190,-1.9737,-0.0170,3.1938,5.2389,-0.0167,-0.0160,3.4356,1.6435,-0.0160,1.4064

