Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2170,2389.8528,31.1983,31.2462,31.2570,2391.1020,2389.8528,2389.8528,2389.8528,974.9313,2389.8528,1505.5269

1.6200,2389.8524,31.1991,31.2512,31.2719,2391.1009,2389.8524,2389.8524,2389.8524,974.9351,2389.8524,1505.5291

2.6190,2389.8536,31.2317,31.2580,31.2871,2391.1021,2389.8536,2389.8536,2389.8536,974.9465,2389.8536,1505.5367

3.6190,2389.8538,31.2307,31.2729,31.3030,2391.1029,2389.8538,2389.8538,2389.8538,974.9527,2389.8538,1505.5406

4.6190,2389.8540,31.2358,31.2894,31.3138,2391.1020,2389.8540,2389.8540,2389.8540,974.9590,2389.8540,1505.5446

5.6190,2389.8542,31.2377,31.3011,31.3209,2391.1020,2389.8542,2389.8542,2389.8542,974.9632,2389.8542,1505.5473

6.6190,2389.8554,31.2401,31.2913,31.3256,2391.1021,2389.8554,2389.8554,2389.8554,974.9629,2389.8554,1505.5476

7.6190,2389.8557,31.2680,31.3257,31.3300,2391.1024,2389.8557,2389.8557,2389.8557,974.9763,2389.8557,1505.5561

8.6200,2389.8566,31.2657,31.3295,31.3361,2391.1025,2389.8566,2389.8566,2389.8566,974.9781,2389.8566,1505.5575

9.6190,2389.8568,31.2793,31.3192,31.3338,2391.1026,2389.8568,2389.8568,2389.8568,974.9783,2389.8568,1505.5578

10.6190,2389.8573,31.2891,31.3337,31.3576,2391.1023,2389.8573,2389.8573,2389.8573,974.9880,2389.8573,1505.5640

11.6190,2389.8572,31.2874,31.3414,31.3672,2391.1036,2389.8572,2389.8572,2389.8572,974.9914,2389.8572,1505.5660

12.6190,2389.8571,31.2994,31.3585,31.3566,2391.1023,2389.8571,2389.8571,2389.8571,974.9948,2389.8571,1505.5681

13.6190,2389.8581,31.2999,31.3464,31.3830,2391.1025,2389.8581,2389.8581,2389.8581,974.9980,2389.8581,1505.5705

14.6190,2389.8580,31.3064,31.3661,31.3919,2391.1023,2389.8580,2389.8580,2389.8580,975.0049,2389.8580,1505.5748

15.6200,2389.8573,31.3229,31.3689,31.3825,2391.1023,2389.8573,2389.8573,2389.8573,975.0068,2389.8573,1505.5757

16.6190,2389.8575,31.3249,31.3803,31.3972,2391.1026,2389.8575,2389.8575,2389.8575,975.0125,2389.8575,1505.5794

17.6190,2389.8577,31.3224,31.3750,31.4055,2391.1005,2389.8577,2389.8577,2389.8577,975.0122,2389.8577,1505.5793

18.6190,2389.8573,31.3243,31.3873,31.4079,2391.1005,2389.8573,2389.8573,2389.8573,975.0155,2389.8573,1505.5812

19.6190,2389.8576,31.3304,31.3863,31.4164,2391.0996,2389.8576,2389.8576,2389.8576,975.0181,2389.8576,1505.5829

20.6190,2389.8573,31.3351,31.4135,31.4224,2391.0986,2389.8573,2389.8573,2389.8573,975.0254,2389.8573,1505.5874

21.6200,2389.8577,31.3503,31.4180,31.4273,2391.0990,2389.8577,2389.8577,2389.8577,975.0305,2389.8577,1505.5907

22.6190,2389.8577,31.3630,31.4080,31.4207,2391.0979,2389.8577,2389.8577,2389.8577,975.0295,2389.8577,1505.5900

23.6190,2389.8566,31.3603,31.3851,31.4434,2391.0963,2389.8566,2389.8566,2389.8566,975.0283,2389.8566,1505.5889

24.6190,2389.8561,31.3486,31.4185,31.4594,2391.0954,2389.8561,2389.8561,2389.8561,975.0356,2389.8561,1505.5933

25.6190,2389.8558,31.3693,31.4238,31.4548,2391.0947,2389.8558,2389.8558,2389.8558,975.0397,2389.8558,1505.5957

26.6190,2389.8557,31.3894,31.4279,31.4448,2391.0935,2389.8557,2389.8557,2389.8557,975.0422,2389.8557,1505.5973

27.6200,2389.8546,31.3758,31.4284,31.4415,2391.0916,2389.8546,2389.8546,2389.8546,975.0384,2389.8546,1505.5944

28.6190,2389.8552,31.3999,31.4351,31.4684,2391.0919,2389.8552,2389.8552,2389.8552,975.0501,2389.8552,1505.6020

29.6190,2389.8546,31.3889,31.4264,31.4682,2391.0905,2389.8546,2389.8546,2389.8546,975.0457,2389.8546,1505.5990

30.6190,2389.8541,31.4029,31.4348,31.4700,2391.0886,2389.8541,2389.8541,2389.8541,975.0501,2389.8541,1505.6016

31.6190,2389.8538,31.4054,31.4472,31.4627,2391.0870,2389.8538,2389.8538,2389.8538,975.0512,2389.8538,1505.6022

32.6190,2389.8532,31.4026,31.4519,31.4740,2391.0861,2389.8532,2389.8532,2389.8532,975.0535,2389.8532,1505.6034

33.6200,2389.8524,31.4094,31.4620,31.4803,2391.0846,2389.8524,2389.8524,2389.8524,975.0577,2389.8524,1505.6057

