Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.1760,25.2034,24.9246,24.2205,24.4644,24.3051,24.5812,24.5099,24.6989,24.6236,24.6401,24.6135

1.9540,25.2117,24.9280,24.2362,24.4867,24.2976,24.5636,24.5229,24.6959,24.6320,24.6297,24.6178

2.9540,25.1897,24.9411,24.2261,24.4686,24.3102,24.6072,24.5227,24.7008,24.6272,24.6540,24.6208

3.9550,25.1987,24.9351,24.2088,24.4824,24.3085,24.5746,24.5160,24.7102,24.6267,24.6424,24.6168

4.9540,25.2077,24.9236,24.2271,24.4606,24.2899,24.5713,24.5099,24.6970,24.6218,24.6342,24.6109

5.9540,25.2040,24.9481,24.2332,24.4686,24.3008,24.5724,24.5048,24.7066,24.6309,24.6395,24.6173

6.9540,25.2053,24.9534,24.2053,24.4568,24.3065,24.5694,24.5075,24.7093,24.6255,24.6394,24.6142

7.9540,25.2080,24.9338,24.2150,24.4679,24.2949,24.5750,24.5277,24.6955,24.6239,24.6352,24.6147

8.9540,25.2086,24.9283,24.2379,24.4724,24.3027,24.5722,24.5041,24.6988,24.6300,24.6355,24.6156

9.9550,25.1914,24.9324,24.2345,24.4665,24.3101,24.5938,24.5286,24.7067,24.6270,24.6503,24.6205

10.9550,25.2088,24.9181,24.2031,24.4673,24.3232,24.6022,24.5124,24.6854,24.6241,24.6438,24.6151

11.9540,25.1788,24.9445,24.2253,24.4616,24.2929,24.5850,24.5198,24.6908,24.6206,24.6379,24.6123

12.9540,25.2052,24.9256,24.2026,24.4564,24.2915,24.5674,24.5050,24.7002,24.6163,24.6338,24.6067

13.9540,25.2188,24.9296,24.2056,24.4764,24.2869,24.5810,24.5087,24.7091,24.6235,24.6451,24.6145

14.9550,25.2039,24.9238,24.2202,24.4636,24.3076,24.5827,24.4967,24.7121,24.6238,24.6474,24.6138

15.9540,25.1998,24.9354,24.2308,24.4680,24.2965,24.5856,24.5091,24.7080,24.6261,24.6468,24.6166

16.9550,25.1914,24.9248,24.2150,24.4792,24.2830,24.5735,24.5007,24.6949,24.6187,24.6342,24.6078

17.9540,25.2052,24.9321,24.2157,24.4648,24.2923,24.5863,24.5055,24.6969,24.6220,24.6416,24.6123

18.9540,25.1851,24.9364,24.2162,24.4761,24.3164,24.5828,24.5123,24.7066,24.6260,24.6447,24.6165

19.9550,25.1890,24.9315,24.2246,24.4699,24.3068,24.5848,24.4988,24.6892,24.6244,24.6370,24.6118

20.9540,25.2296,24.9315,24.2330,24.4599,24.2983,24.5611,24.5006,24.6924,24.6304,24.6268,24.6133

21.9550,25.2264,24.9310,24.1980,24.4651,24.2798,24.5849,24.5149,24.7120,24.6201,24.6484,24.6140

22.9540,25.2177,24.9214,24.1969,24.4579,24.2811,24.5742,24.5222,24.7047,24.6150,24.6394,24.6095

23.9540,25.1988,24.9299,24.2106,24.4678,24.2976,24.5737,24.5071,24.7042,24.6209,24.6390,24.6112

24.9540,25.1833,24.9262,24.2089,24.4613,24.3067,24.5870,24.5039,24.6957,24.6173,24.6414,24.6091

25.9540,25.1793,24.9308,24.2182,24.4578,24.2872,24.5831,24.5208,24.6932,24.6147,24.6382,24.6088

26.9540,25.1871,24.9168,24.2368,24.4727,24.3120,24.5673,24.4997,24.7086,24.6251,24.6380,24.6126

27.9540,25.1954,24.9222,24.2157,24.4525,24.2880,24.5718,24.5066,24.6833,24.6148,24.6276,24.6044

28.9540,25.1930,24.9158,24.2079,24.4792,24.2788,24.5750,24.4947,24.6813,24.6150,24.6282,24.6032

29.9540,25.1907,24.9154,24.2259,24.4665,24.2897,24.5775,24.4977,24.6895,24.6177,24.6335,24.6066

30.9540,25.1738,24.9265,24.2110,24.4478,24.2796,24.5729,24.5119,24.6986,24.6077,24.6357,24.6028

31.9540,25.1870,24.9244,24.2132,24.4457,24.2846,24.5667,24.5062,24.6943,24.6110,24.6305,24.6028

32.9550,25.1936,24.9142,24.2115,24.4554,24.2947,24.5539,24.5138,24.6952,24.6139,24.6246,24.6040

33.9540,25.1747,24.9114,24.2058,24.4582,24.2687,24.5912,24.4821,24.6867,24.6038,24.6390,24.5974

34.9540,25.1718,24.9101,24.2093,24.4513,24.2935,24.5761,24.4830,24.6999,24.6072,24.6380,24.5994

35.9540,25.0500,24.6946,24.1832,24.4143,24.6298,24.5520,24.4532,24.6961,24.5944,24.6240,24.5842

36.9540,24.9332,24.3663,24.2085,24.4623,24.8034,24.5817,24.3969,24.7008,24.5548,24.6413,24.5566

37.9540,24.8643,24.2258,24.3076,24.6219,24.7920,24.5487,24.3889,24.6701,24.5623,24.6094,24.5524

38.9540,24.8713,24.1867,24.6068,24.6876,24.7944,24.5802,24.4682,24.7069,24.6294,24.6436,24.6128

39.9540,24.8291,24.1598,24.5507,24.7048,24.8158,24.5758,24.5134,24.6708,24.6120,24.6233,24.6025

40.9540,24.7839,24.3701,24.4774,24.7047,24.8044,24.5665,24.5259,24.6837,24.6281,24.6251,24.6146

41.9540,24.7644,24.4680,24.5388,24.7005,24.7572,24.5617,24.5414,24.6813,24.6458,24.6215,24.6267

42.9540,24.8075,24.4328,24.5273,24.6695,24.7985,24.5712,24.5486,24.6965,24.6471,24.6339,24.6315

43.9540,24.7839,24.4394,24.4933,24.6696,24.8108,24.5759,24.5320,24.6634,24.6394,24.6197,24.6210

44.9540,24.7934,24.4260,24.4856,24.6916,24.7890,24.5619,24.5118,24.6824,24.6371,24.6222,24.6177

45.9540,24.7931,24.4280,24.5230,24.6969,24.7956,24.5923,24.5436,24.6844,24.6473,24.6384,24.6321

46.9540,24.7834,24.4015,24.5433,24.6850,24.7937,24.5533,24.5646,24.6799,24.6414,24.6166,24.6256

47.9540,24.7798,24.4158,24.5240,24.6908,24.8132,24.5620,24.5374,24.6901,24.6447,24.6260,24.6266

48.9540,24.7815,24.4264,24.5389,24.7080,24.8096,24.5561,24.5547,24.6771,24.6529,24.6166,24.6315

49.9540,24.7908,24.4328,24.5462,24.6941,24.8127,24.5687,24.5493,24.6953,24.6553,24.6320,24.6362

50.9540,24.7821,24.4385,24.5141,24.7135,24.8052,24.5553,24.5605,24.6848,24.6507,24.6201,24.6318

51.9540,24.7799,24.4526,24.5419,24.7186,24.8164,24.5460,24.5687,24.6869,24.6619,24.6165,24.6389

52.9540,24.7957,24.4505,24.5488,24.7094,24.8384,24.5439,24.5647,24.6828,24.6686,24.6133,24.6418

53.9540,24.8084,24.4517,24.5434,24.7324,24.8420,24.5565,24.5655,24.6973,24.6756,24.6269,24.6497

54.9540,24.7923,24.4630,24.5395,24.7021,24.8367,24.5508,24.5664,24.6609,24.6667,24.6058,24.6390

55.9540,24.7898,24.4646,24.5671,24.7287,24.8487,24.5351,24.5611,24.6816,24.6798,24.6083,24.6471

56.9540,24.7964,24.4723,24.5616,24.7398,24.8442,24.5597,24.6008,24.6750,24.6828,24.6173,24.6562

57.9540,24.8085,24.4875,24.5679,24.7370,24.8689,24.5699,24.5874,24.6738,24.6940,24.6218,24.6626

58.9540,24.8089,24.4967,24.5643,24.7244,24.8619,24.5788,24.6001,24.6672,24.6913,24.6230,24.6628

59.9540,24.8077,24.4858,24.5856,24.7339,24.8620,24.5397,24.5979,24.6768,24.6950,24.6083,24.6612

60.9550,24.7977,24.4817,24.5790,24.7397,24.8776,24.5686,24.6016,24.6702,24.6951,24.6194,24.6645

61.9550,24.8170,24.5096,24.5847,24.7581,24.8711,24.5642,24.6115,24.6573,24.7081,24.6108,24.6717

62.9540,24.8187,24.5239,24.5678,24.7450,24.8759,24.5674,24.6099,24.6751,24.7063,24.6212,24.6730

63.9550,24.7979,24.5150,24.5991,24.7489,24.8949,24.5451,24.6184,24.6533,24.7111,24.5992,24.6716

64.9540,24.8175,24.4897,24.5932,24.7605,24.8734,24.5477,24.6167,24.6899,24.7069,24.6188,24.6736

65.9550,24.8278,24.5258,24.6161,24.7767,24.8618,24.5358,24.6246,24.7031,24.7216,24.6194,24.6840

66.9550,24.8200,24.5101,24.6169,24.7592,24.8721,24.5587,24.6229,24.6938,24.7157,24.6263,24.6817

67.9550,24.8228,24.5258,24.6052,24.7734,24.8910,24.5496,24.6196,24.6772,24.7236,24.6134,24.6831

