Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.1760,0.3411,0.8473,3.3173,3.4383,3.1939,-0.3247,3.4356,2.4289,-0.3247,2.0355

1.9540,0.5983,0.9090,3.2556,3.6956,3.0704,0.1692,1.8921,2.2368,0.1692,1.9414

2.9540,1.1127,0.8473,3.3173,3.6956,3.1321,0.1074,1.6349,2.2900,0.1074,1.9782

3.9550,0.3411,0.9090,3.2556,3.1811,2.8852,-0.1395,1.8921,2.0773,-0.1395,1.7607

4.9540,0.3411,0.9090,3.1938,3.6956,3.2556,0.3544,2.1494,2.2574,0.3544,1.9856

5.9540,0.3411,0.9708,3.4408,3.9528,3.2556,-0.0160,2.1494,2.3517,-0.0160,2.0135

6.9540,0.5983,0.7856,3.2556,3.4383,3.2556,-0.1395,1.8921,2.2042,-0.1395,1.8694

7.9540,0.8555,0.9708,3.2556,3.1811,3.2556,0.1074,1.3776,2.1494,0.1074,1.8577

8.9540,0.3411,1.0942,3.3173,3.4383,3.0704,0.1074,1.8921,2.1922,0.1074,1.8944

9.9550,0.5983,0.9090,3.3791,4.2100,3.1939,0.2309,2.1494,2.4066,0.2309,2.0958

10.9550,0.5983,0.9708,3.3791,3.9528,3.0087,-0.0778,2.1494,2.3432,-0.0778,1.9973

11.9540,0.5983,0.9090,3.3791,3.4383,3.2556,0.0457,2.1494,2.2883,0.0457,1.9679

12.9540,0.5983,0.8473,3.3173,2.4094,3.1939,0.0457,1.6349,2.0002,0.0457,1.7210

13.9540,0.5983,0.9090,3.0704,3.1811,3.1321,-0.0778,1.6349,2.0876,-0.0778,1.7783

14.9550,1.1127,0.7238,3.2556,3.6956,3.1939,0.0457,1.8921,2.3123,0.0457,1.9885

15.9540,1.3699,1.0325,3.2556,3.4383,3.1939,0.0457,1.6349,2.3208,0.0457,1.9958

16.9550,0.0839,0.9090,3.2556,3.4383,3.0704,-0.0160,1.8921,2.1082,-0.0160,1.8048

17.9540,0.5983,1.0325,3.3173,3.6956,3.0704,-0.0778,1.6349,2.2248,-0.0778,1.8959

18.9540,0.5983,0.9090,3.3173,4.2100,3.0704,0.0457,2.1494,2.3757,0.0457,2.0429

19.9550,1.1127,0.7238,3.1938,3.4383,3.1939,-0.2630,1.6349,2.2162,-0.2630,1.8621

20.9540,0.8555,0.9090,3.4408,3.4383,3.2556,-0.0160,2.4066,2.3843,-0.0160,2.0414

21.9550,0.8555,0.6621,3.1321,3.4383,3.1321,-0.1395,1.6349,2.1425,-0.1395,1.8165

22.9540,0.8555,1.0325,3.3173,3.9528,3.1321,-0.0160,1.6349,2.3208,-0.0160,1.9870

23.9540,0.8555,0.7238,3.1938,3.4383,3.0087,0.1692,1.8921,2.1854,0.1692,1.8973

24.9540,0.0839,0.7856,3.2556,3.1811,3.0704,-0.0160,1.6349,2.0019,-0.0160,1.7136

25.9540,0.8555,0.7856,3.2556,3.9528,3.0704,0.1074,1.6349,2.2591,0.1074,1.9517

26.9540,0.5983,0.9090,2.9469,4.4672,2.8234,0.0457,1.8921,2.2728,0.0457,1.9547

27.9540,0.5983,0.6621,3.1938,3.4383,3.1939,-0.0160,1.8921,2.1631,-0.0160,1.8518

28.9540,1.1127,0.8473,3.3791,3.1811,3.6261,-0.3865,2.4066,2.4255,-0.3865,2.0238

29.9540,0.5983,0.7856,3.3173,3.4383,3.1321,-0.0778,2.1494,2.2368,-0.0778,1.9062

30.9540,0.8555,1.0942,3.5025,3.1811,3.1939,-0.1395,1.8921,2.2866,-0.1395,1.9400

31.9540,-0.6877,1.0942,3.1321,3.9528,3.0087,0.0457,2.1494,2.1082,0.0457,1.8136

32.9550,0.5983,1.0325,3.1938,3.6956,2.8852,-0.1395,1.6349,2.1734,-0.1395,1.8430

33.9540,0.3411,0.7856,3.3791,3.4383,3.1939,-0.2013,2.1494,2.2145,-0.2013,1.8694

34.9540,-0.4305,1.8351,5.0460,5.7534,0.0450,-0.2013,3.4356,2.6141,-0.2013,2.2119

35.9540,0.5983,1.5264,3.6878,5.4962,-0.1402,-0.2630,2.1494,2.2196,-0.2630,1.8650

36.9540,-0.6877,1.2177,4.1199,4.7245,-0.0167,-0.1395,2.4066,1.9607,-0.1395,1.6607

37.9540,0.0839,1.1560,3.6878,3.4383,-0.0167,-0.1395,2.9211,1.8784,-0.1395,1.5901

38.9540,0.5983,1.4029,4.1199,3.9528,0.0450,-0.0160,2.4066,2.0876,-0.0160,1.7871

39.9540,0.0839,1.3412,3.8730,4.2100,-0.0167,-0.1395,1.3776,1.8115,-0.1395,1.5328

40.9540,-0.1733,1.5264,3.9347,3.9528,0.0450,-0.0160,2.1494,1.9058,-0.0160,1.6313

41.9540,0.0839,1.7733,3.9347,4.9817,0.0450,-0.0160,2.1494,2.1613,-0.0160,1.8503

42.9540,0.3411,1.3412,4.1199,4.4672,0.0450,-0.2630,2.4066,2.1202,-0.2630,1.7797

43.9540,0.0839,1.4029,4.0582,1.3805,0.4772,-0.2630,2.6639,1.6778,-0.2630,1.4005

44.9540,0.0839,1.5264,4.3052,4.2100,0.0450,0.0457,1.6349,1.9676,0.0457,1.6930

45.9540,0.0839,1.2794,4.1817,4.4672,-0.0167,0.1692,2.4066,2.0670,0.1692,1.7959

46.9540,-0.1733,1.5264,4.3052,4.4672,0.0450,-0.0160,3.1784,2.2248,-0.0160,1.9047

47.9540,0.5983,1.5264,4.0582,4.2100,0.4772,0.3544,1.6349,2.0842,0.3544,1.8370

48.9540,0.3411,1.5264,4.1817,4.4672,-0.0167,-0.0778,3.1784,2.2797,-0.0778,1.9429

49.9540,-0.4305,1.7733,4.1817,3.1811,-0.0167,-0.0778,1.1204,1.6349,-0.0778,1.3902

50.9540,0.3411,1.5881,3.9965,4.4672,-0.9429,0.1692,1.8921,1.8904,0.1692,1.6445

51.9540,-0.1733,1.4647,4.1817,4.4672,-0.1402,-0.0778,2.4066,2.0344,-0.0778,1.7327

52.9540,-0.6877,1.3412,3.9965,4.7245,0.0450,0.0457,2.6639,2.0139,0.0457,1.7327

53.9540,0.3411,1.5881,4.1817,4.2100,0.1067,-0.0160,2.4066,2.1390,-0.0160,1.8312

54.9540,-0.1733,1.3412,3.9965,4.9817,0.1067,0.2309,1.8921,2.0241,0.2309,1.7680

55.9540,-0.1733,1.5881,4.1199,4.2100,0.1067,-0.0160,2.9211,2.1288,-0.0160,1.8224

