Elapsed Time (s), Rod voltage (V)
438.0380,3.1902

439.0380,3.1992

440.0380,3.1815

441.0380,3.1771

442.0380,3.1891

443.0380,3.1867

444.0390,3.1758

445.0380,3.1777

446.0380,3.1934

447.0390,3.1791

448.0390,3.1771

449.0390,3.1903

450.0380,3.1936

451.0380,3.1937

452.0380,3.1936

453.0380,3.1962

454.0380,3.1975

455.0380,3.1975

456.0390,3.1971

457.0390,3.1929

458.0380,3.1762

459.0380,3.1831

460.0380,3.1849

461.0380,3.1795

462.0380,3.1793

463.0390,3.1834

464.0380,3.1812

465.0380,3.1836

466.0380,3.1872

467.0390,3.1881

468.0390,3.1915

469.0380,3.1944

470.0380,3.1972

471.0390,3.1968

472.0380,3.2006

473.0380,3.2025

474.0380,3.2027

475.0380,3.2040

476.0380,3.2048

477.0390,3.2060

478.0380,3.2077

479.0380,3.2085

480.0380,3.2078

481.0380,3.2044

482.0380,3.1818

483.0380,3.1754

484.0380,3.1771

485.0380,3.1774

486.0380,3.1776

487.0380,3.1808

488.0380,3.1850

489.0390,3.1921

490.0400,3.2001

491.0390,3.1973

492.0380,3.1772

493.0390,3.1838

494.0380,3.1872

495.0380,3.1794

496.0380,3.1792

497.0390,3.1797

498.0390,3.1777

499.0380,3.1609

500.0380,3.1639

501.0380,3.1722

502.0380,3.1822

503.0380,3.1856

504.0380,3.1884

505.0380,3.1909

506.0390,3.1938

507.0390,3.1945

508.0380,3.1902

509.0380,3.1784

510.0380,3.1757

511.0380,3.1784

512.0380,3.1815

513.0380,3.1874

514.0390,3.1923

515.0380,3.1956

516.0390,3.1979

517.0380,3.2004

518.0380,3.2046

519.0380,3.2097

520.0380,3.2082

521.0380,3.2039

522.0380,3.2008

523.0380,3.1989

524.0380,3.1976

525.0390,3.1977

526.0380,3.1973

527.0380,3.1972

528.0380,3.1963

529.0390,3.1972

530.0380,3.1983

531.0390,3.1995

532.0380,3.1920

533.0380,3.1712

534.0380,3.1697

535.0380,3.1694

536.0380,3.1693

537.0390,3.1693

538.0380,3.1694

539.0380,3.1697

540.0390,3.1700

541.0380,3.1699

542.0380,3.1703

543.0380,3.1710

544.0380,3.1714

545.0380,3.1719

546.0380,3.1722

547.0390,3.1731

548.0390,3.1740

549.0380,3.1754

550.0390,3.1762

551.0380,3.1785

552.0380,3.1804

553.0380,3.1828

554.0380,3.1869

555.0380,3.1913

556.0380,3.1954

557.0380,3.2028

558.0380,3.2292

559.0380,3.1473

560.0390,3.1500

561.0390,3.1524

562.0390,3.1562

563.0380,3.1582

564.0380,3.1597

565.0390,3.1616

566.0380,3.1632

567.0390,3.1651

568.0380,3.1662

569.0390,3.1619

570.0390,3.1608

571.0380,3.1604

572.0380,3.1612

573.0390,3.1608

574.0390,3.1624

575.0380,3.1633

576.0380,3.1643

577.0380,3.1645

578.0380,3.1645

579.0390,3.1649

580.0390,3.1651

581.0380,3.1662

582.0380,3.1759

583.0380,3.1871

584.0380,3.1851

585.0390,3.1792

586.0380,3.1774

587.0380,3.1810

588.0390,3.1732

589.0380,3.1821

590.0380,3.1820

591.0390,3.1854

592.0390,3.1868

593.0380,3.1867

594.0390,3.1836

595.0380,3.1853

596.0380,3.1883

597.0380,3.1878

598.0380,3.1808

599.0390,3.1690

600.0380,3.1748

601.0380,3.1875

602.0390,3.1793

603.0390,3.1804

604.0380,3.1769

605.0380,3.1805

606.0380,3.1850

607.0380,3.1814

608.0390,3.1743

609.0390,3.1595

610.0380,3.1611

611.0380,3.1627

612.0380,3.1641

613.0390,3.1658

614.0390,3.1675

615.0380,3.1700

616.0390,3.1729

617.0390,3.1786

618.0380,3.1890

619.0380,3.1914

620.0390,3.1927

621.0380,3.1933

622.0380,3.1940

623.0380,3.1942

624.0390,3.1927

625.0380,3.1920

626.0380,3.1901

627.0390,3.1918

628.0380,3.1927

629.0380,3.1929

630.0380,3.1921

631.0380,3.1920

632.0390,3.1817

633.0380,3.1672

634.0380,3.1674

635.0390,3.1677

636.0380,3.1687

637.0380,3.1703

638.0380,3.1720

639.0380,3.1745

640.0390,3.1780

641.0380,3.1843

642.0380,3.1949

643.0380,3.2004

644.0390,3.2035

645.0380,3.2044

646.0380,3.1999

647.0390,3.1774

648.0380,3.1588

649.0380,3.1590

650.0380,3.1620

651.0380,3.1674

652.0380,3.1732

653.0380,3.1752

654.0380,3.1850

655.0380,3.1759

656.0380,3.1793

657.0380,3.1826

658.0380,3.1793

659.0390,3.1838

660.0380,3.1863

661.0380,3.1907

662.0380,3.1923

663.0380,3.1933

664.0380,3.1941

665.0380,3.1932

666.0380,3.1930

667.0380,3.1941

668.0380,3.1941

669.0380,3.1926

670.0390,3.1805

671.0380,3.1777

672.0380,3.1856

673.0390,3.1850

674.0380,3.1704

675.0380,3.1715

676.0380,3.1703

677.0380,3.1693

678.0390,3.1701

679.0380,3.1723

680.0380,3.1757

681.0390,3.1783

682.0380,3.1808

683.0390,3.1830

684.0380,3.1862

685.0380,3.1879

686.0390,3.1895

687.0380,3.1904

688.0380,3.1907

689.0390,3.1893

690.0390,3.1757

691.0380,3.1738

692.0380,3.1793

693.0380,3.1914

694.0390,3.1906

695.0380,3.1897

696.0380,3.1903

697.0380,3.1686

698.0380,3.1648

699.0380,3.1644

700.0380,3.1645

701.0390,3.1644

702.0380,3.1648

703.0380,3.1651

704.0380,3.1652

705.0380,3.1656

706.0390,3.1660

707.0380,3.1665

708.0380,3.1669

709.0380,3.1675

710.0380,3.1681

711.0380,3.1687

712.0380,3.1698

713.0390,3.1708

714.0380,3.1720

715.0390,3.1740

716.0380,3.1770

717.0390,3.1808

718.0380,3.1853

719.0390,3.1900

720.0380,3.1951

721.0380,3.1961

722.0380,3.1985

723.0380,3.2003

724.0380,3.2005

725.0390,3.2010

726.0380,3.1975

727.0380,3.1939

728.0380,3.1963

729.0380,3.1991

730.0380,3.1999

731.0390,3.1964

732.0380,3.1939

733.0380,3.1954

734.0380,3.1977

735.0380,3.1971

736.0380,3.1979

737.0390,3.1990

738.0380,3.2004

739.0390,3.2006

740.0380,3.2018

741.0380,3.2032

742.0380,3.2037

743.0390,3.2039

744.0380,3.2035

745.0390,3.2027

746.0390,3.2009

747.0380,3.2004

748.0380,3.2009

749.0380,3.1997

750.0380,3.1975

751.0390,3.1944

752.0390,3.1791

753.0380,3.1733

754.0380,3.1726

755.0380,3.1721

756.0380,3.1724

757.0380,3.1729

758.0380,3.1735

759.0380,3.1743

760.0380,3.1753

761.0380,3.1764

762.0380,3.1777

763.0400,3.1789

764.0380,3.1805

765.0390,3.1828

766.0380,3.1848

767.0380,3.1870

768.0380,3.1888

769.0390,3.1906

770.0380,3.1917

771.0380,3.1914

772.0380,3.1926

773.0380,3.1941

774.0380,3.1954

775.0390,3.1925

776.0380,3.1907

777.0380,3.1933

778.0380,3.1959

779.0380,3.1981

780.0380,3.1958

781.0380,3.1997

782.0390,3.1997

783.0390,3.1938

784.0380,3.1908

785.0380,3.1893

786.0380,3.1876

787.0380,3.1875

788.0380,3.1806

789.0380,3.1693

790.0380,3.1676

791.0380,3.1669

792.0380,3.1666

793.0380,3.1664

794.0380,3.1666

795.0380,3.1673

796.0380,3.1674

797.0380,3.1678

798.0380,3.1691

799.0380,3.1705

800.0380,3.1713

801.0380,3.1726

802.0380,3.1737

803.0380,3.1745

804.0390,3.1758

805.0390,3.1775

806.0380,3.1790

807.0380,3.1807

808.0380,3.1820

809.0380,3.1833

810.0380,3.1846

811.0380,3.1864

812.0380,3.1880

813.0390,3.1891

814.0380,3.1903

815.0390,3.1919

816.0380,3.1923

817.0380,3.1934

818.0380,3.1959

819.0380,3.1977

820.0380,3.1979

821.0380,3.1982

822.0380,3.1992

823.0380,3.1954

824.0380,3.1835

825.0390,3.1666

826.0390,3.1674

827.0380,3.1693

828.0380,3.1722

829.0380,3.1743

830.0380,3.1759

831.0380,3.1774

832.0390,3.1797

833.0380,3.1814

834.0390,3.1736

835.0380,3.1695

836.0390,3.1702

837.0390,3.1699

838.0380,3.1671

839.0380,3.1676

840.0380,3.1676

841.0380,3.1699

842.0380,3.1709

843.0380,3.1699

844.0380,3.1703

845.0390,3.1729

846.0380,3.1744

847.0380,3.1750

848.0380,3.1703

849.0390,3.1707

850.0390,3.1720

851.0390,3.1726

852.0380,3.1693

853.0380,3.1633

854.0380,3.1622

855.0380,3.1636

856.0380,3.1677

857.0380,3.1743

858.0390,3.1757

859.0390,3.1729

860.0380,3.1670

861.0380,3.1705

862.0380,3.1735

863.0390,3.1703

864.0380,3.1667

865.0390,3.1711

866.0380,3.1719

867.0380,3.1723

868.0390,3.1720

869.0380,3.1731

870.0390,3.1746

871.0390,3.1760

872.0390,3.1773

873.0380,3.1784

874.0380,3.1792

875.0380,3.1795

876.0380,3.1784

877.0390,3.1815

878.0380,3.1822

879.0380,3.1827

880.0380,3.1831

881.0380,3.1839

882.0380,3.1850

883.0390,3.1584

884.0380,3.1230

885.0390,3.1246

886.0380,3.1258

887.0380,3.1263

888.0380,3.1266

889.0380,3.1268

890.0390,3.1274

891.0380,3.1281

892.0380,3.1282

893.0380,3.1284

894.0380,3.1285

895.0380,3.1288

896.0380,3.1298

897.0390,3.1302

898.0380,3.1308

899.0380,3.1313

900.0380,3.1317

901.0390,3.1321

902.0380,3.1324

903.0380,3.1327

904.0390,3.1330

905.0380,3.1331

906.0390,3.1335

907.0380,3.1338

908.0380,3.1338

909.0380,3.1343

910.0380,3.1343

911.0390,3.1344

912.0380,3.1349

913.0380,3.1353

914.0390,3.1357

915.0380,3.1360

916.0380,3.1362

917.0390,3.1364

918.0380,3.1367

919.0380,3.1368

920.0380,3.1369

921.0380,3.1371

922.0380,3.1371

923.0390,3.1371

924.0390,3.1372

925.0380,3.1373

926.0380,3.1375

927.0380,3.1376

928.0380,3.1375

929.0390,3.1376

930.0380,3.1377

931.0380,3.1376

932.0380,3.1377

933.0380,3.1376

934.0380,3.1376

935.0390,3.1375

936.0390,3.1375

937.0390,3.1376

938.0380,3.1377

939.0380,3.1376

940.0380,3.1376

941.0380,3.1375

942.0390,3.1376

943.0390,3.1376

944.0380,3.1378

945.0380,3.1377

946.0390,3.1377

947.0380,3.1376

948.0380,3.1377

949.0380,3.1377

950.0390,3.1379

951.0380,3.1380

952.0380,3.1381

953.0380,3.1381

954.0380,3.1382

955.0380,3.1380

956.0380,3.1381

957.0380,3.1382

958.0380,3.1382

959.0390,3.1383

960.0380,3.1382

961.0380,3.1381

962.0390,3.1381

963.0390,3.1382

964.0380,3.1383

965.0380,3.1383

966.0390,3.1383

967.0380,3.1384

968.0390,3.1384

969.0380,3.1386

970.0380,3.1385

971.0380,3.1387

972.0380,3.1387

973.0390,3.1389

974.0380,3.1390

975.0380,3.1390

976.0380,3.1389

977.0380,3.1391

978.0380,3.1390

979.0380,3.1390

980.0380,3.1391

981.0380,3.1392

982.0380,3.1393

983.0380,3.1393

984.0380,3.1391

985.0390,3.1391

986.0380,3.1395

987.0380,3.1395

988.0380,3.1396

989.0380,3.1396

990.0380,3.1398

991.0390,3.1397

992.0380,3.1402

993.0390,3.1400

994.0380,3.1400

995.0380,3.1401

996.0380,3.1402

997.0380,3.1403

998.0380,3.1402

999.0380,3.1404

1000.0380,3.1404

1001.0380,3.1404

1002.0380,3.1405

1003.0380,3.1405

1004.0390,3.1407

1005.0390,3.1405

1006.0380,3.1407

1007.0380,3.1406

1008.0380,3.1406

1009.0380,3.1406

1010.0380,3.1407

1011.0380,3.1408

1012.0380,3.1408

1013.0390,3.1410

1014.0380,3.1411

1015.0380,3.1411

1016.0380,3.1412

1017.0380,3.1411

1018.0380,3.1412

1019.0380,3.1410

1020.0380,3.1411

1021.0390,3.1412

1022.0380,3.1413

1023.0380,3.1414

1024.0380,3.1413

1025.0380,3.1414

1026.0380,3.1413

1027.0390,3.1413

1028.0380,3.1413

1029.0380,3.1414

1030.0380,3.1414

1031.0380,3.1417

1032.0380,3.1415

1033.0380,3.1418

1034.0380,3.1419

1035.0380,3.1419

1036.0380,3.1418

1037.0380,3.1418

1038.0380,3.1420

1039.0380,3.1419

1040.0380,3.1420

1041.0390,3.1422

1042.0380,3.1421

1043.0390,3.1422

1044.0380,3.1421

1045.0380,3.1424

1046.0380,3.1423

1047.0390,3.1423

1048.0390,3.1423

1049.0380,3.1425

1050.0380,3.1427

1051.0380,3.1429

1052.0390,3.1429

1053.0380,3.1431

1054.0380,3.1432

1055.0380,3.1429

1056.0380,3.1432

1057.0380,3.1434

1058.0380,3.1435

1059.0390,3.1436

1060.0380,3.1437

1061.0380,3.1439

1062.0380,3.1439

1063.0380,3.1445

1064.0390,3.1442

1065.0380,3.1447

1066.0390,3.1453

1067.0380,3.1458

1068.0380,3.1460

1069.0380,3.1463

1070.0390,3.1478

1071.0380,3.1505

1072.0380,3.1512

1073.0380,3.1458

1074.0380,3.1550

1075.0380,3.1564

1076.0380,3.1577

1077.0380,3.1584

1078.0390,3.1586

1079.0380,3.1582

1080.0390,3.1586

1081.0380,3.1586

1082.0380,3.1588

1083.0380,3.1591

1084.0380,3.1601

1085.0380,3.1606

1086.0380,3.1621

1087.0380,3.1638

1088.0380,3.1644

1089.0380,3.1657

1090.0380,3.1675

1091.0380,3.1692

1092.0380,3.1699

1093.0380,3.1727

1094.0380,3.1759

1095.0390,3.1778

1096.0380,3.1822

1097.0390,3.1849

1098.0380,3.1859

1099.0380,3.1856

1100.0380,3.1861

1101.0380,3.1860

1102.0380,3.1868

1103.0380,3.1872

1104.0380,3.1859

1105.0390,3.1843

1106.0380,3.1850

1107.0380,3.1858

1108.0380,3.1862

1109.0380,3.1878

1110.0380,3.1879

1111.0380,3.1891

1112.0380,3.1893

1113.0380,3.1905

1114.0380,3.1907

1115.0380,3.1912

1116.0390,3.1921

1117.0380,3.1935

1118.0380,3.1937

1119.0380,3.1942

1120.0380,3.1948

1121.0380,3.1951

1122.0380,3.1165

1123.0390,3.1099

1124.0380,3.1099

1125.0380,3.1098

1126.0380,3.1100

1127.0380,3.1102

1128.0380,3.1099

1129.0380,3.1100

1130.0390,3.1101

1131.0380,3.1100

1132.0380,3.1099

1133.0380,3.1100

1134.0380,3.1101

1135.0390,3.1102

1136.0380,3.1102

1137.0380,3.1100

1138.0380,3.1102

1139.0380,3.1101

1140.0380,3.1102

1141.0380,3.1101

1142.0380,3.1099

1143.0380,3.1100

1144.0380,3.1099

1145.0380,3.1099

1146.0380,3.1099

1147.0380,3.1100

1148.0390,3.1099

1149.0380,3.1100

1150.0380,3.1099

1151.0380,3.1100

1152.0390,3.1103

1153.0380,3.1102

1154.0390,3.1102

1155.0390,3.1102

1156.0390,3.1100

1157.0390,3.1101

1158.0380,3.1101

1159.0380,3.1101

1160.0380,3.1101

1161.0380,3.1101

1162.0390,3.1102

1163.0380,3.1102

1164.0390,3.1108

1165.0380,3.1109

1166.0390,3.1109

1167.0390,3.1108

1168.0380,3.1108

1169.0380,3.1107

1170.0380,3.1109

1171.0390,3.1109

1172.0380,3.1109

1173.0380,3.1108

1174.0390,3.1107

1175.0390,3.1108

1176.0390,3.1109

1177.0380,3.1108

1178.0380,3.1110

1179.0380,3.1110

1180.0380,3.1110

1181.0380,3.1110

1182.0380,3.1111

1183.0380,3.1110

1184.0390,3.1110

1185.0390,3.1111

1186.0380,3.1110

1187.0390,3.1112

1188.0390,3.1110

1189.0390,3.1110

1190.0380,3.1110

1191.0380,3.1111

1192.0380,3.1110

1193.0380,3.1111

1194.0390,3.1110

1195.0390,3.1111

1196.0390,3.1111

1197.0380,3.1110

1198.0390,3.1110

1199.0380,3.1110

1200.0380,3.1110

1201.0390,3.1111

1202.0390,3.1107

1203.0380,3.1109

1204.0380,3.1110

1205.0380,3.1110

1206.0380,3.1110

1207.0390,3.1110

1208.0380,3.1110

1209.0380,3.1111

1210.0380,3.1110

1211.0380,3.1110

1212.0390,3.1109

1213.0380,3.1110

1214.0390,3.1110

1215.0380,3.1110

1216.0390,3.1110

1217.0380,3.1110

1218.0380,3.1110

1219.0380,3.1111

1220.0380,3.1109

1221.0380,3.1110

1222.0380,3.1110

1223.0390,3.1110

1224.0380,3.1110

1225.0380,3.1110

1226.0380,3.1109

1227.0380,3.1109

1228.0380,3.1111

1229.0380,3.1111

1230.0380,3.1111

1231.0380,3.1111

1232.0380,3.1112

1233.0380,3.1111

1234.0380,3.1111

1235.0380,3.1110

1236.0390,3.1111

1237.0390,3.1111

1238.0380,3.1110

1239.0380,3.1109

1240.0380,3.1111

1241.0390,3.1111

1242.0380,3.1111

1243.0380,3.1109

1244.0390,3.1111

1245.0390,3.1110

1246.0380,3.1110

1247.0380,3.1109

1248.0380,3.1110

1249.0380,3.1110

