Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
4.4730,0.2919,0.4769,4.7991,6.9604,-0.0785,12.0224,5.1070,2.9261,12.0224,4.2256

5.0380,0.1684,0.6003,5.0460,6.4665,-0.2020,12.2076,5.9713,3.0084,12.2076,4.3226

6.0380,0.4153,0.3534,5.0460,6.8369,-0.0167,12.1459,5.1687,2.9673,12.1459,4.2785

7.0390,0.2302,0.7856,5.1695,6.7135,0.3537,12.0842,5.2922,3.0908,12.0842,4.3755

8.0380,0.5388,0.1682,5.0460,7.2691,0.3537,12.2076,5.4157,3.1319,12.2076,4.4284

9.0380,0.0450,0.5386,5.1078,6.5900,0.1685,13.1337,5.7244,3.0290,13.1337,4.4726

10.0380,-0.0168,0.2299,4.7373,6.5283,-0.0167,12.0224,5.3539,2.8027,12.0224,4.1198

11.0390,0.4771,0.0447,5.2313,6.8369,-0.0785,12.0842,5.1687,2.9467,12.0842,4.2521

12.0390,0.1067,0.7856,4.9226,7.0221,0.1067,12.0224,5.9713,3.1525,12.0224,4.4196

13.0380,0.0450,0.2299,5.3548,6.8369,-0.0785,12.2694,5.4157,2.9673,12.2694,4.2962

14.0380,0.1067,0.2917,4.9226,6.4048,-0.0785,12.0224,5.2304,2.8129,12.0224,4.1286

15.0390,0.1067,0.1065,4.7991,6.6517,0.7242,11.8372,5.0452,2.9056,11.8372,4.1815

16.0380,0.0450,0.3534,5.2313,6.9604,-0.6959,12.2076,5.2922,2.8644,12.2076,4.1991

17.0380,0.0450,0.2299,5.0460,7.0839,0.2920,12.2076,5.5391,3.0393,12.2076,4.3491

18.0390,0.1684,0.9090,5.1078,6.7752,0.1685,12.0224,4.9217,3.0084,12.0224,4.2962

19.0380,0.1684,0.7238,4.9226,6.8369,0.4155,11.9607,5.1687,3.0393,11.9607,4.3138

20.0380,0.0450,0.1682,4.7991,6.7135,0.3537,12.3311,4.9217,2.8335,12.3311,4.1903

21.0390,-0.0785,0.4769,5.7252,7.2691,-0.0167,12.2076,5.6626,3.1731,12.2076,4.4637

22.0390,0.1684,0.2917,4.4286,6.8987,0.2920,12.0842,5.7244,2.9673,12.0842,4.2697

23.0380,0.1067,0.2299,4.9226,6.8369,-0.0167,12.5781,5.4774,2.9261,12.5781,4.3050

24.0390,0.1067,0.4769,4.4904,6.6517,0.1685,12.0224,5.3539,2.8747,12.0224,4.1815

25.0380,-0.1402,0.4769,4.6139,6.7135,0.2920,12.3928,5.3539,2.8850,12.3928,4.2432

26.0380,0.2919,0.2299,4.9226,6.7752,0.2920,11.8372,5.2304,2.9570,11.8372,4.2256

27.0380,-0.0168,-0.0788,5.0460,7.7629,0.1067,12.2694,5.3539,3.0290,12.2694,4.3491

28.0380,-0.0785,-0.3874,4.7991,7.0221,-0.2637,12.3928,5.5391,2.7718,12.3928,4.1462

29.0380,-0.2019,0.2299,4.5521,6.4665,0.0450,12.8867,5.2922,2.7306,12.8867,4.1815

30.0380,-0.0785,0.3534,4.9226,6.8369,0.2920,12.3928,5.2304,2.9261,12.3928,4.2785

31.0390,-0.8192,0.7856,5.0460,6.8369,0.2920,12.2076,5.0452,2.8644,12.2076,4.1992

32.0380,-0.0168,0.6621,4.4904,6.5283,0.1067,12.7633,5.4774,2.8747,12.7633,4.2873

33.0380,-0.0785,0.4151,4.8608,6.4665,0.3537,13.8128,4.8600,2.8130,13.8128,4.3844

34.0390,-0.1402,0.2917,4.4286,6.8987,0.2302,12.0842,5.2922,2.8335,12.0842,4.1550

35.0380,-0.0785,0.1065,4.6756,6.8369,0.1067,12.7015,5.6009,2.8747,12.7015,4.2785

36.0380,-0.1402,0.1065,5.0460,6.8987,0.2920,12.5781,5.6626,2.9776,12.5781,4.3491

37.0380,-0.1402,0.7856,4.6139,6.7752,0.1685,12.4546,5.5391,2.9570,12.4546,4.3138

38.0380,0.2919,0.4769,5.6635,7.3925,-0.0167,11.8990,5.4774,3.2142,11.8990,4.4549

39.0380,-0.1402,0.2917,4.5521,6.0961,0.1067,12.7633,5.1070,2.6689,12.7633,4.1109

40.0380,0.1067,0.3534,5.1695,6.9604,0.1685,12.3928,6.0331,3.1319,12.3928,4.4549

41.0390,-0.1402,0.3534,4.6139,6.8987,0.1067,12.5163,6.0331,2.9776,12.5163,4.3403

42.0380,0.4771,-0.0788,4.8608,6.5283,0.2920,12.3928,5.1070,2.8644,12.3928,4.2256

43.0380,-0.3871,0.0447,4.9843,6.8987,0.1067,12.2076,5.9713,2.9364,12.2076,4.2609

44.0390,-0.2019,0.0447,4.9226,6.7752,-0.0167,12.8250,5.6009,2.8541,12.8250,4.2785

45.0390,0.9709,0.4151,5.2313,6.6517,0.4155,11.8372,5.2304,3.1525,11.8372,4.3932

46.0380,-0.2019,0.4151,4.6139,6.9604,0.2302,12.0224,5.4774,2.9158,12.0224,4.2168

47.0390,-0.1402,0.3534,4.7373,7.9482,0.0450,12.3311,5.2922,3.0393,12.3311,4.3667

48.0380,-0.0785,1.0942,5.1078,6.7752,-0.0167,12.0842,5.2304,3.0187,12.0842,4.3138

49.0390,0.1684,0.2917,4.7373,6.8987,-0.2637,12.0224,5.2304,2.8438,12.0224,4.1550

50.0390,0.2302,0.2917,4.9843,6.5900,-0.3872,11.9607,4.9217,2.7718,11.9607,4.0845

51.0390,-0.0168,-0.2022,4.6756,6.5900,0.0450,11.8990,5.1687,2.7101,11.8990,4.0228

52.0380,-0.3871,0.2299,4.6756,6.7135,-0.3872,12.3311,6.0331,2.8130,12.3311,4.1727

53.0380,0.1067,-0.3874,4.9843,7.2691,-0.0785,12.3928,5.4157,2.8850,12.3928,4.2432

54.0380,-0.0168,-1.1283,5.0460,6.7752,-0.0167,12.3311,5.3539,2.6689,12.3311,4.0492

55.0380,0.1067,1.7116,5.1078,8.2568,0.8477,11.5903,5.2922,3.5538,11.5903,4.7019

56.0380,-0.7575,0.3534,4.7991,6.6517,0.2302,12.2694,5.4157,2.7821,12.2694,4.1374

57.0390,0.6005,0.5386,5.2313,6.6517,0.2302,12.0842,5.6626,3.1525,12.0842,4.4284

58.0380,0.3536,0.3534,4.9843,7.2691,-0.2020,11.9607,5.2922,3.0084,11.9607,4.2873

59.0390,0.0450,0.5386,4.9226,6.5900,-0.7577,12.0224,5.6626,2.8335,12.0224,4.1462

60.0380,0.0450,0.2299,5.1078,6.5283,-0.0785,12.2694,5.8478,2.9467,12.2694,4.2785

61.0380,0.3536,0.5386,4.8608,7.0839,-0.0785,12.0842,5.2922,3.0084,12.0842,4.3050

62.0380,-0.1402,0.4769,4.8608,6.8369,0.1685,12.2076,5.2922,2.9158,12.2076,4.2432

63.0380,0.2302,1.2794,5.2313,6.4665,0.4155,11.9607,5.2922,3.1525,11.9607,4.4108

64.0380,0.2302,-0.0170,5.4782,7.2073,0.0450,11.8372,5.6009,3.0908,11.8372,4.3403

65.0390,-0.2019,0.1065,4.5521,6.5900,-0.0167,12.3311,5.7244,2.7924,12.3311,4.1551

66.0380,0.0450,0.1065,4.5521,6.7752,-0.1402,12.2076,5.2922,2.7718,12.2076,4.1198

67.0390,0.0450,0.4151,4.9843,7.3925,0.1067,12.1459,5.2922,3.0393,12.1459,4.3403

68.0380,-0.0785,0.7238,5.7869,7.0221,0.0450,12.4546,5.0452,3.0908,12.4546,4.4285

69.0380,-0.0785,0.2299,4.9843,7.0221,0.0450,12.0224,5.6009,2.9673,12.0224,4.2609

70.0380,-0.1402,0.2299,5.1078,7.8247,0.1067,10.9729,4.6748,2.9673,10.9729,4.1109

71.0380,0.4771,0.4769,4.7373,6.5900,-0.2020,11.2199,4.8600,2.8232,11.2199,4.0227

72.0380,0.2919,0.3534,4.8608,6.7752,-0.0785,11.7755,5.0452,2.8747,11.7755,4.1462

73.0380,0.0450,0.2299,4.7373,6.7752,0.2302,12.3928,5.0452,2.8438,12.3928,4.2080

74.0380,-0.2019,0.3534,4.3669,5.6640,0.2302,12.7633,5.4774,2.6483,12.7633,4.0933

75.0380,-0.3254,0.2917,5.5400,7.0221,0.1685,11.8990,5.7244,3.0702,11.8990,4.3315

76.0380,0.6622,0.4151,4.5521,6.7752,-0.0167,12.2076,5.1687,2.9261,12.2076,4.2520

77.0380,-0.0785,0.6003,4.6756,6.4048,0.0450,12.2076,5.4157,2.8438,12.2076,4.1815

78.0380,0.0450,0.1065,4.7991,6.8369,0.1067,12.2076,5.7244,2.9364,12.2076,4.2609

79.0380,-0.3254,0.1682,4.7991,7.3925,0.0450,12.1459,5.7244,2.9673,12.1459,4.2785

80.0390,0.1684,0.6621,4.6139,6.7135,-0.0785,5.9723,5.6009,2.9467,5.9723,3.3789

