Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
4.4730,29.3076,29.1981,29.2616,29.1125,29.3180,27.3194,29.0861,27.1709,29.2396,27.2452,28.7218

5.0380,29.2918,29.2058,29.2581,29.1301,29.3107,27.3229,29.0972,27.1956,29.2393,27.2593,28.7265

6.0380,29.3020,29.2218,29.2651,29.1367,29.3218,27.3501,29.1103,27.1733,29.2495,27.2617,28.7351

7.0390,29.2987,29.1871,29.2760,29.1203,29.3189,27.3397,29.0991,27.2148,29.2402,27.2772,28.7318

8.0380,29.2911,29.2140,29.2578,29.1491,29.3292,27.3528,29.0908,27.1953,29.2482,27.2741,28.7350

9.0380,29.2913,29.2293,29.2838,29.1460,29.3336,27.3431,29.0942,27.1923,29.2568,27.2677,28.7392

10.0380,29.3100,29.2290,29.2897,29.1415,29.3434,27.3628,29.0789,27.2270,29.2627,27.2949,28.7478

11.0390,29.3092,29.2259,29.2848,29.1380,29.3365,27.3417,29.1130,27.2300,29.2589,27.2859,28.7474

12.0390,29.2980,29.2260,29.2810,29.1488,29.3366,27.3805,29.0857,27.2028,29.2581,27.2917,28.7449

13.0380,29.2860,29.2213,29.3003,29.1672,29.3278,27.3449,29.0980,27.2110,29.2605,27.2779,28.7446

14.0380,29.3033,29.2251,29.2825,29.1856,29.3221,27.3565,29.1009,27.2057,29.2637,27.2811,28.7477

15.0390,29.2890,29.2400,29.3054,29.1586,29.3379,27.3927,29.1045,27.2291,29.2662,27.3109,28.7572

16.0380,29.3111,29.2368,29.3013,29.1634,29.3172,27.3705,29.1140,27.2121,29.2660,27.2913,28.7533

17.0380,29.3254,29.2313,29.3334,29.1636,29.3311,27.3981,29.0930,27.2269,29.2770,27.3125,28.7628

18.0390,29.3172,29.2400,29.3068,29.1741,29.3417,27.3860,29.1087,27.2248,29.2760,27.3054,28.7624

19.0380,29.3303,29.2486,29.3220,29.1606,29.3571,27.3873,29.0942,27.2210,29.2837,27.3041,28.7651

20.0380,29.3424,29.2367,29.3280,29.1897,29.3767,27.3802,29.1050,27.2350,29.2947,27.3076,28.7742

21.0390,29.3430,29.2548,29.3047,29.1767,29.3580,27.3789,29.0864,27.2181,29.2874,27.2985,28.7651

22.0390,29.3336,29.2477,29.3131,29.1776,29.3543,27.3921,29.0943,27.2366,29.2853,27.3144,28.7687

23.0380,29.3174,29.2507,29.3227,29.1980,29.3372,27.3881,29.1086,27.2373,29.2852,27.3127,28.7700

24.0390,29.3329,29.2509,29.3111,29.2052,29.3729,27.3895,29.0899,27.2269,29.2946,27.3082,28.7724

25.0380,29.3533,29.2692,29.3379,29.1981,29.3660,27.3934,29.1097,27.2317,29.3049,27.3126,28.7824

26.0380,29.3485,29.2634,29.3335,29.2051,29.3729,27.4060,29.1185,27.2302,29.3047,27.3181,28.7848

27.0380,29.3419,29.2917,29.3378,29.1886,29.3645,27.4127,29.0988,27.2355,29.3049,27.3241,28.7839

28.0380,29.3182,29.2710,29.3346,29.2009,29.3958,27.3809,29.1026,27.2296,29.3041,27.3052,28.7792

29.0380,29.3546,29.2989,29.3394,29.2283,29.3649,27.3862,29.0919,27.2543,29.3172,27.3202,28.7898

30.0380,29.3596,29.2862,29.3454,29.2161,29.3874,27.3904,29.1036,27.2357,29.3189,27.3131,28.7905

31.0390,29.3752,29.3237,29.3392,29.2432,29.3781,27.3796,29.0983,27.2415,29.3319,27.3106,28.7973

32.0380,29.3611,29.3040,29.3454,29.2273,29.3997,27.4126,29.0890,27.2391,29.3275,27.3258,28.7973

33.0380,29.3818,29.3186,29.3520,29.2217,29.3964,27.4135,29.1290,27.2240,29.3341,27.3188,28.8046

