Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2180,0.5983,0.9708,0.9712,3.4383,2.9469,-0.0778,1.8921,1.8029,-0.0778,1.5343

1.5720,0.3411,1.0942,0.6007,3.4383,3.1939,0.0457,1.1204,1.6314,0.0457,1.4049

2.5240,1.8843,1.0325,1.3416,3.4383,2.9469,0.4778,2.4066,2.1750,0.4778,1.9326

3.5240,0.5983,1.1560,0.9094,5.2389,3.1321,0.5396,1.8921,2.1545,0.5396,1.9238

4.5240,0.5983,0.9708,0.7242,3.6956,3.2556,-0.0160,1.8921,1.8561,-0.0160,1.5886

5.5240,0.3411,1.0942,1.0329,3.4383,3.1939,0.2309,0.6059,1.6177,0.2309,1.4196

6.5250,0.5983,0.9708,1.4651,2.6666,2.9469,0.2309,1.8921,1.7566,0.2309,1.5387

7.5240,0.8555,0.9090,1.2181,3.1811,3.0704,0.4778,1.3776,1.7686,0.4778,1.5842

8.5240,0.3411,1.0325,1.2181,3.9528,3.1321,0.5396,1.3776,1.8424,0.5396,1.6563

9.5250,0.8555,0.5386,1.3416,3.4383,3.3791,0.3544,3.1784,2.1219,0.3544,1.8694

10.5240,0.8555,1.0942,1.3416,3.1811,3.2556,0.4161,1.8921,1.9367,0.4161,1.7195

11.5250,0.3411,1.2794,1.2181,3.6956,3.1321,0.3544,1.6349,1.8835,0.3544,1.6651

12.5240,0.3411,0.9708,1.2181,2.9239,3.1321,0.3544,-0.6804,1.3176,0.3544,1.1800

13.5240,1.3699,0.8473,1.2181,3.1811,3.3174,0.2926,1.6349,1.9281,0.2926,1.6945

14.5240,0.5983,0.9090,1.2799,5.2389,3.2556,0.3544,1.8921,2.1956,0.3544,1.9326

15.5240,0.8555,0.7856,1.2181,3.1811,3.1939,0.2926,1.6349,1.8115,0.2926,1.5945

16.5250,1.3699,0.7238,1.6503,2.9239,3.8113,0.5396,2.4066,2.1476,0.5396,1.9179

17.5250,1.1127,0.9708,1.4034,3.4383,3.0087,0.5396,0.8631,1.7995,0.5396,1.6195

18.5240,0.5983,1.0325,0.6007,4.4672,3.1939,-0.0778,2.6639,2.0928,-0.0778,1.7827

19.5240,0.0839,0.9708,1.0947,3.6956,3.1939,0.2309,1.8921,1.8218,0.2309,1.5945

