Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
0.9340,32.7748,32.3569,32.1139,31.3168,32.7078,26.5908,25.8783,31.8201,31.1914,29.2055,30.6949

1.5490,32.7649,32.3533,32.1281,31.2949,32.7000,26.5888,25.8730,31.8557,31.1857,29.2222,30.6948

2.5500,32.7813,32.3525,32.1273,31.3026,32.7085,26.5808,25.8881,31.8501,31.1934,29.2154,30.6989

3.5490,32.7702,32.3655,32.1196,31.3137,32.6741,26.5941,25.8883,31.8690,31.1886,29.2316,30.6993

4.5490,32.7508,32.3639,32.1162,31.3248,32.6899,26.5874,25.8692,31.8379,31.1858,29.2126,30.6925

5.5490,32.7687,32.3642,32.1291,31.3274,32.6911,26.5794,25.8995,31.8449,31.1967,29.2121,30.7005

6.5500,32.7586,32.3656,32.1061,31.3124,32.6864,26.6013,25.8837,31.8592,31.1855,29.2303,30.6967

7.5500,32.7539,32.3814,32.1154,31.3085,32.6957,26.5975,25.8785,31.8484,31.1889,29.2230,30.6974

8.5490,32.7690,32.3660,32.1276,31.3118,32.6971,26.6024,25.8758,31.8617,31.1912,29.2320,30.7014

9.5490,32.7749,32.3544,32.1334,31.3040,32.6850,26.5894,25.8840,31.8469,31.1893,29.2181,30.6965

10.5490,32.7714,32.3686,32.1129,31.3224,32.6758,26.6001,25.9074,31.8439,31.1931,29.2220,30.7003

11.5490,32.7707,32.3605,32.1240,31.3148,32.6874,26.5842,25.9057,31.8469,31.1939,29.2156,30.6993

12.5490,32.7764,32.3496,32.1263,31.3100,32.6667,26.6121,25.8883,31.8479,31.1862,29.2300,30.6971

13.5490,32.7707,32.3504,32.1205,31.3220,32.6975,26.5805,25.9006,31.8442,31.1936,29.2124,30.6983

14.5490,32.7720,32.3663,32.1111,31.3122,32.6900,26.5803,25.8919,31.8318,31.1906,29.2061,30.6944

15.5490,32.7760,32.3530,32.1062,31.2993,32.6715,26.6094,25.8805,31.8340,31.1811,29.2217,30.6912

16.5500,32.7634,32.3737,32.1297,31.3406,32.6996,26.5892,25.8772,31.8416,31.1974,29.2154,30.7019

17.5490,32.7299,32.3448,32.1116,31.2981,32.6825,26.6243,25.8944,31.8441,31.1769,29.2342,30.6912

18.5500,32.7618,32.3560,32.1041,31.3324,32.7045,26.6064,25.8812,31.8460,31.1900,29.2262,30.6991

19.5490,32.7678,32.3623,32.1085,31.3002,32.6822,26.6196,25.8949,31.8399,31.1860,29.2297,30.6969

20.5500,32.7528,32.3688,32.1075,31.3203,32.6788,26.6017,25.8755,31.8488,31.1840,29.2252,30.6943

21.5490,32.7605,32.3351,32.1122,31.3231,32.6742,26.6042,25.9035,31.8288,31.1848,29.2165,30.6927

22.5500,32.7642,32.3560,32.1214,31.3183,32.6656,26.5975,25.8879,31.8409,31.1856,29.2192,30.6940

23.5490,32.7633,32.3542,32.1112,31.3310,32.6877,26.6060,25.8789,31.8348,31.1877,29.2204,30.6959

24.5500,32.7485,32.3485,32.1172,31.3229,32.6777,26.6095,25.8702,31.8463,31.1808,29.2279,30.6926

25.5490,32.7619,32.3541,32.0872,31.3215,32.6731,26.5891,25.8766,31.8189,31.1791,29.2040,30.6853

26.5490,32.7745,32.3384,32.1047,31.3283,32.6972,26.5900,25.8931,31.8353,31.1894,29.2126,30.6952

27.5490,32.7561,32.3576,32.0995,31.2827,32.6803,26.6054,25.8760,31.8511,31.1754,29.2283,30.6886

28.5500,32.7711,32.3126,32.1122,31.3077,32.6864,26.6011,25.8792,31.8323,31.1782,29.2167,30.6878

29.5490,32.7643,32.3293,32.1083,31.3263,32.6807,26.5967,25.8644,31.8317,31.1789,29.2142,30.6877

30.5490,32.7467,32.3131,32.1165,31.3101,32.6804,26.5917,25.8669,31.8314,31.1723,29.2115,30.6821

31.5500,32.7480,32.3422,32.0851,31.3007,32.6827,26.6058,25.8796,31.8285,31.1730,29.2171,30.6841

32.5500,32.7490,32.3307,32.1013,31.3216,32.6928,26.6021,25.8764,31.8347,31.1786,29.2184,30.6886

33.5490,32.7712,32.3358,32.0847,31.3097,32.6857,26.6140,25.8803,31.8413,31.1779,29.2277,30.6903

34.5510,32.7523,32.3316,32.0956,31.3046,32.6909,26.5931,25.8792,31.8562,31.1757,29.2246,30.6879

35.5490,32.7431,32.3136,32.0762,31.3054,32.6729,26.5881,25.8822,31.8348,31.1656,29.2115,30.6771

36.5490,32.7496,32.3297,32.0712,31.3056,32.6726,26.6145,25.8831,31.8451,31.1687,29.2298,30.6840

37.5490,32.7625,32.3400,32.0646,31.2947,32.6782,26.5902,25.8862,31.8331,31.1710,29.2117,30.6812

38.5490,32.7535,32.3480,32.0838,31.3163,32.6683,26.5957,25.8662,31.8161,31.1727,29.2059,30.6810

39.5490,32.7507,32.3363,32.0909,31.2999,32.6698,26.6000,25.8904,31.8420,31.1730,29.2210,30.6850

40.5490,32.7559,32.3199,32.0731,31.2925,32.6773,26.6061,25.8757,31.8124,31.1657,29.2093,30.6766

41.5490,32.7490,32.3173,32.0677,31.2894,32.6747,26.5931,25.8778,31.8243,31.1626,29.2087,30.6741

42.5490,32.7459,32.3306,32.0820,31.2816,32.6641,26.6008,25.8812,31.8273,31.1642,29.2140,30.6767

43.5490,32.7585,32.3236,32.0829,31.2816,32.6866,26.6069,25.8731,31.8338,31.1677,29.2203,30.6809

44.5490,32.7593,32.3061,32.0927,31.3078,32.6936,26.5987,25.8806,31.8341,31.1733,29.2164,30.6841

