Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V)
822.8520,-0.0559,-0.2843

823.8530,-0.1901,-0.4335

824.8520,-0.1855,-0.4283

825.8530,-0.1855,-0.4283

826.8520,-0.1994,-0.4438

827.8530,-0.1809,-0.4232

828.8520,-0.1901,-0.4335

829.8530,-0.1901,-0.4335

830.8520,-0.1948,-0.4386

831.8520,-0.1855,-0.4283

832.8520,-0.0883,-0.3203

833.8530,-0.1948,-0.4386

834.8530,-0.1994,-0.4438

835.8520,-0.1901,-0.4335

836.8520,-0.1994,-0.4438

837.8530,-0.2040,-0.4489

838.8520,-0.1855,-0.4283

839.8530,-0.1855,-0.4283

840.8520,-0.1948,-0.4386

841.8520,-0.1763,-0.4181

842.8520,-0.2040,-0.4489

843.8530,-0.1809,-0.4232

844.8520,-0.1855,-0.4283

845.8530,-0.1855,-0.4283

846.8520,-0.1855,-0.4283

847.8520,-0.1809,-0.4232

848.8520,-0.1763,-0.4181

849.8520,-0.1994,-0.4438

850.8520,-0.2087,-0.4541

851.8520,-0.1948,-0.4386

852.8520,-0.1948,-0.4386

853.8520,-0.1901,-0.4335

854.8520,-0.1855,-0.4283

855.8520,-0.1994,-0.4438

856.8530,-0.1948,-0.4386

857.8520,-0.2133,-0.4592

858.8520,-0.1855,-0.4283

859.8530,-0.2040,-0.4489

860.8520,-0.2040,-0.4489

861.8520,-0.1624,-0.4026

862.8520,-0.1948,-0.4386

863.8520,-0.1763,-0.4181

864.8530,-0.1670,-0.4078

