Elapsed Time (s), Rod voltage (V)
1.1960,NaN

1.5510,2.7974

2.2500,2.7966

3.2500,2.7968

4.2500,2.7965

5.2510,2.7966

6.2500,2.7965

7.2500,2.7964

8.2500,2.7963

9.2500,2.7959

10.2500,2.7953

11.2510,2.7945

12.2500,2.7941

13.2500,2.7932

14.2500,2.7931

15.2500,2.7925

16.2500,2.7919

17.2500,2.7912

18.2500,2.7905

19.2510,2.7900

20.2500,2.7892

21.2500,2.7888

22.2500,2.7878

23.2500,2.7869

24.2500,2.7865

25.2510,2.7854

26.2500,2.7847

27.2500,2.7842

28.2500,2.7832

29.2500,2.7824

30.2500,2.7816

31.2500,2.7808

32.2500,2.7800

33.2500,2.7793

34.2500,2.7788

35.2500,2.7782

36.2500,2.7779

37.2500,2.7774

38.2500,2.7773

39.2500,2.7766

40.2500,2.7766

41.2510,2.7765

42.2500,2.7760

43.2500,2.7755

44.2500,2.7764

45.2500,2.7765

46.2500,2.7761

47.2500,2.7762

48.2500,2.7774

49.2500,2.7788

50.2500,2.7794

51.2500,2.7799

52.2500,2.7803

53.2500,2.7805

54.2500,2.7811

55.2500,2.7811

56.2500,2.7815

57.2500,2.7815

58.2510,2.7814

59.2500,2.7817

60.2500,2.7820

61.2500,2.7825

62.2500,2.7827

63.2500,2.7833

64.2500,2.7838

65.2500,2.7864

66.2500,2.7863

67.2500,2.7866

68.2500,2.7867

69.2500,2.7865

70.2500,2.7868

71.2500,2.7870

72.2510,2.7882

73.2510,2.7878

74.2500,2.7879

75.2500,2.7878

76.2500,2.7881

77.2500,2.7880

78.2510,2.7876

79.2500,2.7877

80.2500,2.7877

81.2520,2.7881

82.2500,2.7886

83.2520,2.7890

84.2500,2.7890

85.2510,2.7894

86.2500,2.7905

87.2500,2.7901

88.2510,2.7903

89.2500,2.7902

90.2500,2.7907

91.2500,2.7907

92.2520,2.7904

93.2500,2.7905

94.2500,2.7906

95.2500,2.7905

96.2500,2.7901

97.2500,2.7899

98.2500,2.7899

99.2510,2.7885

100.2510,2.7882

101.2500,2.7871

102.2500,2.7866

103.2500,2.7859

104.2500,2.7856

105.2500,2.7852

106.2500,2.7844

107.2510,2.7839

108.2500,2.7834

109.2500,2.7826

110.2500,2.7827

111.2500,2.7820

112.2500,2.7815

113.2500,2.7804

114.2500,2.7792

115.2500,2.7782

116.2500,2.7768

117.2500,2.7763

118.2500,2.7759

119.2500,2.7752

120.2510,2.7741

121.2500,2.7732

122.2500,2.7724

123.2500,2.7713

124.2500,2.7707

125.2500,2.7700

126.2510,2.7692

127.2500,2.7680

128.2510,2.7667

129.2500,2.7657

130.2510,2.7651

131.2500,2.7639

132.2510,2.7627

133.2500,2.7619

134.2510,2.7608

135.2500,2.7605

136.2510,2.7599

137.2500,2.7589

138.2500,2.7582

139.2500,2.7574

140.2510,2.7560

141.2500,2.7556

142.2510,2.7540

143.2500,2.7534

144.2500,2.7513

145.2500,2.7505

146.2500,2.7504

147.2500,2.7492

148.2500,2.7479

149.2500,2.7478

150.2500,2.7471

151.2500,2.7463

152.2500,2.7461

153.2510,2.7445

154.2500,2.7439

155.2500,2.7432

156.2500,2.7420

157.2500,2.7412

158.2500,2.7399

159.2500,2.7391

160.2500,2.7385

161.2500,2.7376

162.2500,2.7372

163.2500,2.7364

164.2500,2.7361

165.2500,2.7351

166.2500,2.7352

167.2500,2.7373

168.2510,2.7376

169.2500,2.7359

170.2500,2.7362

171.2500,2.7370

172.2500,2.7367

173.2510,2.7362

174.2500,2.7363

175.2500,2.7371

176.2500,2.7369

177.2500,2.7379

178.2500,2.7385

179.2500,2.7363

180.2510,2.7374

181.2500,2.7370

182.2500,2.7357

183.2500,2.7343

184.2510,2.7331

185.2500,2.7343

186.2500,2.7343

187.2500,2.7340

188.2500,2.7325

189.2500,2.7306

190.2500,2.7291

191.2500,2.7273

192.2500,2.7262

193.2500,2.7250

194.2500,2.7254

195.2500,2.7255

196.2500,2.7247

197.2510,2.7244

198.2500,2.7243

199.2500,2.7242

200.2510,2.7232

201.2500,2.7227

202.2500,2.7216

203.2500,2.7208

204.2500,2.7202

205.2500,2.7198

206.2500,2.7196

207.2500,2.7185

208.2500,2.7176

209.2500,2.7169

210.2500,2.7158

211.2500,2.7151

212.2500,2.7148

213.2500,2.7142

214.2500,2.7135

215.2500,2.7129

216.2500,2.7127

217.2500,2.7126

218.2520,2.7125

219.2500,2.7121

220.2500,2.7114

221.2500,2.7117

222.2500,2.7102

223.2500,2.7101

224.2500,2.7101

225.2500,2.7099

226.2500,2.7098

227.2500,2.7102

228.2500,2.7094

229.2510,2.7092

230.2510,2.7085

231.2500,2.7072

232.2510,2.7068

233.2500,2.7074

234.2500,2.7068

235.2500,2.7064

236.2500,2.7064

237.2510,2.7067

238.2500,2.7061

239.2500,2.7059

240.2500,2.7050

241.2500,2.7051

242.2500,2.7050

243.2500,2.7045

244.2500,2.7040

